query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,attr3_low,attr3_high,expected_top10
343,attr3_nav_sel0.1,3,43766,99999,41604,97837,16843,73076,43766,99999,
344,balanced_sel0.1,0,7296,63529,29858,86091,43766,99999,30813,87046,
345,attr0_nav_sel0.1,0,43766,99999,43766,99999,43766,99999,0,56233,
346,attr1_nav_sel0.1,1,17136,73369,0,56233,32055,88288,35761,91994,
347,attr2_nav_sel0.1,2,43766,99999,13891,70124,4436,60669,38021,94254,
348,attr3_nav_sel0.1,3,30853,87086,10096,66329,0,56233,0,56233,
349,balanced_sel0.1,0,0,56233,0,56233,0,56233,0,56233,
350,attr0_nav_sel0.1,0,28774,85007,37108,93341,0,56233,43766,99999,
351,attr1_nav_sel0.1,1,0,56233,0,56233,0,56233,43766,99999,
352,attr2_nav_sel0.1,2,43766,99999,38986,95219,0,56233,0,56233,
353,attr3_nav_sel0.1,3,18460,74693,0,56233,0,56233,3700,59933,
354,balanced_sel0.1,0,43766,99999,0,56233,43766,99999,12294,68527,
355,attr0_nav_sel0.1,0,33048,89281,0,56233,43766,99999,43766,99999,
356,attr1_nav_sel0.1,1,0,56233,40770,97003,0,56233,23313,79546,
357,attr2_nav_sel0.1,2,0,56233,43766,99999,43766,99999,0,56233,
358,attr3_nav_sel0.1,3,13210,69443,41265,97498,8863,65096,43766,99999,
359,balanced_sel0.1,0,43766,99999,43766,99999,600,56833,43766,99999,
360,attr0_nav_sel0.1,0,41453,97686,0,56233,42011,98244,0,56233,
361,attr1_nav_sel0.1,1,0,56233,43766,99999,43766,99999,32296,88529,
362,attr2_nav_sel0.1,2,43766,99999,0,56233,0,56233,34556,90789,
363,attr3_nav_sel0.1,3,43766,99999,43766,99999,43766,99999,0,56233,
364,balanced_sel0.1,0,30216,86449,34405,90638,19634,75867,2167,58400,
365,attr0_nav_sel0.1,0,0,56233,43766,99999,9220,65453,7471,63704,
366,attr1_nav_sel0.1,1,43766,99999,37996,94229,11028,67261,6096,62329,
367,attr2_nav_sel0.1,2,43766,99999,43766,99999,0,56233,43766,99999,
368,attr3_nav_sel0.1,3,18755,74988,43766,99999,43766,99999,34910,91143,
369,balanced_sel0.1,0,43766,99999,12059,68292,23275,79508,0,56233,
370,attr0_nav_sel0.1,0,20809,77042,0,56233,43766,99999,0,56233,
371,attr1_nav_sel0.1,1,43766,99999,0,56233,280,56513,43766,99999,
372,attr2_nav_sel0.1,2,43766,99999,0,56233,43766,99999,43766,99999,
373,attr3_nav_sel0.1,3,8375,64608,538,56771,0,56233,36604,92837,
374,balanced_sel0.1,0,43766,99999,0,56233,43766,99999,8598,64831,
375,attr0_nav_sel0.1,0,0,56233,38570,94803,43766,99999,43766,99999,
376,attr1_nav_sel0.1,1,4954,61187,43766,99999,5098,61331,0,56233,
377,attr2_nav_sel0.1,2,0,56233,43766,99999,32050,88283,43766,99999,
378,attr3_nav_sel0.1,3,0,56233,43766,99999,43766,99999,0,56233,
379,balanced_sel0.1,0,4687,60920,0,56233,1490,57723,15095,71328,
380,attr0_nav_sel0.1,0,40871,97104,25606,81839,28779,85012,43766,99999,
381,attr1_nav_sel0.1,1,43766,99999,43766,99999,43766,99999,33267,89500,
382,attr2_nav_sel0.1,2,37528,93761,0,56233,0,56233,30797,87030,
383,attr3_nav_sel0.1,3,43766,99999,43766,99999,25189,81422,0,56233,
384,balanced_sel0.1,0,18566,74799,37624,93857,0,56233,28337,84570,
385,attr0_nav_sel0.1,0,0,56233,43766,99999,8526,64759,0,56233,
386,attr1_nav_sel0.1,1,26000,82233,19481,75714,43766,99999,0,56233,
387,attr2_nav_sel0.1,2,43766,99999,22317,78550,0,56233,0,56233,
388,attr3_nav_sel0.1,3,0,56233,0,56233,43766,99999,43766,99999,
389,balanced_sel0.1,0,22726,78959,6770,63003,0,56233,0,56233,
390,attr0_nav_sel0.1,0,43766,99999,16887,73120,43766,99999,0,56233,
391,attr1_nav_sel0.1,1,43766,99999,0,56233,22164,78397,0,56233,
392,attr2_nav_sel0.1,2,43766,99999,38625,94858,43766,99999,4474,60707,
393,attr3_nav_sel0.1,3,8699,64932,21615,77848,8708,64941,0,56233,
394,balanced_sel0.1,0,39232,95465,0,56233,43766,99999,39051,95284,
395,attr0_nav_sel0.1,0,0,56233,4681,60914,43766,99999,33344,89577,
396,attr1_nav_sel0.1,1,10301,66534,5508,61741,43766,99999,11037,67270,
397,attr2_nav_sel0.1,2,43766,99999,43766,99999,43766,99999,19565,75798,
398,attr3_nav_sel0.1,3,31889,88122,0,56233,25337,81570,0,56233,
399,balanced_sel0.1,0,43766,99999,16172,72405,21832,78065,43766,99999,
400,attr0_nav_sel0.1,0,43766,99999,39200,95433,0,56233,31146,87379,
401,attr1_nav_sel0.1,1,0,56233,28251,84484,0,56233,23954,80187,
402,attr2_nav_sel0.1,2,31963,88196,10150,66383,9130,65363,43766,99999,
403,attr3_nav_sel0.1,3,26436,82669,0,56233,0,56233,6181,62414,
404,balanced_sel0.1,0,18220,74453,43766,99999,0,56233,0,56233,
405,attr0_nav_sel0.1,0,24976,81209,23901,80134,32959,89192,3459,59692,
406,attr1_nav_sel0.1,1,5578,61811,0,56233,28642,84875,14277,70510,
407,attr2_nav_sel0.1,2,32571,88804,0,56233,2327,58560,43766,99999,
408,attr3_nav_sel0.1,3,43766,99999,6585,62818,0,56233,28899,85132,
409,balanced_sel0.1,0,0,56233,0,56233,0,56233,39935,96168,
410,attr0_nav_sel0.1,0,0,56233,43766,99999,0,56233,43766,99999,
411,attr1_nav_sel0.1,1,43766,99999,0,56233,43766,99999,0,56233,
412,attr2_nav_sel0.1,2,2782,59015,10334,66567,0,56233,28647,84880,
413,attr3_nav_sel0.1,3,0,56233,28749,84982,25755,81988,0,56233,
414,balanced_sel0.1,0,43766,99999,43766,99999,0,56233,441,56674,
415,attr0_nav_sel0.1,0,20711,76944,38012,94245,43766,99999,40300,96533,
416,attr1_nav_sel0.1,1,0,56233,0,56233,10323,66556,0,56233,
417,attr2_nav_sel0.1,2,43766,99999,43766,99999,0,56233,0,56233,
418,attr3_nav_sel0.1,3,0,56233,14141,70374,43766,99999,15769,72002,
419,balanced_sel0.1,0,5329,61562,43766,99999,43334,99567,16945,73178,
420,attr0_nav_sel0.1,0,1814,58047,43766,99999,21018,77251,36030,92263,
421,attr1_nav_sel0.1,1,0,56233,0,56233,0,56233,26626,82859,
422,attr2_nav_sel0.1,2,4605,60838,0,56233,0,56233,43766,99999,
423,attr3_nav_sel0.1,3,9781,66014,42663,98896,0,56233,43766,99999,
424,balanced_sel0.1,0,0,56233,43604,99837,19013,75246,0,56233,
425,attr0_nav_sel0.1,0,28740,84973,28564,84797,43766,99999,13437,69670,
426,attr1_nav_sel0.1,1,0,56233,9867,66100,43766,99999,0,56233,
427,attr2_nav_sel0.1,2,23566,79799,17070,73303,0,56233,16664,72897,
428,attr3_nav_sel0.1,3,0,56233,43766,99999,43766,99999,33615,89848,
429,balanced_sel0.1,0,33437,89670,23286,79519,0,56233,25530,81763,
430,attr0_nav_sel0.1,0,40741,96974,2027,58260,0,56233,0,56233,
431,attr1_nav_sel0.1,1,43766,99999,38793,95026,3840,60073,0,56233,
432,attr2_nav_sel0.1,2,2662,58895,7687,63920,41697,97930,14594,70827,
433,attr3_nav_sel0.1,3,43766,99999,43766,99999,15856,72089,42840,99073,
434,balanced_sel0.1,0,30521,86754,43766,99999,0,56233,43766,99999,
435,attr0_nav_sel0.1,0,7576,63809,36186,92419,1538,57771,43766,99999,
436,attr1_nav_sel0.1,1,0,56233,0,56233,40690,96923,43766,99999,
437,attr2_nav_sel0.1,2,30122,86355,43766,99999,34220,90453,0,56233,
438,attr3_nav_sel0.1,3,43766,99999,36913,93146,0,56233,43766,99999,
439,balanced_sel0.1,0,0,56233,21883,78116,34267,90500,0,56233,
440,attr0_nav_sel0.1,0,33701,89934,43766,99999,38166,94399,26868,83101,
441,attr1_nav_sel0.1,1,1927,58160,0,56233,0,56233,31016,87249,
442,attr2_nav_sel0.1,2,43766,99999,20610,76843,40269,96502,122,56355,
443,attr3_nav_sel0.1,3,15484,71717,32126,88359,29454,85687,0,56233,
444,balanced_sel0.1,0,23705,79938,1502,57735,37521,93754,43766,99999,
445,attr0_nav_sel0.1,0,0,56233,0,56233,4807,61040,6905,63138,
446,attr1_nav_sel0.1,1,38347,94580,0,56233,0,56233,36133,92366,
447,attr2_nav_sel0.1,2,22270,78503,10843,67076,24332,80565,2040,58273,
448,attr3_nav_sel0.1,3,27368,83601,13492,69725,43766,99999,43766,99999,
449,balanced_sel0.1,0,43766,99999,43766,99999,4564,60797,26529,82762,
450,attr0_nav_sel0.1,0,277,56510,0,56233,0,56233,43766,99999,
451,attr1_nav_sel0.1,1,38034,94267,0,56233,0,56233,18151,74384,
452,attr2_nav_sel0.1,2,0,56233,38412,94645,8806,65039,43766,99999,
453,attr3_nav_sel0.1,3,0,56233,8555,64788,0,56233,24269,80502,
454,balanced_sel0.1,0,0,56233,43766,99999,33414,89647,43766,99999,
455,attr0_nav_sel0.1,0,43766,99999,34322,90555,0,56233,43766,99999,
456,attr1_nav_sel0.1,1,18026,74259,32586,88819,6204,62437,43766,99999,
457,attr2_nav_sel0.1,2,0,56233,0,56233,43766,99999,12195,68428,
458,attr3_nav_sel0.1,3,20810,77043,5322,61555,31589,87822,8789,65022,
459,balanced_sel0.1,0,17626,73859,0,56233,0,56233,43766,99999,
460,attr0_nav_sel0.1,0,790,57023,0,56233,24839,81072,43766,99999,
461,attr1_nav_sel0.1,1,0,56233,43766,99999,43766,99999,0,56233,
462,attr2_nav_sel0.1,2,43766,99999,0,56233,43766,99999,43766,99999,
463,attr3_nav_sel0.1,3,43766,99999,43766,99999,0,56233,0,56233,
464,balanced_sel0.1,0,43766,99999,0,56233,43766,99999,17838,74071,
465,attr0_nav_sel0.1,0,43766,99999,6850,63083,43766,99999,3422,59655,
466,attr1_nav_sel0.1,1,7523,63756,43766,99999,43766,99999,26106,82339,
467,attr2_nav_sel0.1,2,36757,92990,0,56233,0,56233,9092,65325,
468,attr3_nav_sel0.1,3,43766,99999,43766,99999,25747,81980,5661,61894,
469,balanced_sel0.1,0,25856,82089,0,56233,29956,86189,0,56233,
470,attr0_nav_sel0.1,0,34434,90667,0,56233,43766,99999,0,56233,
471,attr1_nav_sel0.1,1,40218,96451,3179,59412,0,56233,25436,81669,
472,attr2_nav_sel0.1,2,2760,58993,48,56281,13186,69419,35540,91773,
473,attr3_nav_sel0.1,3,43766,99999,38614,94847,43766,99999,0,56233,
474,balanced_sel0.1,0,0,56233,0,56233,43766,99999,15620,71853,
475,attr0_nav_sel0.1,0,26332,82565,11097,67330,43766,99999,14890,71123,
476,attr1_nav_sel0.1,1,43766,99999,29148,85381,12672,68905,0,56233,
477,attr2_nav_sel0.1,2,42913,99146,43766,99999,36846,93079,20433,76666,
478,attr3_nav_sel0.1,3,43766,99999,0,56233,34430,90663,899,57132,
479,balanced_sel0.1,0,43766,99999,39184,95417,32655,88888,0,56233,
480,attr0_nav_sel0.1,0,34736,90969,0,56233,4159,60392,10193,66426,
481,attr1_nav_sel0.1,1,43766,99999,18323,74556,0,56233,0,56233,
482,attr2_nav_sel0.1,2,0,56233,43766,99999,0,56233,43766,99999,
483,attr3_nav_sel0.1,3,43766,99999,0,56233,43766,99999,43766,99999,
484,balanced_sel0.1,0,43766,99999,30602,86835,8943,65176,26763,82996,
485,attr0_nav_sel0.1,0,0,56233,31404,87637,30620,86853,0,56233,
486,attr1_nav_sel0.1,1,43766,99999,12748,68981,0,56233,0,56233,
487,attr2_nav_sel0.1,2,555,56788,43766,99999,43766,99999,42697,98930,
488,attr3_nav_sel0.1,3,21501,77734,43766,99999,0,56233,43766,99999,
489,balanced_sel0.1,0,0,56233,38858,95091,43766,99999,5610,61843,
490,attr0_nav_sel0.1,0,0,56233,43766,99999,11808,68041,0,56233,
491,attr1_nav_sel0.1,1,43766,99999,5052,61285,21041,77274,43766,99999,
492,attr2_nav_sel0.1,2,43766,99999,43766,99999,43766,99999,0,56233,
493,attr3_nav_sel0.1,3,0,56233,31473,87706,43766,99999,29229,85462,
494,balanced_sel0.1,0,5591,61824,40415,96648,0,56233,31735,87968,
495,attr0_nav_sel0.1,0,0,56233,15071,71304,43766,99999,11819,68052,
496,attr1_nav_sel0.1,1,43766,99999,43766,99999,0,56233,5972,62205,
497,attr2_nav_sel0.1,2,43766,99999,32723,88956,43766,99999,3908,60141,
498,attr3_nav_sel0.1,3,43766,99999,0,56233,43766,99999,33492,89725,
499,balanced_sel0.1,0,30201,86434,43766,99999,0,56233,43766,99999,
