query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
489,small_all,0,990000,999999,990000,999999,990000,999999,
490,medium_all,0,220230,270229,220230,270229,220230,270229,
491,attr0_narrow,0,653401,753400,453401,953400,453401,953400,
492,attr1_narrow,1,322,500321,200322,300321,322,500321,
493,attr2_narrow,2,0,499999,0,499999,57952,157951,
494,balanced,0,1827,201826,1827,201826,1827,201826,
495,broad,0,0,499999,0,499999,0,499999,
496,tiny_all,0,204910,209909,204910,209909,204910,209909,
497,small_all,0,468023,478022,468023,478022,468023,478022,
498,medium_all,0,637162,687161,637162,687161,637162,687161,
499,attr0_narrow,0,568689,668688,368689,868688,368689,868688,
500,attr1_narrow,1,0,499999,0,99999,0,499999,
501,attr2_narrow,2,33210,533209,33210,533209,233210,333209,
502,balanced,0,747513,947512,747513,947512,747513,947512,
503,broad,0,0,499999,0,499999,0,499999,
504,tiny_all,0,604923,609922,604923,609922,604923,609922,
505,small_all,0,327150,337149,327150,337149,327150,337149,
506,medium_all,0,801361,851360,801361,851360,801361,851360,
507,attr0_narrow,0,693809,793808,493809,993808,493809,993808,
508,attr1_narrow,1,169825,669824,369825,469824,169825,669824,
509,attr2_narrow,2,220466,720465,220466,720465,420466,520465,
510,balanced,0,415360,615359,415360,615359,415360,615359,
511,broad,0,117347,617346,117347,617346,117347,617346,
512,tiny_all,0,726768,731767,726768,731767,726768,731767,
513,small_all,0,116187,126186,116187,126186,116187,126186,
514,medium_all,0,0,49999,0,49999,0,49999,
515,attr0_narrow,0,806082,906081,500000,999999,500000,999999,
516,attr1_narrow,1,279937,779936,479937,579936,279937,779936,
517,attr2_narrow,2,0,499999,0,499999,142777,242776,
518,balanced,0,763812,963811,763812,963811,763812,963811,
519,broad,0,397114,897113,397114,897113,397114,897113,
520,tiny_all,0,415696,420695,415696,420695,415696,420695,
521,small_all,0,379831,389830,379831,389830,379831,389830,
522,medium_all,0,93395,143394,93395,143394,93395,143394,
523,attr0_narrow,0,14553,114552,0,499999,0,499999,
524,attr1_narrow,1,0,499999,157756,257755,0,499999,
525,attr2_narrow,2,108653,608652,108653,608652,308653,408652,
526,balanced,0,800000,999999,800000,999999,800000,999999,
527,broad,0,500000,999999,500000,999999,500000,999999,
528,tiny_all,0,974012,979011,974012,979011,974012,979011,
529,small_all,0,583506,593505,583506,593505,583506,593505,
530,medium_all,0,142000,191999,142000,191999,142000,191999,
531,attr0_narrow,0,256708,356707,56708,556707,56708,556707,
532,attr1_narrow,1,500000,999999,891408,991407,500000,999999,
533,attr2_narrow,2,0,499999,0,499999,22731,122730,
534,balanced,0,0,199999,0,199999,0,199999,
535,broad,0,403722,903721,403722,903721,403722,903721,
536,tiny_all,0,780966,785965,780966,785965,780966,785965,
537,small_all,0,931177,941176,931177,941176,931177,941176,
538,medium_all,0,659024,709023,659024,709023,659024,709023,
539,attr0_narrow,0,729875,829874,500000,999999,500000,999999,
540,attr1_narrow,1,378925,878924,578925,678924,378925,878924,
541,attr2_narrow,2,0,499999,0,499999,136310,236309,
542,balanced,0,126316,326315,126316,326315,126316,326315,
543,broad,0,235623,735622,235623,735622,235623,735622,
544,tiny_all,0,266901,271900,266901,271900,266901,271900,
545,small_all,0,784006,794005,784006,794005,784006,794005,
546,medium_all,0,820068,870067,820068,870067,820068,870067,
547,attr0_narrow,0,900000,999999,500000,999999,500000,999999,
548,attr1_narrow,1,500000,999999,837303,937302,500000,999999,
549,attr2_narrow,2,0,499999,0,499999,121023,221022,
550,balanced,0,0,199999,0,199999,0,199999,
551,broad,0,500000,999999,500000,999999,500000,999999,
552,tiny_all,0,876795,881794,876795,881794,876795,881794,
553,small_all,0,274336,284335,274336,284335,274336,284335,
554,medium_all,0,500447,550446,500447,550446,500447,550446,
555,attr0_narrow,0,0,99999,0,499999,0,499999,
556,attr1_narrow,1,430701,930700,630701,730700,430701,930700,
557,attr2_narrow,2,415,500414,415,500414,200415,300414,
558,balanced,0,469067,669066,469067,669066,469067,669066,
559,broad,0,275111,775110,275111,775110,275111,775110,
560,tiny_all,0,272419,277418,272419,277418,272419,277418,
561,small_all,0,426461,436460,426461,436460,426461,436460,
562,medium_all,0,421802,471801,421802,471801,421802,471801,
563,attr0_narrow,0,806839,906838,500000,999999,500000,999999,
564,attr1_narrow,1,0,499999,0,99999,0,499999,
565,attr2_narrow,2,289307,789306,289307,789306,489307,589306,
566,balanced,0,649956,849955,649956,849955,649956,849955,
567,broad,0,500000,999999,500000,999999,500000,999999,
568,tiny_all,0,524931,529930,524931,529930,524931,529930,
569,small_all,0,510342,520341,510342,520341,510342,520341,
570,medium_all,0,874471,924470,874471,924470,874471,924470,
571,attr0_narrow,0,684024,784023,484024,984023,484024,984023,
572,attr1_narrow,1,500000,999999,900000,999999,500000,999999,
573,attr2_narrow,2,115721,615720,115721,615720,315721,415720,
574,balanced,0,115722,315721,115722,315721,115722,315721,
575,broad,0,0,499999,0,499999,0,499999,
576,tiny_all,0,945522,950521,945522,950521,945522,950521,
577,small_all,0,549427,559426,549427,559426,549427,559426,
578,medium_all,0,389709,439708,389709,439708,389709,439708,
579,attr0_narrow,0,757732,857731,500000,999999,500000,999999,
580,attr1_narrow,1,175955,675954,375955,475954,175955,675954,
581,attr2_narrow,2,500000,999999,500000,999999,815283,915282,
582,balanced,0,452405,652404,452405,652404,452405,652404,
583,broad,0,0,499999,0,499999,0,499999,
584,tiny_all,0,0,4999,0,4999,0,4999,
585,small_all,0,293090,303089,293090,303089,293090,303089,
586,medium_all,0,138599,188598,138599,188598,138599,188598,
587,attr0_narrow,0,900000,999999,500000,999999,500000,999999,
588,attr1_narrow,1,329075,829074,529075,629074,329075,829074,
589,attr2_narrow,2,0,499999,0,499999,185321,285320,
590,balanced,0,291739,491738,291739,491738,291739,491738,
591,broad,0,312197,812196,312197,812196,312197,812196,
592,tiny_all,0,785305,790304,785305,790304,785305,790304,
593,small_all,0,580076,590075,580076,590075,580076,590075,
594,medium_all,0,890986,940985,890986,940985,890986,940985,
595,attr0_narrow,0,715223,815222,500000,999999,500000,999999,
596,attr1_narrow,1,0,499999,172537,272536,0,499999,
597,attr2_narrow,2,416510,916509,416510,916509,616510,716509,
598,balanced,0,411406,611405,411406,611405,411406,611405,
599,broad,0,500000,999999,500000,999999,500000,999999,
600,tiny_all,0,910307,915306,910307,915306,910307,915306,
601,small_all,0,672379,682378,672379,682378,672379,682378,
602,medium_all,0,702719,752718,702719,752718,702719,752718,
603,attr0_narrow,0,352210,452209,152210,652209,152210,652209,
604,attr1_narrow,1,0,499999,186344,286343,0,499999,
605,attr2_narrow,2,0,499999,0,499999,151936,251935,
606,balanced,0,0,199999,0,199999,0,199999,
607,broad,0,500000,999999,500000,999999,500000,999999,
608,tiny_all,0,42814,47813,42814,47813,42814,47813,
609,small_all,0,725216,735215,725216,735215,725216,735215,
610,medium_all,0,466452,516451,466452,516451,466452,516451,
611,attr0_narrow,0,900000,999999,500000,999999,500000,999999,
612,attr1_narrow,1,21772,521771,221772,321771,21772,521771,
613,attr2_narrow,2,249321,749320,249321,749320,449321,549320,
614,balanced,0,707780,907779,707780,907779,707780,907779,
615,broad,0,500000,999999,500000,999999,500000,999999,
616,tiny_all,0,937319,942318,937319,942318,937319,942318,
617,small_all,0,210711,220710,210711,220710,210711,220710,
618,medium_all,0,623228,673227,623228,673227,623228,673227,
619,attr0_narrow,0,576808,676807,376808,876807,376808,876807,
620,attr1_narrow,1,500000,999999,831421,931420,500000,999999,
621,attr2_narrow,2,53760,553759,53760,553759,253760,353759,
622,balanced,0,628143,828142,628143,828142,628143,828142,
623,broad,0,196571,696570,196571,696570,196571,696570,
624,tiny_all,0,183065,188064,183065,188064,183065,188064,
625,small_all,0,514304,524303,514304,524303,514304,524303,
626,medium_all,0,95661,145660,95661,145660,95661,145660,
627,attr0_narrow,0,738325,838324,500000,999999,500000,999999,
628,attr1_narrow,1,292522,792521,492522,592521,292522,792521,
629,attr2_narrow,2,0,499999,0,499999,187317,287316,
630,balanced,0,508474,708473,508474,708473,508474,708473,
631,broad,0,124930,624929,124930,624929,124930,624929,
632,tiny_all,0,288725,293724,288725,293724,288725,293724,
633,small_all,0,885899,895898,885899,895898,885899,895898,
634,medium_all,0,136963,186962,136963,186962,136963,186962,
635,attr0_narrow,0,676092,776091,476092,976091,476092,976091,
636,attr1_narrow,1,119564,619563,319564,419563,119564,619563,
637,attr2_narrow,2,500000,999999,500000,999999,846115,946114,
638,balanced,0,800000,999999,800000,999999,800000,999999,
639,broad,0,0,499999,0,499999,0,499999,
640,tiny_all,0,423342,428341,423342,428341,423342,428341,
641,small_all,0,153966,163965,153966,163965,153966,163965,
642,medium_all,0,612229,662228,612229,662228,612229,662228,
643,attr0_narrow,0,253110,353109,53110,553109,53110,553109,
644,attr1_narrow,1,35504,535503,235504,335503,35504,535503,
645,attr2_narrow,2,500000,999999,500000,999999,729517,829516,
646,balanced,0,153254,353253,153254,353253,153254,353253,
647,broad,0,0,499999,0,499999,0,499999,
648,tiny_all,0,139561,144560,139561,144560,139561,144560,
649,small_all,0,215987,225986,215987,225986,215987,225986,
650,medium_all,0,188267,238266,188267,238266,188267,238266,
651,attr0_narrow,0,123629,223628,0,499999,0,499999,
652,attr1_narrow,1,500000,999999,784484,884483,500000,999999,
653,attr2_narrow,2,325140,825139,325140,825139,525140,625139,
654,balanced,0,602337,802336,602337,802336,602337,802336,
655,broad,0,331980,831979,331980,831979,331980,831979,
656,tiny_all,0,187041,192040,187041,192040,187041,192040,
657,small_all,0,948323,958322,948323,958322,948323,958322,
658,medium_all,0,631871,681870,631871,681870,631871,681870,
659,attr0_narrow,0,89750,189749,0,499999,0,499999,
660,attr1_narrow,1,500000,999999,900000,999999,500000,999999,
661,attr2_narrow,2,362479,862478,362479,862478,562479,662478,
662,balanced,0,342076,542075,342076,542075,342076,542075,
663,broad,0,385382,885381,385382,885381,385382,885381,
664,tiny_all,0,800977,805976,800977,805976,800977,805976,
665,small_all,0,781596,791595,781596,791595,781596,791595,
666,medium_all,0,673228,723227,673228,723227,673228,723227,
667,attr0_narrow,0,347432,447431,147432,647431,147432,647431,
668,attr1_narrow,1,63481,563480,263481,363480,63481,563480,
669,attr2_narrow,2,0,499999,0,499999,0,99999,
670,balanced,0,140063,340062,140063,340062,140063,340062,
671,broad,0,500000,999999,500000,999999,500000,999999,
672,tiny_all,0,883530,888529,883530,888529,883530,888529,
673,small_all,0,257316,267315,257316,267315,257316,267315,
674,medium_all,0,228879,278878,228879,278878,228879,278878,
675,attr0_narrow,0,311680,411679,111680,611679,111680,611679,
676,attr1_narrow,1,165163,665162,365163,465162,165163,665162,
677,attr2_narrow,2,466361,966360,466361,966360,666361,766360,
678,balanced,0,165018,365017,165018,365017,165018,365017,
679,broad,0,344273,844272,344273,844272,344273,844272,
680,tiny_all,0,879620,884619,879620,884619,879620,884619,
681,small_all,0,789193,799192,789193,799192,789193,799192,
682,medium_all,0,620778,670777,620778,670777,620778,670777,
683,attr0_narrow,0,566188,666187,366188,866187,366188,866187,
684,attr1_narrow,1,0,499999,149962,249961,0,499999,
685,attr2_narrow,2,500000,999999,500000,999999,874913,974912,
686,balanced,0,43491,243490,43491,243490,43491,243490,
687,broad,0,0,499999,0,499999,0,499999,
688,tiny_all,0,795758,800757,795758,800757,795758,800757,
689,small_all,0,910517,920516,910517,920516,910517,920516,
690,medium_all,0,37537,87536,37537,87536,37537,87536,
691,attr0_narrow,0,831517,931516,500000,999999,500000,999999,
692,attr1_narrow,1,500000,999999,900000,999999,500000,999999,
693,attr2_narrow,2,500000,999999,500000,999999,801620,901619,
694,balanced,0,724523,924522,724523,924522,724523,924522,
695,broad,0,500000,999999,500000,999999,500000,999999,
696,tiny_all,0,337244,342243,337244,342243,337244,342243,
697,small_all,0,402473,412472,402473,412472,402473,412472,
698,medium_all,0,343081,393080,343081,393080,343081,393080,
699,attr0_narrow,0,623777,723776,423777,923776,423777,923776,
700,attr1_narrow,1,0,499999,19653,119652,0,499999,
701,attr2_narrow,2,0,499999,0,499999,0,99999,
702,balanced,0,800000,999999,800000,999999,800000,999999,
703,broad,0,500000,999999,500000,999999,500000,999999,
704,tiny_all,0,244418,249417,244418,249417,244418,249417,
705,small_all,0,793457,803456,793457,803456,793457,803456,
706,medium_all,0,72388,122387,72388,122387,72388,122387,
707,attr0_narrow,0,376375,476374,176375,676374,176375,676374,
708,attr1_narrow,1,114907,614906,314907,414906,114907,614906,
709,attr2_narrow,2,0,499999,0,499999,35014,135013,
710,balanced,0,297260,497259,297260,497259,297260,497259,
711,broad,0,477745,977744,477745,977744,477745,977744,
712,tiny_all,0,981749,986748,981749,986748,981749,986748,
713,small_all,0,806931,816930,806931,816930,806931,816930,
714,medium_all,0,123458,173457,123458,173457,123458,173457,
715,attr0_narrow,0,285327,385326,85327,585326,85327,585326,
716,attr1_narrow,1,111346,611345,311346,411345,111346,611345,
717,attr2_narrow,2,311819,811818,311819,811818,511819,611818,
718,balanced,0,543341,743340,543341,743340,543341,743340,
719,broad,0,183498,683497,183498,683497,183498,683497,
720,tiny_all,0,78691,83690,78691,83690,78691,83690,
721,small_all,0,916193,926192,916193,926192,916193,926192,
722,medium_all,0,908730,958729,908730,958729,908730,958729,
723,attr0_narrow,0,116537,216536,0,499999,0,499999,
724,attr1_narrow,1,0,499999,137204,237203,0,499999,
725,attr2_narrow,2,140503,640502,140503,640502,340503,440502,
726,balanced,0,486022,686021,486022,686021,486022,686021,
727,broad,0,69114,569113,69114,569113,69114,569113,
728,tiny_all,0,362054,367053,362054,367053,362054,367053,
729,small_all,0,984915,994914,984915,994914,984915,994914,
730,medium_all,0,577601,627600,577601,627600,577601,627600,
731,attr0_narrow,0,553473,653472,353473,853472,353473,853472,
732,attr1_narrow,1,500000,999999,735435,835434,500000,999999,
733,attr2_narrow,2,423201,923200,423201,923200,623201,723200,
734,balanced,0,190917,390916,190917,390916,190917,390916,
735,broad,0,0,499999,0,499999,0,499999,
736,tiny_all,0,249719,254718,249719,254718,249719,254718,
737,small_all,0,358780,368779,358780,368779,358780,368779,
738,medium_all,0,122861,172860,122861,172860,122861,172860,
739,attr0_narrow,0,493728,593727,293728,793727,293728,793727,
740,attr1_narrow,1,0,499999,64966,164965,0,499999,
741,attr2_narrow,2,339470,839469,339470,839469,539470,639469,
742,balanced,0,0,199999,0,199999,0,199999,
743,broad,0,500000,999999,500000,999999,500000,999999,
744,tiny_all,0,495418,500417,495418,500417,495418,500417,
745,small_all,0,393961,403960,393961,403960,393961,403960,
746,medium_all,0,843056,893055,843056,893055,843056,893055,
747,attr0_narrow,0,9073,109072,0,499999,0,499999,
748,attr1_narrow,1,287379,787378,487379,587378,287379,787378,
749,attr2_narrow,2,77905,577904,77905,577904,277905,377904,
750,balanced,0,327727,527726,327727,527726,327727,527726,
751,broad,0,500000,999999,500000,999999,500000,999999,
752,tiny_all,0,499471,504470,499471,504470,499471,504470,
753,small_all,0,953451,963450,953451,963450,953451,963450,
754,medium_all,0,239105,289104,239105,289104,239105,289104,
755,attr0_narrow,0,854804,954803,500000,999999,500000,999999,
756,attr1_narrow,1,54775,554774,254775,354774,54775,554774,
757,attr2_narrow,2,22969,522968,22969,522968,222969,322968,
758,balanced,0,720829,920828,720829,920828,720829,920828,
759,broad,0,0,499999,0,499999,0,499999,
760,tiny_all,0,336421,341420,336421,341420,336421,341420,
761,small_all,0,549853,559852,549853,559852,549853,559852,
762,medium_all,0,844898,894897,844898,894897,844898,894897,
763,attr0_narrow,0,871446,971445,500000,999999,500000,999999,
764,attr1_narrow,1,0,499999,0,99999,0,499999,
765,attr2_narrow,2,0,499999,0,499999,147889,247888,
766,balanced,0,500423,700422,500423,700422,500423,700422,
767,broad,0,423122,923121,423122,923121,423122,923121,
768,tiny_all,0,615146,620145,615146,620145,615146,620145,
769,small_all,0,542594,552593,542594,552593,542594,552593,
770,medium_all,0,871292,921291,871292,921291,871292,921291,
771,attr0_narrow,0,872409,972408,500000,999999,500000,999999,
772,attr1_narrow,1,87593,587592,287593,387592,87593,587592,
773,attr2_narrow,2,0,499999,0,499999,116803,216802,
774,balanced,0,0,199999,0,199999,0,199999,
775,broad,0,15875,515874,15875,515874,15875,515874,
776,tiny_all,0,882666,887665,882666,887665,882666,887665,
777,small_all,0,307511,317510,307511,317510,307511,317510,
778,medium_all,0,91597,141596,91597,141596,91597,141596,
779,attr0_narrow,0,438300,538299,238300,738299,238300,738299,
780,attr1_narrow,1,102856,602855,302856,402855,102856,602855,
781,attr2_narrow,2,491639,991638,491639,991638,691639,791638,
782,balanced,0,695157,895156,695157,895156,695157,895156,
783,broad,0,500000,999999,500000,999999,500000,999999,
784,tiny_all,0,371774,376773,371774,376773,371774,376773,
785,small_all,0,868133,878132,868133,878132,868133,878132,
786,medium_all,0,943354,993353,943354,993353,943354,993353,
787,attr0_narrow,0,399135,499134,199135,699134,199135,699134,
788,attr1_narrow,1,500000,999999,737931,837930,500000,999999,
789,attr2_narrow,2,0,499999,0,499999,0,99999,
790,balanced,0,13545,213544,13545,213544,13545,213544,
791,broad,0,0,499999,0,499999,0,499999,
792,tiny_all,0,795749,800748,795749,800748,795749,800748,
793,small_all,0,722548,732547,722548,732547,722548,732547,
794,medium_all,0,233337,283336,233337,283336,233337,283336,
795,attr0_narrow,0,757740,857739,500000,999999,500000,999999,
796,attr1_narrow,1,500000,999999,854127,954126,500000,999999,
797,attr2_narrow,2,47668,547667,47668,547667,247668,347667,
798,balanced,0,282526,482525,282526,482525,282526,482525,
799,broad,0,500000,999999,500000,999999,500000,999999,
800,tiny_all,0,833225,838224,833225,838224,833225,838224,
801,small_all,0,925586,935585,925586,935585,925586,935585,
802,medium_all,0,941867,991866,941867,991866,941867,991866,
803,attr0_narrow,0,870661,970660,500000,999999,500000,999999,
804,attr1_narrow,1,0,499999,188042,288041,0,499999,
805,attr2_narrow,2,133671,633670,133671,633670,333671,433670,
806,balanced,0,0,199999,0,199999,0,199999,
807,broad,0,500000,999999,500000,999999,500000,999999,
808,tiny_all,0,935206,940205,935206,940205,935206,940205,
809,small_all,0,748043,758042,748043,758042,748043,758042,
810,medium_all,0,26707,76706,26707,76706,26707,76706,
811,attr0_narrow,0,183283,283282,0,499999,0,499999,
812,attr1_narrow,1,0,499999,85998,185997,0,499999,
813,attr2_narrow,2,0,499999,0,499999,0,99999,
814,balanced,0,126853,326852,126853,326852,126853,326852,
815,broad,0,61936,561935,61936,561935,61936,561935,
816,tiny_all,0,863403,868402,863403,868402,863403,868402,
817,small_all,0,973499,983498,973499,983498,973499,983498,
818,medium_all,0,885847,935846,885847,935846,885847,935846,
819,attr0_narrow,0,141497,241496,0,499999,0,499999,
820,attr1_narrow,1,201136,701135,401136,501135,201136,701135,
821,attr2_narrow,2,421406,921405,421406,921405,621406,721405,
822,balanced,0,305195,505194,305195,505194,305195,505194,
823,broad,0,500000,999999,500000,999999,500000,999999,
824,tiny_all,0,223,5222,223,5222,223,5222,
825,small_all,0,458618,468617,458618,468617,458618,468617,
826,medium_all,0,650060,700059,650060,700059,650060,700059,
827,attr0_narrow,0,171163,271162,0,499999,0,499999,
828,attr1_narrow,1,0,499999,20120,120119,0,499999,
829,attr2_narrow,2,500000,999999,500000,999999,900000,999999,
830,balanced,0,0,199999,0,199999,0,199999,
831,broad,0,200990,700989,200990,700989,200990,700989,
832,tiny_all,0,756234,761233,756234,761233,756234,761233,
833,small_all,0,626619,636618,626619,636618,626619,636618,
834,medium_all,0,269837,319836,269837,319836,269837,319836,
835,attr0_narrow,0,350959,450958,150959,650958,150959,650958,
836,attr1_narrow,1,0,499999,52106,152105,0,499999,
837,attr2_narrow,2,41102,541101,41102,541101,241102,341101,
838,balanced,0,776471,976470,776471,976470,776471,976470,
839,broad,0,0,499999,0,499999,0,499999,
840,tiny_all,0,280507,285506,280507,285506,280507,285506,
841,small_all,0,545454,555453,545454,555453,545454,555453,
842,medium_all,0,205373,255372,205373,255372,205373,255372,
843,attr0_narrow,0,158575,258574,0,499999,0,499999,
844,attr1_narrow,1,0,499999,115737,215736,0,499999,
845,attr2_narrow,2,500000,999999,500000,999999,813798,913797,
846,balanced,0,181219,381218,181219,381218,181219,381218,
847,broad,0,0,499999,0,499999,0,499999,
848,tiny_all,0,167003,172002,167003,172002,167003,172002,
849,small_all,0,206222,216221,206222,216221,206222,216221,
850,medium_all,0,213144,263143,213144,263143,213144,263143,
851,attr0_narrow,0,406165,506164,206165,706164,206165,706164,
852,attr1_narrow,1,0,499999,51032,151031,0,499999,
853,attr2_narrow,2,488083,988082,488083,988082,688083,788082,
854,balanced,0,132830,332829,132830,332829,132830,332829,
855,broad,0,220745,720744,220745,720744,220745,720744,
856,tiny_all,0,192973,197972,192973,197972,192973,197972,
857,small_all,0,450602,460601,450602,460601,450602,460601,
858,medium_all,0,734815,784814,734815,784814,734815,784814,
859,attr0_narrow,0,491737,591736,291737,791736,291737,791736,
860,attr1_narrow,1,500000,999999,718817,818816,500000,999999,
861,attr2_narrow,2,500000,999999,500000,999999,781615,881614,
862,balanced,0,800000,999999,800000,999999,800000,999999,
863,broad,0,0,499999,0,499999,0,499999,
864,tiny_all,0,892752,897751,892752,897751,892752,897751,
865,small_all,0,853812,863811,853812,863811,853812,863811,
866,medium_all,0,398455,448454,398455,448454,398455,448454,
867,attr0_narrow,0,471141,571140,271141,771140,271141,771140,
868,attr1_narrow,1,126131,626130,326131,426130,126131,626130,
869,attr2_narrow,2,0,499999,0,499999,44357,144356,
870,balanced,0,68143,268142,68143,268142,68143,268142,
871,broad,0,500000,999999,500000,999999,500000,999999,
872,tiny_all,0,602127,607126,602127,607126,602127,607126,
873,small_all,0,335897,345896,335897,345896,335897,345896,
874,medium_all,0,900486,950485,900486,950485,900486,950485,
875,attr0_narrow,0,900000,999999,500000,999999,500000,999999,
876,attr1_narrow,1,500000,999999,854464,954463,500000,999999,
877,attr2_narrow,2,169064,669063,169064,669063,369064,469063,
878,balanced,0,656941,856940,656941,856940,656941,856940,
879,broad,0,500000,999999,500000,999999,500000,999999,
880,tiny_all,0,333609,338608,333609,338608,333609,338608,
881,small_all,0,446276,456275,446276,456275,446276,456275,
882,medium_all,0,320577,370576,320577,370576,320577,370576,
883,attr0_narrow,0,812705,912704,500000,999999,500000,999999,
884,attr1_narrow,1,481133,981132,681133,781132,481133,981132,
885,attr2_narrow,2,0,499999,0,499999,118990,218989,
886,balanced,0,0,199999,0,199999,0,199999,
887,broad,0,500000,999999,500000,999999,500000,999999,
888,tiny_all,0,353819,358818,353819,358818,353819,358818,
889,small_all,0,946370,956369,946370,956369,946370,956369,
890,medium_all,0,347587,397586,347587,397586,347587,397586,
891,attr0_narrow,0,478029,578028,278029,778028,278029,778028,
892,attr1_narrow,1,500000,999999,900000,999999,500000,999999,
893,attr2_narrow,2,500000,999999,500000,999999,900000,999999,
894,balanced,0,99599,299598,99599,299598,99599,299598,
895,broad,0,500000,999999,500000,999999,500000,999999,
896,tiny_all,0,209587,214586,209587,214586,209587,214586,
897,small_all,0,567639,577638,567639,577638,567639,577638,
898,medium_all,0,296380,346379,296380,346379,296380,346379,
899,attr0_narrow,0,320565,420564,120565,620564,120565,620564,
900,attr1_narrow,1,49300,549299,249300,349299,49300,549299,
901,attr2_narrow,2,119053,619052,119053,619052,319053,419052,
902,balanced,0,289673,489672,289673,489672,289673,489672,
903,broad,0,23672,523671,23672,523671,23672,523671,
904,tiny_all,0,917374,922373,917374,922373,917374,922373,
905,small_all,0,88531,98530,88531,98530,88531,98530,
906,medium_all,0,617761,667760,617761,667760,617761,667760,
907,attr0_narrow,0,186132,286131,0,499999,0,499999,
908,attr1_narrow,1,288075,788074,488075,588074,288075,788074,
909,attr2_narrow,2,500000,999999,500000,999999,805571,905570,
910,balanced,0,511880,711879,511880,711879,511880,711879,
911,broad,0,428208,928207,428208,928207,428208,928207,
912,tiny_all,0,421682,426681,421682,426681,421682,426681,
913,small_all,0,730189,740188,730189,740188,730189,740188,
914,medium_all,0,81420,131419,81420,131419,81420,131419,
915,attr0_narrow,0,222689,322688,22689,522688,22689,522688,
916,attr1_narrow,1,83881,583880,283881,383880,83881,583880,
917,attr2_narrow,2,397573,897572,397573,897572,597573,697572,
918,balanced,0,345567,545566,345567,545566,345567,545566,
919,broad,0,500000,999999,500000,999999,500000,999999,
920,tiny_all,0,201587,206586,201587,206586,201587,206586,
921,small_all,0,104910,114909,104910,114909,104910,114909,
922,medium_all,0,310574,360573,310574,360573,310574,360573,
923,attr0_narrow,0,757400,857399,500000,999999,500000,999999,
924,attr1_narrow,1,441687,941686,641687,741686,441687,941686,
925,attr2_narrow,2,85613,585612,85613,585612,285613,385612,
926,balanced,0,800000,999999,800000,999999,800000,999999,
927,broad,0,488660,988659,488660,988659,488660,988659,
928,tiny_all,0,901753,906752,901753,906752,901753,906752,
929,small_all,0,403782,413781,403782,413781,403782,413781,
930,medium_all,0,658013,708012,658013,708012,658013,708012,
931,attr0_narrow,0,900000,999999,500000,999999,500000,999999,
932,attr1_narrow,1,0,499999,0,99999,0,499999,
933,attr2_narrow,2,500000,999999,500000,999999,900000,999999,
934,balanced,0,327956,527955,327956,527955,327956,527955,
935,broad,0,138051,638050,138051,638050,138051,638050,
936,tiny_all,0,797781,802780,797781,802780,797781,802780,
937,small_all,0,740405,750404,740405,750404,740405,750404,
938,medium_all,0,538231,588230,538231,588230,538231,588230,
939,attr0_narrow,0,613600,713599,413600,913599,413600,913599,
940,attr1_narrow,1,500000,999999,771695,871694,500000,999999,
941,attr2_narrow,2,0,499999,0,499999,159055,259054,
942,balanced,0,680608,880607,680608,880607,680608,880607,
943,broad,0,203806,703805,203806,703805,203806,703805,
944,tiny_all,0,170051,175050,170051,175050,170051,175050,
945,small_all,0,375152,385151,375152,385151,375152,385151,
946,medium_all,0,763698,813697,763698,813697,763698,813697,
947,attr0_narrow,0,869457,969456,500000,999999,500000,999999,
948,attr1_narrow,1,500000,999999,845667,945666,500000,999999,
949,attr2_narrow,2,0,499999,0,499999,99278,199277,
950,balanced,0,572255,772254,572255,772254,572255,772254,
951,broad,0,0,499999,0,499999,0,499999,
952,tiny_all,0,639854,644853,639854,644853,639854,644853,
953,small_all,0,561771,571770,561771,571770,561771,571770,
954,medium_all,0,704364,754363,704364,754363,704364,754363,
955,attr0_narrow,0,408246,508245,208246,708245,208246,708245,
956,attr1_narrow,1,44180,544179,244180,344179,44180,544179,
957,attr2_narrow,2,250350,750349,250350,750349,450350,550349,
958,balanced,0,438898,638897,438898,638897,438898,638897,
959,broad,0,140225,640224,140225,640224,140225,640224,
960,tiny_all,0,273631,278630,273631,278630,273631,278630,
961,small_all,0,928533,938532,928533,938532,928533,938532,
962,medium_all,0,260904,310903,260904,310903,260904,310903,
963,attr0_narrow,0,406916,506915,206916,706915,206916,706915,
964,attr1_narrow,1,0,499999,177575,277574,0,499999,
965,attr2_narrow,2,39230,539229,39230,539229,239230,339229,
966,balanced,0,0,199999,0,199999,0,199999,
967,broad,0,500000,999999,500000,999999,500000,999999,
968,tiny_all,0,585536,590535,585536,590535,585536,590535,
969,small_all,0,894034,904033,894034,904033,894034,904033,
970,medium_all,0,885026,935025,885026,935025,885026,935025,
971,attr0_narrow,0,667365,767364,467365,967364,467365,967364,
972,attr1_narrow,1,140504,640503,340504,440503,140504,640503,
973,attr2_narrow,2,322404,822403,322404,822403,522404,622403,
974,balanced,0,800000,999999,800000,999999,800000,999999,
975,broad,0,342921,842920,342921,842920,342921,842920,
976,tiny_all,0,576170,581169,576170,581169,576170,581169,
977,small_all,0,902398,912397,902398,912397,902398,912397,
978,medium_all,0,407798,457797,407798,457797,407798,457797,
979,attr0_narrow,0,817513,917512,500000,999999,500000,999999,
