"path","bytes","sha256","all_metric_lines"
"deep_1m_96d/query_paper_compat/dsg_ef768.log","1848","221621691058d329c35f5b7771d3e3beb23626f0f18abbc56b0c1fd64a06732f","1"
"deep_1m_96d/query/dsg_multi_only_ef1024.log","1519","41d17984326e0d66607e2962f004bcfc78e5b139ba83f1ee69727dd40ecf1205","1"
"deep_1m_96d/query/dsg_multi_only_ef1280.log","1519","37bd71620c65f53a7608f51bf4e8184d0ad028804988fcba78744df7cde7e12d","1"
"deep_1m_96d/query/dsg_multi_only_ef512.log","1509","351a9af932e24b4d2d323d7610630a7ddd4ea0e803098a7d9a38fdaf1c0b8791","1"
"deep_1m_96d/query/dsg_multi_only_ef768.log","1509","e1da96c34615c02d33bce45effe2763ddab747dde7fd997ef1f3675129134623","1"
"deep_1m_96d/rebuild_count20000/build_attr0.log","1955","0e6eafb04bb98ee6b2fbb95eb3094931a5db1136bfe341e94b0399388fe3db8c","0"
"deep_1m_96d/rebuild_count20000/build_attr1.log","1957","83dddc917727b17de5b60b769148517e879c7f5fa48c494b38fb596f1a461f79","0"
"deep_1m_96d/rebuild_count20000/build_attr2.log","1955","23e618f963f89a77a7355fe9c589b4c3b5442df8d3cc89ac01cfbcfd8c0e53d2","0"
"deep_1m_96d/rebuild_count20000/export_snapshot.log","1190","281055451ca5f01e0d4a2e61f2f0935851ce24f65011da643eb9edbd6aafeb91","0"
"deep_1m_96d/rebuild_count20000/query_rebuilt_1000.log","556","a1750adc574e369e86a55999963b1e5bbba45e54cb6211737ad257e5264125ea","0"
"deep_1m_96d/rebuild_count20000/reorder_snapshot.log","776","c6f7ce12440b810f1983bd8ed7cfd479c533437cabe1b0a8e3211f8fe01e8da7","0"
"multiattr_100k_balanced/hnsw/build_M16.log","233","a606b17d13cc689c72ae9c8f74f80955de60a2f0702e1781a04f11fad6c84af9","0"
"multiattr_100k_balanced/hnsw/postfilter_candidate1024.log","736","5068aa6ec0358243d3d157668422719f4555422c8ee7f61097869468670dd68a","1"
"multiattr_100k_balanced/hnsw/postfilter_candidate128.log","734","abe86e49cd52da36eb82ab3120e07d5dd5e5f475f99f5c81df3897cb0b2e1e74","1"
"multiattr_100k_balanced/hnsw/postfilter_candidate2048.log","736","ea3fedc6939800a408ee8d988c189fa66e6c86ceb7519a34c6b2e726ad3cdffe","1"
"multiattr_100k_balanced/hnsw/postfilter_candidate256.log","730","52b4d914d40978a62366dd2e7f362ac7581a99fefed93ecd500cb56e42a6df5a","1"
"multiattr_100k_balanced/hnsw/postfilter_candidate32.log","724","bb498cce21ab1ba74750ae7040c674118ce03d1b4677e6a546d1c4a8b18ea382","1"
"multiattr_100k_balanced/hnsw/postfilter_candidate4096.log","736","4920c944e967992d07cfef286b4e38d1517f03e09e6100665d5c800c9b7e72b0","1"
"multiattr_100k_balanced/hnsw/postfilter_candidate512.log","730","d078f6708569c6f5331fc4d78269068b9790500443ec72adf609bb24364ec946","1"
"multiattr_100k_balanced/hnsw/postfilter_candidate64.log","724","07ecf8987bafbb2c7f2d2545591597b8c9ef46234f266e9940d4f2284559fecd","1"
"multiattr_100k_balanced/hnsw/repeat/candidate32_run1.log","724","9843ef3562728eb7e81b5b754c95ec19625f96e00a3f904b31971f0945cd4502","1"
"multiattr_100k_balanced/hnsw/repeat/candidate32_run2.log","724","e66920bf3ae3b9070e2dc9b7efaa3cb45dfc8a3771d43fc226f6cee48010ffaf","1"
"multiattr_100k_balanced/hnsw/repeat/candidate32_run3.log","724","87f5492205fd02152a5f4d28afda7c11341936c5b0b0c1d48ec77ceabef9d2c7","1"
"multiattr_100k_balanced/hnsw/repeat/candidate32_run4.log","724","5301fda4790069865c240b75155eb440e1e34d348cb66a35b9209768ff4bef54","1"
"multiattr_100k_balanced/hnsw/repeat/candidate32_run5.log","724","edddee4e907ae11ea46261d05e33844f50315cc2ba1e8120c2fd2fb6371d1552","1"
"multiattr_100k_balanced/hnsw/repeat/candidate64_run1.log","724","943481377dd20626e8cceb269da6398d976fd4e932158bedf06a3c158658ba14","1"
"multiattr_100k_balanced/hnsw/repeat/candidate64_run2.log","724","d71e88f3c93eac733b221cdcb7dd1a2ba077ebf8cb2842cc1599d369ab5efb1c","1"
"multiattr_100k_balanced/hnsw/repeat/candidate64_run3.log","724","5ff9bdd23b05f544572bfa9f96a9c42094509ff7a98ec46502f743aff51c90d2","1"
"multiattr_100k_balanced/hnsw/repeat/candidate64_run4.log","724","063e128455edb6a7c271feb3649b5cbd0bee8146c57d5c1f2139dcdb84984823","1"
"multiattr_100k_balanced/hnsw/repeat/candidate64_run5.log","724","7a18a00f63532df73750cdd8876def4175d92db1d5c54907f8fd634cf5967d07","1"
"multiattr_100k_balanced/multi_dsg/adaptive_ef16.log","878","91c2ec3a271cc50aa06b77daa6e80d4828a22cf8337150fe9eff6be7df75adf3","1"
"multiattr_100k_balanced/multi_dsg/adaptive_ef20.log","878","4ecc1553dfe5805fab423dd8b7230f767121b8ca78017cae06122d5b67d3905d","1"
"multiattr_100k_balanced/multi_dsg/adaptive_ef24.log","878","d7348371b85147ccbe6aaa207cbcb149136820a9857460c5c85cc42d04505e34","1"
"multiattr_100k_balanced/multi_dsg/adaptive_ef32.log","878","8cda9e24b3427b62db88573594fe47b6a2ea41b3ce1afb70a7b70ba1901719d3","1"
"multiattr_100k_balanced/multi_dsg/adaptive_ef48.log","878","404869060803505fb3724a586c89c50d4d1925f12be7f45db31592cb79b225d5","1"
"multiattr_100k_balanced/multi_dsg/adaptive_ef64.log","875","b61ebbf436654a07c454a6c5e85d1292737c10c9df5b2eb964fa295cfaa02f7e","1"
"multiattr_100k_balanced/multi_dsg/build_attr0.log","892","afa2e9234ab78a4f9b90b31af096067bab559e97706fcfd724f4166730fe1a8b","0"
"multiattr_100k_balanced/multi_dsg/build_attr1.log","889","6876a565ffadc77ae643f2d3d1bada5e3d4f05ac6023cfe9bc808a8eed3c34a8","0"
"multiattr_100k_balanced/multi_dsg/build_attr2.log","890","ad1b528ac7da1f95e13cb2648c22d1d0532b82563c09606ed37f1ab5c5bb9576","0"
"multiattr_100k_balanced/multi_dsg/fixed_attr0_ef16.log","884","685d9eb35fe5e87da1b900d8305e2c75d7d1d416b4f6d40ca1367393c5ce881f","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr0_ef20.log","884","97a505d1b1f9d1ea652ddac81f7712409245fe116db5a943cf64f39151ea43ea","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr0_ef24.log","884","2103870b21f0306852987be8c22861f57fca4830df44b32402041fb90e0b212a","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr0_ef32.log","884","ca21233ff239d3fe7449b71b2faa26d30acb3b5e09e792b323b0e56df5a503d5","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr0_ef48.log","884","45a70ee7b06c045e92097fe5ba005eeecbfe4cce70e8daebaa60b7aba322b920","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr0_ef64.log","881","d36e4d5a8ddeadd3760d5abe133234e0c664a79e306a1f3a33d29fdbffadbd0c","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr1_ef16.log","884","b130798d9e6e70d37f8a6e617a4f39df9156558471fbccacccfb5bf847804dfc","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr1_ef20.log","884","0b8fb94908fece77967d54c262124156a627141c9eb074e86712846c1babd7e3","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr1_ef24.log","884","af091261a1c46284eb2b6532dfb1e2ebfa7e0931e4cf8c78003a6ba7cc807a49","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr1_ef32.log","884","63a959ba2016bea0a4f537c45c55b38ff6b376b2b1dc81008548bd15d4dba3d2","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr1_ef48.log","884","b1cf47d8b1e8e22a8a0f3661bd18fade343c67b0f1205eedc84f00f733d7f51f","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr1_ef64.log","884","1d0739a5c5aae2bd8e0ec23800ddbb331e49dc780cd69f91e383a5be34c807f4","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr2_ef16.log","884","3af612c6e6b22aa42e84393fb8ebe01702c3712a824d66e77ce929e8e8930d90","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr2_ef20.log","884","1de8017addd82a3f456c59a9739f8911ed7ce7c804b65720c68df3acb43d5130","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr2_ef24.log","884","74d432acdc36b9a5d4e5fd4e9f039895b3085d95a1a3ab4a905aec60990d9b62","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr2_ef32.log","884","ffc8257f59294d1e965e962c2f7dd6e80c691f71ee6e634c58048d6093d743a0","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr2_ef48.log","884","d36f4c5f31ddea893ae93390af997e133233e61c40ed2448d49416be0fa4915b","1"
"multiattr_100k_balanced/multi_dsg/fixed_attr2_ef64.log","883","e4983ec0e318e52da0c13d2fb175786018cf4143dc5f120c0446eaf3eae2b76e","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef20_run1.log","878","81a7db8df73e8a305da9f15537abb8c0650ee06b0e7c779a2f2c94424e4da704","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef20_run2.log","878","1ae875987ce4eaa5613af94374b02678f6b24dd7de2c0ed4f748ff165ef3b7a7","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef20_run3.log","878","ec1269c336b1a86abf6b7437f0982905ec330a03aa2be38592de1f9c347d71c6","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef20_run4.log","878","258bfe037c143da938d96be9be0774b37f3a8f8fb7781afbbe759a18f26bfc04","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef20_run5.log","878","dfa37dab771368f68c74ff3094d1b9c7eca108c58490bcd8505663d8a2de074a","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef32_run1.log","878","f7536543fbebc4f741d9f65ca0233c41778b4b8c74bf6cb2b078538cc2c91016","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef32_run2.log","878","912badb7c29f2a89ae2ef0c6c9536bce7de658950ed6b48769f4540c86369438","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef32_run3.log","878","bbe83ee1c59890ed02c5c7201109c2f49efcbd4aa5e04c14cec2ccdcc6713e2a","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef32_run4.log","878","896d4a5e2795af664bdeef1216f1c54b121d3f07f52453c7191dadb56b834aeb","1"
"multiattr_100k_balanced/multi_dsg/repeat/adaptive_ef32_run5.log","878","26dd5b2c6c43894f6cc9ea0cb784cd2c2818309f20d9d301dcfba6e74335803f","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr0_ef32_run1.log","884","b0160aed1ef814720c5a1d1465d6de1ad2668dcc43b9f1970cd2fa28592c1423","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr0_ef32_run2.log","884","d3b5f511d489851aed740aff7953fcbf2b299b9b00189b21c545d11998e1c566","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr0_ef32_run3.log","884","0fd84e6aabb988c601839492bdd59c6e26dab4e214911e95096507873a8735f8","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr0_ef32_run4.log","884","630ecc3d01655a21eea8fedf3ebad4c81e1a2af67a13259a228dff1c298ea375","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr0_ef32_run5.log","884","17cae05e7ba668b6a783909090f03e3b9371d1db8404ea082074bcc4e702317a","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr2_ef32_run1.log","884","6b447dd33ff110c98e2dd20019a4b7f0a93b5ae608cee30d7deeff79d491ba2a","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr2_ef32_run2.log","884","3c52a42441e6b5757acc70e8b9ed7be64e7fc3b1754ae357ad00a7f82eda9674","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr2_ef32_run3.log","884","cac72833589cd65c49b91d27d922d87e3f3ea78784bf2423c02db420890201fe","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr2_ef32_run4.log","884","1fc55a6a5d7013958d76ec09165469035f7411ad1cadd4dc017ec47cba6909cb","1"
"multiattr_100k_balanced/multi_dsg/repeat/fixed_attr2_ef32_run5.log","884","fb44de293aeb734c7392cf73726dc0a69278825191958283e8827b61f3627e54","1"
"multiattr_100k_independent/dynamic/adaptive_overfetch.log","1071","50cb749b04217853d0ff38296009230c3a30da3700b55a3ec39269a4118df8e1","0"
"multiattr_100k_independent/dynamic/count100.log","1071","f218ca619937959aa871c3d7cde3e5623234a2ea9681922a0d072f6bea778ee9","0"
"multiattr_100k_independent/dynamic/count1000.log","1079","e4d6858300fe911cd42579951022e9651fd25cf8d49bb9fe46c63ceb7f28459b","0"
"multiattr_100k_independent/dynamic/count2000.log","1079","ece9527553a3d705f6c81e4a8f91a1e6d57de89be9c72e872924153a684bf1bf","0"
"multiattr_100k_independent/dynamic/count500.log","1075","e2fd3cee39f495799b37356feabc84a159ad30820401250b984b7a9f27407bbe","0"
"multiattr_100k_independent/dynamic/count5000.log","1085","5123ebc49059f6e5674033eaabd32ae38d457c8c99ec9e0c1a990a0076edfe78","0"
"multiattr_100k_independent/dynamic/export_snapshot.log","1183","34ea044ade48b0a11d4be6b9a8d7ec48cc1f1f4b5bbd79989dd8dfb82f775f2d","0"
"multiattr_100k_independent/dynamic/repeat/count1000_run1.log","1077","fcb297648eaaffe27280c502680c539ebf25a9c24880eb14b3daf3c0b5a04635","0"
"multiattr_100k_independent/dynamic/repeat/count1000_run2.log","1079","099cfca47f8a92348f9218140d9df9900210333b338121f8a10bf713209d6b5a","0"
"multiattr_100k_independent/dynamic/repeat/count1000_run3.log","1079","77db15b2ba337addcbcc678f4fbc8c15fb6a8fd46b9cb580e8deed8f418030b2","0"
"multiattr_100k_independent/dynamic/repeat/count1000_run4.log","1079","dad98126248421b82387cf2e6dd7e8d72f47774e245fb25ba50d256c6b384c01","0"
"multiattr_100k_independent/dynamic/repeat/count1000_run5.log","1079","2958167dd3a8c3790b7584cf54c9c1b8ff3cebcd93e46ea158bdeb5d292548a8","0"
"multiattr_100k_independent/dynamic/repeat/count2000_run1.log","1078","afc225bb97df2c3e26025b457fa74375e1e76308b38f94815ee88e15227f3906","0"
"multiattr_100k_independent/dynamic/repeat/count2000_run2.log","1079","77677ae0a002fd671dbb60eb02135cc37dbc17f942b8ca7f672ecd85b117c21a","0"
"multiattr_100k_independent/dynamic/repeat/count2000_run3.log","1079","2bf3b5e4ba679b0141a4f02cf061b091f7f177c9460b9fbd92c62dbeb87a9e84","0"
"multiattr_100k_independent/dynamic/repeat/count2000_run4.log","1077","a63a2d57ffac0087b6f23974b649c630eb21756c045f8dac5c6f498b98a36b98","0"
"multiattr_100k_independent/dynamic/repeat/count2000_run5.log","1078","91875d403e0675d29f9716139e4dbb6eb63416fe0c508e924a1f2d916d5832e7","0"
"multiattr_100k_independent/dynamic/repeat/count500_run1.log","1076","c247f3a68063a00b9fc298cb8932b7ed19b7bdff362f89d224b29f0b4324a86f","0"
"multiattr_100k_independent/dynamic/repeat/count500_run2.log","1076","b1cfba610cc625bd842f5bd33377e56ff5f06fd3b1d4974d52ad8c6d707e6d58","0"
"multiattr_100k_independent/dynamic/repeat/count500_run3.log","1076","23ef294bebd9d76b51b7718594db8db0eaa7c8bcb60ba09c61265bf79175a3c3","0"
"multiattr_100k_independent/dynamic/repeat/count500_run4.log","1076","23ede12e74ec6914fa3a49661e9d72bcc5909ac073248c5597718414c90cb5a0","0"
"multiattr_100k_independent/dynamic/repeat/count500_run5.log","1076","dbd2a687debdf0d7d11275514add3897899f161b3bb4856153c488d44069d815","0"
"multiattr_100k_independent/dynamic/repeat/count5000_run1.log","1085","2747a1010c348e51a1042ac19128209408a67c0203818002dced4663bb8559b4","0"
"multiattr_100k_independent/dynamic/repeat/count5000_run2.log","1085","92197a3aeb23f371f9cf7ccb01ddb066c7f1047a0eb0889daf88d759b2097b58","0"
"multiattr_100k_independent/dynamic/repeat/count5000_run3.log","1085","283e66ddbd48f08b55fd4bce7333f07b40fc331a88d02b8e4d985fc219a79d53","0"
"multiattr_100k_independent/dynamic/repeat/count5000_run4.log","1085","a20ace17707cd0ed66c2ed079de9b9e53c8ac447baaa2ff65ab8477cb039b930","0"
"multiattr_100k_independent/dynamic/repeat/count5000_run5.log","1085","3f0f394d9fe876dbd4713f56c01547a56d57eb86d51f6c8349883abed6b969a5","0"
"multiattr_100k_independent/dynamic/smoke_100_100_100.log","1073","dad808a4e3b1a612ceeec4fcce3f272e5e6e66935ec125eb5b63952091caeea9","0"
"multiattr_100k_independent/hnsw_insearch/ef1024.log","780","4352c62b0df76e534009bf408d047b8701c7bc42d0f1bc04b295c9c75583309f","1"
"multiattr_100k_independent/hnsw_insearch/ef128.log","763","d547a441ccf1a040301034497fe315694cf3022a9cd710fbd730225623c9ac57","1"
"multiattr_100k_independent/hnsw_insearch/ef16.log","750","7888b8646633ca6c8c253b8fe39a2a9b573716fe5255e138d2125a081290c9e8","1"
"multiattr_100k_independent/hnsw_insearch/ef2048.log","780","e8effbef554c33352ee2f4e48718b95db02d763947e43c94cc8353a113b5d232","1"
"multiattr_100k_independent/hnsw_insearch/ef256.log","767","40016a20383ab8348a0ee95629f332f70f579e5739cc5e00d65a337f917ae572","1"
"multiattr_100k_independent/hnsw_insearch/ef32.log","750","07181b5c0a1f0b95f70740392b15cac0f3a7289d45ab7f999a92d5486e191877","1"
"multiattr_100k_independent/hnsw_insearch/ef512.log","767","ea5faa200f3b57895693c9294092f05d6d6eca6901f9a591a5c56e83cde6f787","1"
"multiattr_100k_independent/hnsw_insearch/ef64.log","750","3c13b4eb40937d79fddeb1e3ae6680f713ca6568c533b573c6170fd1e2cc34d9","1"
"multiattr_100k_independent/hnsw/build_M16.log","238","dfd68479794097891f55b93783e190ed5b240f0646dafd98ad33e30464deaf1a","0"
"multiattr_100k_independent/hnsw/postfilter_candidate1024.log","731","f00fc3e5f3ca054e91bc3f3365e1b968f49194f4ba64973889164d39895254f2","1"
"multiattr_100k_independent/hnsw/postfilter_candidate128.log","731","f57f18d698e98ac855bfedd1a591248784f178c78713dbad1e8d18978b492f16","1"
"multiattr_100k_independent/hnsw/postfilter_candidate16384.log","741","ecf95cd71326541f23e6c8f7bd6427bc67014eefd8b2bac68bae08da04721d98","1"
"multiattr_100k_independent/hnsw/postfilter_candidate2048.log","731","c1db84058c027a42e3502147508888ecf72eab1c042879b42361861e378737e4","1"
"multiattr_100k_independent/hnsw/postfilter_candidate256.log","730","b7124e94be67b37953997787f3a61752e9886bd07e8e4d18432ff656975fa931","1"
"multiattr_100k_independent/hnsw/postfilter_candidate4096.log","735","bbc2961e4683d3476b6dbf9c15206458d05453c61575b27bac1efde758b59f11","1"
"multiattr_100k_independent/hnsw/postfilter_candidate512.log","733","e4376d9b705a6e4ed48f4a4d92a7fa2fe5106fa9190716b876aeea3f5e0091c1","1"
"multiattr_100k_independent/hnsw/postfilter_candidate64.log","727","f294cc3f5adf07846416293501c6be8828e5254d8e8b34c6fbba2fdfe494c970","1"
"multiattr_100k_independent/hnsw/postfilter_candidate8192.log","735","c81c7b1509bc96a4b8a1ed9a9256583217d5d4d1d7190475d3fb5006e65d9bf7","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef128.log","895","c038f0a61cd9ddafe96ea5372dbe3536a7195f876a3531e146d62f6379f2bd79","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef16.log","890","f54331cfdd0a31d3cfd7e2d6bf0887530ea82dac7da4459f01bbcd454e710dd7","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef160.log","895","c5e2cb231ae34ac2b00d0d47c493442f9a35f6f2a0f5e21d812eca827ae2331c","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef192.log","895","e000896f32041c7a4d839dd891cd673bac9a1755f1fdbf3be648e16f47f889e1","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef20.log","890","ce4d02dea90204b4290d489745eb95922239be2998c0a105e561224db7982c00","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef24.log","887","3fa9a1a2551255b9629c93eb0456fbc8aef6cb73fcb2e7db274b00311a588678","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef256.log","895","cca2a105b10700bd0e9ee6d580a55f4b6440368c7a9ea25fa826e3bde1842f55","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef32.log","886","5d598cdacb33615d05c2b7775c3945809f6c95262a96f6797a1989b65b0340ba","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef384.log","895","5f624fec8ec66df85ebafbf89563ea7c49351e0f91fbb551dfe52d4037544b48","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef48.log","890","c817dcd6dccfb320c201a3d705af39946385e38735bfa9dd69155328b09a22d1","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef512.log","895","c28ce9f9885891cf86a98130554e04a2efb48cb53c9b4fefc42ce3a8bae8c0cd","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef64.log","890","68a87a9236a6e63074cde66d8a0ac1c2bf5cf264fcd683f3e4dba9fca59a6f88","1"
"multiattr_100k_independent/multi_dsg/adaptive_ef96.log","890","48306718d73c19ba578b0df02f3f62c3295bb08d7dd2cc72ddbc6b05d4ff09df","1"
"multiattr_100k_independent/multi_dsg/build_attr0.log","903","42d8635312b7b4bdfcce8b7c2a2cd74588508f424c6bfa08c5e8e76515054825","0"
"multiattr_100k_independent/multi_dsg/build_attr1.log","904","66a2bf6259bbd34ef24a254943413deb3318435b543bd869f9133e93265b5761","0"
"multiattr_100k_independent/multi_dsg/build_attr2.log","904","ac66fe9c73ee636fb67b31f36f1a3ccdb5a566a5d8fdd5875a47f33281278bf6","0"
"multiattr_100k_independent/rebuild_v2/build_attr0.log","913","aaa9eed059a9b4ba05d3459d958e050dc51eba4f49ce00550154b1b8d9bb547b","0"
"multiattr_100k_independent/rebuild_v2/build_attr1.log","913","49bfeadebfcbbbea98e19747a6add5b4df6912e7949b37b60be6efc9222a8b11","0"
"multiattr_100k_independent/rebuild_v2/build_attr2.log","913","8a0d556b526a162d3ff4a8adf702d5d07e874922f2f9db7a9927ff713ed85562","0"
"multiattr_100k_independent/rebuild/build_attr0.log","936","40ddb46788a76cdd16438faaa9bfaf886f3012cf641870a0ac15efa2dde18e70","0"
"multiattr_100k_independent/rebuild/build_attr1.log","937","926bc0c36a91bbc9372fc038b157f6f93087fa350c352225f362d3ea068421c3","0"
"multiattr_100k_independent/rebuild/build_attr2.log","935","19700c18c0e6816369cca3ef8f0a3f09d1045a891860e0c51524215abaa83dbe","0"
"multiattr_100k_independent/rebuild/query_rebuilt.log","603","746f18c47cd1e738a2693d53c91531091cac9720a0c9e9b0db9a160d82f6d6ed","0"
"multiattr_100k_independent/repeat_insearch/ef256_run1.log","767","66cf12072b963fc6c86450e8660082e10317e73c6dad32266ed8d18798851b3a","1"
"multiattr_100k_independent/repeat_insearch/ef256_run2.log","767","6c16fb159e12ecf31a7b109ec1574a8cba6ab9d4235050982c6a69bfe0c25ede","1"
"multiattr_100k_independent/repeat_insearch/ef256_run3.log","767","9b618bbbca549e78d05c48b3d74c98e3404f67330408765b1c1b40e4cb63bbbd","1"
"multiattr_100k_independent/repeat_insearch/ef256_run4.log","767","37bfc7e1cfc467f1187732fb587d2b8da6ede75d40f2e6cd5acfefe5550fc1e7","1"
"multiattr_100k_independent/repeat_insearch/ef256_run5.log","767","ebcdba88e208ea87e0a8beb17e81d3da73f54d1bcc5141521b5181b8d4d38273","1"
"multiattr_100k_independent/repeat_insearch/ef32_run1.log","750","6301b81b9a05cfa81ff3d3b08674ef05728d50d64a5523ca27b257c9eb0d4b4e","1"
"multiattr_100k_independent/repeat_insearch/ef32_run2.log","750","281f72a32217b966bc91e5ca737aa080d1409b31055b3eab1ef483c831ef503f","1"
"multiattr_100k_independent/repeat_insearch/ef32_run3.log","750","35af1be833822ce4cde17ae3cd08dd128462dd0d8d0fd322b52b979b6c9dfaf1","1"
"multiattr_100k_independent/repeat_insearch/ef32_run4.log","750","7f6facc56fd5082a427b814efdf13e6072336353c944d36625302b7f3c899736","1"
"multiattr_100k_independent/repeat_insearch/ef32_run5.log","750","5d0cc13647ef2e46b6a381da9f1b986a94e9cec35066f9a8a51b8b8d364905f5","1"
"multiattr_100k_independent/repeat_insearch/ef64_run1.log","750","271a405138398cab98a947b6d39cc0692b3f84a981fed69fceb93b672e4318b3","1"
"multiattr_100k_independent/repeat_insearch/ef64_run2.log","750","840fa4ae13b2f7a7c2facbeb550f986a7e2a7721616d290307b812f024dbf0ef","1"
"multiattr_100k_independent/repeat_insearch/ef64_run3.log","750","dcb7abbed971a71bdce9ba897f87f8584d62eb3ecff13c4459469dde1b0e11f0","1"
"multiattr_100k_independent/repeat_insearch/ef64_run4.log","750","6fdb81980737cac349991f177d3466d7158def1b6b3d0c43a6cf56d815e8c210","1"
"multiattr_100k_independent/repeat_insearch/ef64_run5.log","750","be97a55b672e90ffd28d07e0620ea44109d7d9b2e2fde180104c04af6d41306c","1"
"multiattr_100k_independent/repeat/dsg_ef128_run1.log","895","3e5e331f54ae2eb92a6d12f7453d09c49eb1a2243800d4370350852018bf6e44","1"
"multiattr_100k_independent/repeat/dsg_ef128_run2.log","895","f71d4bbbe36655a522516f63bf93fc90b65d6ddbc92318c07d2a85e3ae5ad559","1"
"multiattr_100k_independent/repeat/dsg_ef128_run3.log","895","71261beff0e92f81c7d5980e436a1999668ae34015be462922566ccbb2da01f7","1"
"multiattr_100k_independent/repeat/dsg_ef128_run4.log","895","b05bf9d73093613a71fbd2321648e993c35445c9c364ad6ffc12acdbf6f1cb79","1"
"multiattr_100k_independent/repeat/dsg_ef128_run5.log","895","f330c3c8b25046a1c49f9fef37aad6506db60196a3d36a08568d9d436b03250f","1"
"multiattr_100k_independent/repeat/dsg_ef256_run1.log","895","6c3b2395ac9765c313cb0453ee0d94ac3602740d2d71eb409758ddc810bcabb8","1"
"multiattr_100k_independent/repeat/dsg_ef256_run2.log","895","93d2e14550633f456e468c54430b859829fe4a0ecac53af020ea64218c11218c","1"
"multiattr_100k_independent/repeat/dsg_ef256_run3.log","895","56f09fa912f736983261ac00e27c86b4991271a8910cef9d2832aaa208a3f6be","1"
"multiattr_100k_independent/repeat/dsg_ef256_run4.log","895","83325c2e07bef4aa5c968a56be15cf944908aca037d93680a092fe4a0b33b5b2","1"
"multiattr_100k_independent/repeat/dsg_ef256_run5.log","895","93c448e719d28519832f491c3988509994ca9de6632bcc94ffe4c788ecfae6aa","1"
"multiattr_100k_independent/repeat/dsg_ef512_run1.log","891","cfc5189b7a2ceaf485e976158a467ed561158ad6094828f718c82434884905b0","1"
"multiattr_100k_independent/repeat/dsg_ef512_run2.log","895","8c0f8949c3f54d8d0f13781c269c3d7fbd2e421d357431caaede1f30c6689ca6","1"
"multiattr_100k_independent/repeat/dsg_ef512_run3.log","895","e27a35f3d5bf71ee3430c89c4ed53504ca346b614706a5e5c3556ee4f8e09398","1"
"multiattr_100k_independent/repeat/dsg_ef512_run4.log","891","ef7b7479b7fdf694235ed4ddd9d9363240d71a5bd346a234e3d7192b70fe4621","1"
"multiattr_100k_independent/repeat/dsg_ef512_run5.log","895","fcb1c8926298b6e475a9b8cc815ffd50fed46d02cf65b1e7421c2bcca750d0e3","1"
"multiattr_100k_independent/repeat/hnsw_c1024_run1.log","731","75bb27519c93546b485bde63041a940c786f785aaef6a0738f2ad5200e1de536","1"
