query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,attr3_low,attr3_high,expected_top10
340,attr0_nav_sel0.01,0,0,316227,606073,922300,255944,572171,683772,999999,
341,attr1_nav_sel0.01,1,220895,537122,554533,870760,363522,679749,71120,387347,
342,attr2_nav_sel0.01,2,136714,452941,210236,526463,485784,802011,97318,413545,
343,attr3_nav_sel0.01,3,0,316227,279149,595376,141397,457624,133537,449764,
344,balanced_sel0.01,0,489309,805536,507626,823853,192651,508878,79035,395262,
345,attr0_nav_sel0.01,0,621823,938050,554514,870741,574754,890981,683772,999999,
346,attr1_nav_sel0.01,1,683772,999999,166381,482608,0,316227,133136,449363,
347,attr2_nav_sel0.01,2,443054,759281,670043,986270,94530,410757,500077,816304,
348,attr3_nav_sel0.01,3,434941,751168,544034,860261,142108,458335,282492,598719,
349,balanced_sel0.01,0,118907,435134,274524,590751,683772,999999,38301,354528,
350,attr0_nav_sel0.01,0,265245,581472,0,316227,683772,999999,19606,335833,
351,attr1_nav_sel0.01,1,542571,858798,399268,715495,506717,822944,366035,682262,
352,attr2_nav_sel0.01,2,119984,436211,683772,999999,0,316227,683772,999999,
353,attr3_nav_sel0.01,3,0,316227,266839,583066,1997,318224,69325,385552,
354,balanced_sel0.01,0,0,316227,157107,473334,493228,809455,683772,999999,
355,attr0_nav_sel0.01,0,206509,522736,46974,363201,683772,999999,397839,714066,
356,attr1_nav_sel0.01,1,0,316227,376748,692975,483689,799916,488718,804945,
357,attr2_nav_sel0.01,2,354338,670565,361181,677408,395769,711996,683772,999999,
358,attr3_nav_sel0.01,3,403077,719304,648568,964795,556545,872772,683772,999999,
359,balanced_sel0.01,0,244146,560373,165074,481301,486451,802678,478100,794327,
360,attr0_nav_sel0.01,0,309248,625475,496507,812734,539508,855735,0,316227,
361,attr1_nav_sel0.01,1,683772,999999,36943,353170,169550,485777,429964,746191,
362,attr2_nav_sel0.01,2,652363,968590,397159,713386,679100,995327,283182,599409,
363,attr3_nav_sel0.01,3,683772,999999,495140,811367,619356,935583,241692,557919,
364,balanced_sel0.01,0,80945,397172,0,316227,353154,669381,417160,733387,
365,attr0_nav_sel0.01,0,494345,810572,683772,999999,683772,999999,683772,999999,
366,attr1_nav_sel0.01,1,590443,906670,621822,938049,683772,999999,44295,360522,
367,attr2_nav_sel0.01,2,512065,828292,413235,729462,0,316227,356565,672792,
368,attr3_nav_sel0.01,3,0,316227,0,316227,223434,539661,683772,999999,
369,balanced_sel0.01,0,217465,533692,683772,999999,321733,637960,445091,761318,
370,attr0_nav_sel0.01,0,642933,959160,0,316227,530816,847043,683772,999999,
371,attr1_nav_sel0.01,1,565084,881311,683772,999999,683772,999999,502909,819136,
372,attr2_nav_sel0.01,2,683772,999999,153873,470100,229044,545271,474527,790754,
373,attr3_nav_sel0.01,3,683772,999999,417688,733915,94880,411107,85413,401640,
374,balanced_sel0.01,0,683772,999999,0,316227,134259,450486,370442,686669,
375,attr0_nav_sel0.01,0,444125,760352,538393,854620,448798,765025,127146,443373,
376,attr1_nav_sel0.01,1,157503,473730,79754,395981,600759,916986,510190,826417,
377,attr2_nav_sel0.01,2,252830,569057,302231,618458,253078,569305,363400,679627,
378,attr3_nav_sel0.01,3,683772,999999,0,316227,490148,806375,291787,608014,
379,balanced_sel0.01,0,683772,999999,455516,771743,683772,999999,151330,467557,
380,attr0_nav_sel0.01,0,0,316227,288982,605209,574546,890773,513629,829856,
381,attr1_nav_sel0.01,1,138465,454692,227962,544189,180268,496495,472856,789083,
382,attr2_nav_sel0.01,2,20118,336345,0,316227,297034,613261,509169,825396,
383,attr3_nav_sel0.01,3,645816,962043,683772,999999,305771,621998,87491,403718,
384,balanced_sel0.01,0,559609,875836,469868,786095,153293,469520,682734,998961,
385,attr0_nav_sel0.01,0,683772,999999,558971,875198,84053,400280,0,316227,
386,attr1_nav_sel0.01,1,102449,418676,0,316227,530590,846817,0,316227,
387,attr2_nav_sel0.01,2,270116,586343,453734,769961,418593,734820,150258,466485,
388,attr3_nav_sel0.01,3,171189,487416,319281,635508,190028,506255,512695,828922,
389,balanced_sel0.01,0,0,316227,25072,341299,151095,467322,265377,581604,
390,attr0_nav_sel0.01,0,409547,725774,489302,805529,0,316227,204795,521022,
391,attr1_nav_sel0.01,1,150198,466425,0,316227,584699,900926,40205,356432,
392,attr2_nav_sel0.01,2,683772,999999,146131,462358,648274,964501,0,316227,
393,attr3_nav_sel0.01,3,79248,395475,197274,513501,0,316227,641954,958181,
394,balanced_sel0.01,0,0,316227,0,316227,303678,619905,148814,465041,
395,attr0_nav_sel0.01,0,0,316227,683772,999999,182568,498795,408726,724953,
396,attr1_nav_sel0.01,1,683772,999999,587448,903675,631923,948150,466731,782958,
397,attr2_nav_sel0.01,2,683772,999999,164071,480298,541770,857997,0,316227,
398,attr3_nav_sel0.01,3,116184,432411,17666,333893,318870,635097,42363,358590,
399,balanced_sel0.01,0,367274,683501,661537,977764,536735,852962,518581,834808,
400,attr0_nav_sel0.01,0,304117,620344,659959,976186,198169,514396,62570,378797,
401,attr1_nav_sel0.01,1,96483,412710,0,316227,683772,999999,0,316227,
402,attr2_nav_sel0.01,2,404832,721059,561469,877696,173185,489412,0,316227,
403,attr3_nav_sel0.01,3,683772,999999,0,316227,683772,999999,482280,798507,
404,balanced_sel0.01,0,499491,815718,0,316227,464977,781204,197374,513601,
405,attr0_nav_sel0.01,0,0,316227,523413,839640,273510,589737,423566,739793,
406,attr1_nav_sel0.01,1,159803,476030,577726,893953,560215,876442,683772,999999,
407,attr2_nav_sel0.01,2,683772,999999,0,316227,414792,731019,683772,999999,
408,attr3_nav_sel0.01,3,574899,891126,94086,410313,666992,983219,426784,743011,
409,balanced_sel0.01,0,240838,557065,138895,455122,350171,666398,457752,773979,
410,attr0_nav_sel0.01,0,683772,999999,0,316227,305331,621558,564325,880552,
411,attr1_nav_sel0.01,1,0,316227,76706,392933,0,316227,491041,807268,
412,attr2_nav_sel0.01,2,0,316227,0,316227,683772,999999,335769,651996,
413,attr3_nav_sel0.01,3,388067,704294,216374,532601,683772,999999,480043,796270,
414,balanced_sel0.01,0,467214,783441,176282,492509,593194,909421,390260,706487,
415,attr0_nav_sel0.01,0,0,316227,138110,454337,195720,511947,683772,999999,
416,attr1_nav_sel0.01,1,193144,509371,56538,372765,683772,999999,597542,913769,
417,attr2_nav_sel0.01,2,209115,525342,207208,523435,459322,775549,0,316227,
418,attr3_nav_sel0.01,3,0,316227,306022,622249,477010,793237,604208,920435,
419,balanced_sel0.01,0,264055,580282,0,316227,539025,855252,107511,423738,
420,attr0_nav_sel0.01,0,0,316227,315837,632064,599730,915957,30602,346829,
421,attr1_nav_sel0.01,1,80555,396782,0,316227,625919,942146,678507,994734,
422,attr2_nav_sel0.01,2,0,316227,31118,347345,370033,686260,0,316227,
423,attr3_nav_sel0.01,3,17434,333661,0,316227,0,316227,666399,982626,
424,balanced_sel0.01,0,683772,999999,378671,694898,26365,342592,232768,548995,
425,attr0_nav_sel0.01,0,9540,325767,12752,328979,683772,999999,130527,446754,
426,attr1_nav_sel0.01,1,651565,967792,683772,999999,255953,572180,234106,550333,
427,attr2_nav_sel0.01,2,115265,431492,0,316227,0,316227,529297,845524,
428,attr3_nav_sel0.01,3,683772,999999,683772,999999,0,316227,125847,442074,
429,balanced_sel0.01,0,683772,999999,0,316227,16058,332285,683772,999999,
430,attr0_nav_sel0.01,0,378478,694705,683772,999999,683772,999999,614190,930417,
431,attr1_nav_sel0.01,1,683772,999999,0,316227,683772,999999,642293,958520,
432,attr2_nav_sel0.01,2,0,316227,247112,563339,529845,846072,638894,955121,
433,attr3_nav_sel0.01,3,550487,866714,17221,333448,675472,991699,683772,999999,
434,balanced_sel0.01,0,289451,605678,143285,459512,683772,999999,318312,634539,
435,attr0_nav_sel0.01,0,423160,739387,0,316227,377487,693714,125479,441706,
436,attr1_nav_sel0.01,1,487986,804213,487968,804195,636617,952844,683772,999999,
437,attr2_nav_sel0.01,2,655670,971897,0,316227,683772,999999,125140,441367,
438,attr3_nav_sel0.01,3,683772,999999,0,316227,0,316227,0,316227,
439,balanced_sel0.01,0,683542,999769,187880,504107,14703,330930,683772,999999,
440,attr0_nav_sel0.01,0,0,316227,39151,355378,267137,583364,16737,332964,
441,attr1_nav_sel0.01,1,605896,922123,683772,999999,0,316227,330044,646271,
442,attr2_nav_sel0.01,2,133412,449639,317198,633425,0,316227,0,316227,
443,attr3_nav_sel0.01,3,88686,404913,134072,450299,17141,333368,541592,857819,
444,balanced_sel0.01,0,13025,329252,683772,999999,0,316227,88251,404478,
445,attr0_nav_sel0.01,0,0,316227,41900,358127,247901,564128,274432,590659,
446,attr1_nav_sel0.01,1,0,316227,551399,867626,569861,886088,73913,390140,
447,attr2_nav_sel0.01,2,683772,999999,273667,589894,683772,999999,182277,498504,
448,attr3_nav_sel0.01,3,169737,485964,206849,523076,225321,541548,89754,405981,
449,balanced_sel0.01,0,355864,672091,33139,349366,683772,999999,0,316227,
450,attr0_nav_sel0.01,0,683772,999999,683772,999999,153109,469336,683772,999999,
451,attr1_nav_sel0.01,1,641181,957408,0,316227,432610,748837,683772,999999,
452,attr2_nav_sel0.01,2,137709,453936,646277,962504,683772,999999,0,316227,
453,attr3_nav_sel0.01,3,683772,999999,602407,918634,0,316227,0,316227,
454,balanced_sel0.01,0,0,316227,682638,998865,683772,999999,0,316227,
455,attr0_nav_sel0.01,0,683772,999999,65213,381440,0,316227,159009,475236,
456,attr1_nav_sel0.01,1,517367,833594,106788,423015,0,316227,89014,405241,
457,attr2_nav_sel0.01,2,15277,331504,0,316227,0,316227,410285,726512,
458,attr3_nav_sel0.01,3,139889,456116,139825,456052,47636,363863,0,316227,
459,balanced_sel0.01,0,75379,391606,88373,404600,137342,453569,236145,552372,
460,attr0_nav_sel0.01,0,244081,560308,125697,441924,176865,493092,683772,999999,
461,attr1_nav_sel0.01,1,683772,999999,0,316227,305182,621409,683772,999999,
462,attr2_nav_sel0.01,2,609945,926172,251694,567921,496905,813132,127669,443896,
463,attr3_nav_sel0.01,3,180944,497171,128890,445117,0,316227,384721,700948,
464,balanced_sel0.01,0,683772,999999,170037,486264,303802,620029,107328,423555,
465,attr0_nav_sel0.01,0,306793,623020,0,316227,408050,724277,559908,876135,
466,attr1_nav_sel0.01,1,626365,942592,316226,632453,574471,890698,0,316227,
467,attr2_nav_sel0.01,2,615886,932113,310783,627010,219004,535231,0,316227,
468,attr3_nav_sel0.01,3,412892,729119,184457,500684,0,316227,404219,720446,
469,balanced_sel0.01,0,60694,376921,336344,652571,258873,575100,453075,769302,
470,attr0_nav_sel0.01,0,0,316227,490585,806812,25802,342029,321050,637277,
471,attr1_nav_sel0.01,1,75353,391580,628820,945047,421204,737431,0,316227,
472,attr2_nav_sel0.01,2,269913,586140,29190,345417,398261,714488,683772,999999,
473,attr3_nav_sel0.01,3,0,316227,683772,999999,547518,863745,170354,486581,
474,balanced_sel0.01,0,486254,802481,642948,959175,351730,667957,0,316227,
475,attr0_nav_sel0.01,0,84823,401050,541773,858000,182242,498469,683772,999999,
476,attr1_nav_sel0.01,1,0,316227,385558,701785,625502,941729,683772,999999,
477,attr2_nav_sel0.01,2,0,316227,0,316227,229017,545244,389440,705667,
478,attr3_nav_sel0.01,3,170647,486874,597857,914084,43008,359235,683772,999999,
479,balanced_sel0.01,0,418568,734795,0,316227,370494,686721,362857,679084,
480,attr0_nav_sel0.01,0,49084,365311,0,316227,450094,766321,0,316227,
481,attr1_nav_sel0.01,1,492461,808688,32218,348445,639617,955844,683772,999999,
482,attr2_nav_sel0.01,2,165844,482071,174657,490884,683772,999999,0,316227,
483,attr3_nav_sel0.01,3,0,316227,0,316227,0,316227,190828,507055,
484,balanced_sel0.01,0,407847,724074,240245,556472,0,316227,0,316227,
485,attr0_nav_sel0.01,0,145217,461444,0,316227,421461,737688,337409,653636,
486,attr1_nav_sel0.01,1,84281,400508,0,316227,505139,821366,0,316227,
487,attr2_nav_sel0.01,2,235154,551381,378277,694504,683772,999999,150254,466481,
488,attr3_nav_sel0.01,3,683772,999999,46056,362283,105609,421836,248467,564694,
489,balanced_sel0.01,0,683772,999999,683772,999999,38415,354642,304757,620984,
490,attr0_nav_sel0.01,0,74640,390867,424549,740776,670858,987085,395758,711985,
491,attr1_nav_sel0.01,1,83256,399483,598434,914661,660074,976301,0,316227,
492,attr2_nav_sel0.01,2,0,316227,366080,682307,352439,668666,521509,837736,
493,attr3_nav_sel0.01,3,309792,626019,0,316227,559414,875641,391155,707382,
494,balanced_sel0.01,0,0,316227,210833,527060,660409,976636,234359,550586,
495,attr0_nav_sel0.01,0,222903,539130,146770,462997,364813,681040,224709,540936,
496,attr1_nav_sel0.01,1,102988,419215,290796,607023,683772,999999,559951,876178,
497,attr2_nav_sel0.01,2,0,316227,342931,659158,683772,999999,168001,484228,
498,attr3_nav_sel0.01,3,0,316227,0,316227,0,316227,329351,645578,
499,balanced_sel0.01,0,481940,798167,330526,646753,632156,948383,113754,429981,
500,attr0_nav_sel0.01,0,568968,885195,2692,318919,527586,843813,295514,611741,
501,attr1_nav_sel0.01,1,59128,375355,94754,410981,173147,489374,115410,431637,
502,attr2_nav_sel0.01,2,546191,862418,683772,999999,659126,975353,683772,999999,
503,attr3_nav_sel0.01,3,0,316227,586541,902768,378464,694691,181575,497802,
504,balanced_sel0.01,0,683772,999999,184031,500258,280604,596831,0,316227,
505,attr0_nav_sel0.01,0,399496,715723,235924,552151,683772,999999,246777,563004,
506,attr1_nav_sel0.01,1,403500,719727,683772,999999,0,316227,94452,410679,
507,attr2_nav_sel0.01,2,630533,946760,268222,584449,328656,644883,530812,847039,
508,attr3_nav_sel0.01,3,105762,421989,683772,999999,683772,999999,426225,742452,
509,balanced_sel0.01,0,338368,654595,0,316227,683772,999999,504577,820804,
510,attr0_nav_sel0.01,0,0,316227,57712,373939,582062,898289,621970,938197,
511,attr1_nav_sel0.01,1,0,316227,27280,343507,138684,454911,614327,930554,
512,attr2_nav_sel0.01,2,293760,609987,683772,999999,77594,393821,652274,968501,
513,attr3_nav_sel0.01,3,0,316227,683772,999999,683772,999999,417033,733260,
514,balanced_sel0.01,0,14577,330804,581713,897940,165539,481766,321228,637455,
515,attr0_nav_sel0.01,0,0,316227,8825,325052,239575,555802,339234,655461,
516,attr1_nav_sel0.01,1,159671,475898,683772,999999,420637,736864,0,316227,
517,attr2_nav_sel0.01,2,683772,999999,683772,999999,639581,955808,683772,999999,
518,attr3_nav_sel0.01,3,683772,999999,180202,496429,683772,999999,227665,543892,
519,balanced_sel0.01,0,0,316227,0,316227,357848,674075,0,316227,
520,attr0_nav_sel0.01,0,0,316227,15794,332021,628201,944428,457012,773239,
521,attr1_nav_sel0.01,1,107625,423852,443135,759362,621393,937620,568124,884351,
522,attr2_nav_sel0.01,2,469229,785456,183511,499738,575658,891885,247577,563804,
523,attr3_nav_sel0.01,3,152750,468977,643585,959812,268689,584916,488074,804301,
524,balanced_sel0.01,0,0,316227,528520,844747,0,316227,0,316227,
525,attr0_nav_sel0.01,0,238666,554893,641361,957588,15620,331847,522084,838311,
526,attr1_nav_sel0.01,1,683772,999999,500015,816242,0,316227,115011,431238,
527,attr2_nav_sel0.01,2,64621,380848,110383,426610,666125,982352,0,316227,
528,attr3_nav_sel0.01,3,409733,725960,246344,562571,610141,926368,0,316227,
529,balanced_sel0.01,0,184032,500259,569799,886026,401226,717453,0,316227,
530,attr0_nav_sel0.01,0,0,316227,0,316227,197177,513404,683772,999999,
531,attr1_nav_sel0.01,1,146548,462775,511435,827662,0,316227,683772,999999,
532,attr2_nav_sel0.01,2,419412,735639,257074,573301,200943,517170,42837,359064,
533,attr3_nav_sel0.01,3,683772,999999,296790,613017,244757,560984,390606,706833,
534,balanced_sel0.01,0,577234,893461,683772,999999,607177,923404,0,316227,
535,attr0_nav_sel0.01,0,152315,468542,17939,334166,136565,452792,317879,634106,
536,attr1_nav_sel0.01,1,0,316227,661898,978125,522587,838814,256579,572806,
537,attr2_nav_sel0.01,2,565116,881343,285295,601522,575815,892042,350816,667043,
538,attr3_nav_sel0.01,3,618182,934409,399870,716097,637071,953298,181047,497274,
539,balanced_sel0.01,0,520445,836672,384926,701153,495918,812145,650734,966961,
540,attr0_nav_sel0.01,0,534904,851131,33719,349946,658636,974863,90672,406899,
541,attr1_nav_sel0.01,1,0,316227,513545,829772,161801,478028,0,316227,
542,attr2_nav_sel0.01,2,439623,755850,330923,647150,594150,910377,530517,846744,
543,attr3_nav_sel0.01,3,599859,916086,271309,587536,498979,815206,75286,391513,
544,balanced_sel0.01,0,327542,643769,56581,372808,0,316227,100620,416847,
545,attr0_nav_sel0.01,0,562059,878286,507125,823352,679148,995375,642131,958358,
546,attr1_nav_sel0.01,1,528329,844556,583329,899556,683772,999999,416088,732315,
547,attr2_nav_sel0.01,2,637152,953379,135572,451799,394808,711035,34582,350809,
548,attr3_nav_sel0.01,3,0,316227,15358,331585,49585,365812,0,316227,
549,balanced_sel0.01,0,683772,999999,0,316227,683772,999999,561464,877691,
550,attr0_nav_sel0.01,0,683772,999999,456099,772326,198787,515014,683772,999999,
551,attr1_nav_sel0.01,1,9769,325996,0,316227,66276,382503,0,316227,
552,attr2_nav_sel0.01,2,342824,659051,35001,351228,683772,999999,63278,379505,
553,attr3_nav_sel0.01,3,35650,351877,0,316227,489871,806098,215615,531842,
554,balanced_sel0.01,0,683772,999999,0,316227,0,316227,368800,685027,
555,attr0_nav_sel0.01,0,0,316227,683772,999999,0,316227,370615,686842,
556,attr1_nav_sel0.01,1,401803,718030,0,316227,457932,774159,185688,501915,
557,attr2_nav_sel0.01,2,683772,999999,683772,999999,217306,533533,683772,999999,
558,attr3_nav_sel0.01,3,599687,915914,67449,383676,683772,999999,0,316227,
559,balanced_sel0.01,0,683772,999999,25282,341509,318561,634788,230919,547146,
560,attr0_nav_sel0.01,0,311046,627273,438592,754819,130795,447022,352338,668565,
561,attr1_nav_sel0.01,1,683772,999999,115692,431919,0,316227,647799,964026,
562,attr2_nav_sel0.01,2,415529,731756,570095,886322,0,316227,504555,820782,
563,attr3_nav_sel0.01,3,100594,416821,589532,905759,0,316227,513402,829629,
564,balanced_sel0.01,0,683772,999999,161445,477672,0,316227,102261,418488,
565,attr0_nav_sel0.01,0,583446,899673,683772,999999,0,316227,93484,409711,
566,attr1_nav_sel0.01,1,567858,884085,408353,724580,0,316227,0,316227,
567,attr2_nav_sel0.01,2,587551,903778,652944,969171,393669,709896,612917,929144,
568,attr3_nav_sel0.01,3,16941,333168,683772,999999,132028,448255,238687,554914,
569,balanced_sel0.01,0,683772,999999,332849,649076,401102,717329,120074,436301,
570,attr0_nav_sel0.01,0,149863,466090,239397,555624,508695,824922,436432,752659,
571,attr1_nav_sel0.01,1,459734,775961,268436,584663,302328,618555,534199,850426,
572,attr2_nav_sel0.01,2,43094,359321,448217,764444,0,316227,683772,999999,
573,attr3_nav_sel0.01,3,0,316227,672973,989200,613919,930146,568106,884333,
574,balanced_sel0.01,0,683772,999999,251811,568038,609047,925274,0,316227,
575,attr0_nav_sel0.01,0,633831,950058,198848,515075,0,316227,185621,501848,
576,attr1_nav_sel0.01,1,195181,511408,357492,673719,419149,735376,418498,734725,
577,attr2_nav_sel0.01,2,399787,716014,393234,709461,664433,980660,443228,759455,
578,attr3_nav_sel0.01,3,683772,999999,280966,597193,0,316227,471192,787419,
579,balanced_sel0.01,0,386249,702476,107577,423804,0,316227,683772,999999,
580,attr0_nav_sel0.01,0,58737,374964,0,316227,683772,999999,647857,964084,
581,attr1_nav_sel0.01,1,251672,567899,363561,679788,114045,430272,683772,999999,
582,attr2_nav_sel0.01,2,0,316227,28036,344263,573512,889739,332442,648669,
583,attr3_nav_sel0.01,3,289817,606044,0,316227,537654,853881,21491,337718,
584,balanced_sel0.01,0,683772,999999,683772,999999,683772,999999,333117,649344,
585,attr0_nav_sel0.01,0,410123,726350,683772,999999,515571,831798,683772,999999,
586,attr1_nav_sel0.01,1,228773,545000,280703,596930,0,316227,0,316227,
587,attr2_nav_sel0.01,2,204688,520915,599392,915619,457369,773596,683772,999999,
588,attr3_nav_sel0.01,3,622422,938649,371449,687676,0,316227,201462,517689,
589,balanced_sel0.01,0,0,316227,683772,999999,230771,546998,0,316227,
590,attr0_nav_sel0.01,0,672053,988280,0,316227,328123,644350,516556,832783,
591,attr1_nav_sel0.01,1,288280,604507,683772,999999,195617,511844,60243,376470,
592,attr2_nav_sel0.01,2,120487,436714,0,316227,683772,999999,111736,427963,
593,attr3_nav_sel0.01,3,79556,395783,280463,596690,169235,485462,683772,999999,
594,balanced_sel0.01,0,0,316227,0,316227,587831,904058,683772,999999,
595,attr0_nav_sel0.01,0,231136,547363,227383,543610,683772,999999,204279,520506,
596,attr1_nav_sel0.01,1,334827,651054,141091,457318,683772,999999,683772,999999,
597,attr2_nav_sel0.01,2,169880,486107,0,316227,0,316227,172226,488453,
598,attr3_nav_sel0.01,3,0,316227,39126,355353,109730,425957,612277,928504,
599,balanced_sel0.01,0,433251,749478,198919,515146,425565,741792,659819,976046,
600,attr0_nav_sel0.01,0,548623,864850,93155,409382,33063,349290,0,316227,
601,attr1_nav_sel0.01,1,307975,624202,0,316227,0,316227,502014,818241,
602,attr2_nav_sel0.01,2,120372,436599,0,316227,551262,867489,394811,711038,
603,attr3_nav_sel0.01,3,33477,349704,55328,371555,683772,999999,266118,582345,
604,balanced_sel0.01,0,456363,772590,263155,579382,0,316227,139996,456223,
605,attr0_nav_sel0.01,0,683772,999999,160505,476732,0,316227,183968,500195,
606,attr1_nav_sel0.01,1,0,316227,25515,341742,12295,328522,74352,390579,
607,attr2_nav_sel0.01,2,0,316227,0,316227,336314,652541,411890,728117,
608,attr3_nav_sel0.01,3,649720,965947,683772,999999,389647,705874,683772,999999,
609,balanced_sel0.01,0,633432,949659,683772,999999,619779,936006,278491,594718,
610,attr0_nav_sel0.01,0,150020,466247,212504,528731,564857,881084,511314,827541,
611,attr1_nav_sel0.01,1,438685,754912,394221,710448,198698,514925,0,316227,
612,attr2_nav_sel0.01,2,28863,345090,305788,622015,536837,853064,0,316227,
613,attr3_nav_sel0.01,3,0,316227,395076,711303,199736,515963,0,316227,
614,balanced_sel0.01,0,202542,518769,0,316227,0,316227,683772,999999,
615,attr0_nav_sel0.01,0,259594,575821,259711,575938,69870,386097,191229,507456,
616,attr1_nav_sel0.01,1,683772,999999,0,316227,257913,574140,0,316227,
617,attr2_nav_sel0.01,2,269420,585647,630068,946295,683772,999999,496826,813053,
618,attr3_nav_sel0.01,3,175125,491352,683772,999999,667918,984145,646303,962530,
619,balanced_sel0.01,0,410317,726544,0,316227,0,316227,21411,337638,
620,attr0_nav_sel0.01,0,124353,440580,0,316227,610476,926703,0,316227,
621,attr1_nav_sel0.01,1,31904,348131,288978,605205,0,316227,0,316227,
622,attr2_nav_sel0.01,2,56316,372543,0,316227,2843,319070,501291,817518,
623,attr3_nav_sel0.01,3,360099,676326,307180,623407,520569,836796,0,316227,
624,balanced_sel0.01,0,158509,474736,683772,999999,150971,467198,468675,784902,
625,attr0_nav_sel0.01,0,8824,325051,334582,650809,603397,919624,414960,731187,
626,attr1_nav_sel0.01,1,72822,389049,677892,994119,683772,999999,672927,989154,
627,attr2_nav_sel0.01,2,349775,666002,683772,999999,271895,588122,205856,522083,
628,attr3_nav_sel0.01,3,319873,636100,99187,415414,438772,754999,683772,999999,
629,balanced_sel0.01,0,683772,999999,377637,693864,269262,585489,683772,999999,
630,attr0_nav_sel0.01,0,0,316227,389185,705412,152431,468658,642386,958613,
631,attr1_nav_sel0.01,1,396967,713194,683772,999999,683772,999999,523685,839912,
632,attr2_nav_sel0.01,2,215740,531967,683772,999999,154869,471096,603538,919765,
633,attr3_nav_sel0.01,3,49769,365996,470476,786703,410865,727092,594084,910311,
634,balanced_sel0.01,0,102363,418590,0,316227,138287,454514,539940,856167,
635,attr0_nav_sel0.01,0,264550,580777,503661,819888,683772,999999,284242,600469,
636,attr1_nav_sel0.01,1,263561,579788,39706,355933,268505,584732,3793,320020,
637,attr2_nav_sel0.01,2,683772,999999,639736,955963,103029,419256,552159,868386,
638,attr3_nav_sel0.01,3,419546,735773,376373,692600,32142,348369,0,316227,
639,balanced_sel0.01,0,154896,471123,292795,609022,260624,576851,0,316227,
640,attr0_nav_sel0.01,0,642247,958474,683772,999999,0,316227,554887,871114,
641,attr1_nav_sel0.01,1,683772,999999,242044,558271,644652,960879,0,316227,
642,attr2_nav_sel0.01,2,387727,703954,138004,454231,597265,913492,427244,743471,
643,attr3_nav_sel0.01,3,171418,487645,0,316227,332640,648867,377325,693552,
644,balanced_sel0.01,0,67344,383571,425467,741694,557654,873881,379595,695822,
645,attr0_nav_sel0.01,0,267382,583609,0,316227,472195,788422,407498,723725,
646,attr1_nav_sel0.01,1,671545,987772,682196,998423,0,316227,268208,584435,
647,attr2_nav_sel0.01,2,0,316227,0,316227,576190,892417,683772,999999,
648,attr3_nav_sel0.01,3,618960,935187,683772,999999,0,316227,678644,994871,
649,balanced_sel0.01,0,43649,359876,147520,463747,0,316227,431087,747314,
650,attr0_nav_sel0.01,0,490229,806456,43627,359854,683772,999999,37696,353923,
651,attr1_nav_sel0.01,1,350309,666536,168118,484345,339191,655418,551990,868217,
652,attr2_nav_sel0.01,2,322247,638474,385784,702011,452337,768564,196004,512231,
653,attr3_nav_sel0.01,3,516428,832655,514693,830920,0,316227,367990,684217,
654,balanced_sel0.01,0,217708,533935,683772,999999,316655,632882,0,316227,
655,attr0_nav_sel0.01,0,305645,621872,221428,537655,0,316227,396218,712445,
656,attr1_nav_sel0.01,1,109959,426186,118515,434742,236622,552849,0,316227,
657,attr2_nav_sel0.01,2,0,316227,202838,519065,172315,488542,0,316227,
658,attr3_nav_sel0.01,3,683772,999999,241254,557481,552004,868231,588738,904965,
659,balanced_sel0.01,0,35064,351291,405476,721703,0,316227,197492,513719,
660,attr0_nav_sel0.01,0,683772,999999,683772,999999,585235,901462,278260,594487,
661,attr1_nav_sel0.01,1,232654,548881,280900,597127,447681,763908,508659,824886,
662,attr2_nav_sel0.01,2,0,316227,0,316227,329356,645583,584066,900293,
663,attr3_nav_sel0.01,3,592735,908962,353351,669578,0,316227,302541,618768,
664,balanced_sel0.01,0,387891,704118,225588,541815,8129,324356,683772,999999,
665,attr0_nav_sel0.01,0,55649,371876,393451,709678,443484,759711,416843,733070,
666,attr1_nav_sel0.01,1,613339,929566,0,316227,465026,781253,683772,999999,
667,attr2_nav_sel0.01,2,0,316227,156598,472825,292354,608581,0,316227,
668,attr3_nav_sel0.01,3,577985,894212,683772,999999,519426,835653,648740,964967,
669,balanced_sel0.01,0,313095,629322,252495,568722,523112,839339,209560,525787,
670,attr0_nav_sel0.01,0,358264,674491,415220,731447,392912,709139,207090,523317,
671,attr1_nav_sel0.01,1,519148,835375,0,316227,489211,805438,207127,523354,
672,attr2_nav_sel0.01,2,279282,595509,584014,900241,29317,345544,387679,703906,
673,attr3_nav_sel0.01,3,0,316227,0,316227,683484,999711,172369,488596,
674,balanced_sel0.01,0,444863,761090,683772,999999,194136,510363,683772,999999,
675,attr0_nav_sel0.01,0,102213,418440,359396,675623,0,316227,505221,821448,
676,attr1_nav_sel0.01,1,674069,990296,683772,999999,0,316227,101375,417602,
677,attr2_nav_sel0.01,2,179310,495537,0,316227,42528,358755,4243,320470,
678,attr3_nav_sel0.01,3,262356,578583,683772,999999,491469,807696,494985,811212,
679,balanced_sel0.01,0,683772,999999,495749,811976,553940,870167,266287,582514,
680,attr0_nav_sel0.01,0,683772,999999,656043,972270,525714,841941,142231,458458,
681,attr1_nav_sel0.01,1,220184,536411,306187,622414,533234,849461,0,316227,
