query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,attr3_low,attr3_high,expected_top10
344,balanced_sel0.1,0,366253,928593,384570,946910,69595,631935,0,562340,
345,attr0_nav_sel0.1,0,437659,999999,431458,993798,437659,999999,437659,999999,
346,attr1_nav_sel0.1,1,437659,999999,43325,605665,0,562340,10080,572420,
347,attr2_nav_sel0.1,2,319998,882338,437659,999999,0,562340,377021,939361,
348,attr3_nav_sel0.1,3,311885,874225,420978,983318,19052,581392,159436,721776,
349,balanced_sel0.1,0,0,562340,151468,713808,437659,999999,0,562340,
350,attr0_nav_sel0.1,0,142189,704529,0,562340,437659,999999,0,562340,
351,attr1_nav_sel0.1,1,419515,981855,276212,838552,383661,946001,242979,805319,
352,attr2_nav_sel0.1,2,0,562340,437659,999999,0,562340,437659,999999,
353,attr3_nav_sel0.1,3,0,562340,143783,706123,0,562340,0,562340,
354,balanced_sel0.1,0,0,562340,34051,596391,370172,932512,437659,999999,
355,attr0_nav_sel0.1,0,83453,645793,0,562340,437659,999999,274783,837123,
356,attr1_nav_sel0.1,1,0,562340,253692,816032,360633,922973,365662,928002,
357,attr2_nav_sel0.1,2,231282,793622,238125,800465,272713,835053,437659,999999,
358,attr3_nav_sel0.1,3,280021,842361,437659,999999,433489,995829,437659,999999,
359,balanced_sel0.1,0,121090,683430,42018,604358,363395,925735,355044,917384,
360,attr0_nav_sel0.1,0,186192,748532,373451,935791,416452,978792,0,562340,
361,attr1_nav_sel0.1,1,437659,999999,0,562340,46494,608834,306908,869248,
362,attr2_nav_sel0.1,2,437659,999999,274103,836443,437659,999999,160126,722466,
363,attr3_nav_sel0.1,3,437659,999999,372084,934424,437659,999999,118636,680976,
364,balanced_sel0.1,0,0,562340,0,562340,230098,792438,294104,856444,
365,attr0_nav_sel0.1,0,371289,933629,437659,999999,437659,999999,437659,999999,
366,attr1_nav_sel0.1,1,437659,999999,437659,999999,437659,999999,0,562340,
367,attr2_nav_sel0.1,2,389009,951349,290179,852519,0,562340,233509,795849,
368,attr3_nav_sel0.1,3,0,562340,0,562340,100378,662718,437659,999999,
369,balanced_sel0.1,0,94409,656749,437659,999999,198677,761017,322035,884375,
370,attr0_nav_sel0.1,0,437659,999999,0,562340,407760,970100,437659,999999,
371,attr1_nav_sel0.1,1,437659,999999,437659,999999,437659,999999,379853,942193,
372,attr2_nav_sel0.1,2,437659,999999,30817,593157,105988,668328,351471,913811,
373,attr3_nav_sel0.1,3,437659,999999,294632,856972,0,562340,0,562340,
374,balanced_sel0.1,0,437659,999999,0,562340,11203,573543,247386,809726,
375,attr0_nav_sel0.1,0,321069,883409,415337,977677,325742,888082,4090,566430,
376,attr1_nav_sel0.1,1,34447,596787,0,562340,437659,999999,387134,949474,
377,attr2_nav_sel0.1,2,129774,692114,179175,741515,130022,692362,240344,802684,
378,attr3_nav_sel0.1,3,437659,999999,0,562340,367092,929432,168731,731071,
379,balanced_sel0.1,0,437659,999999,332460,894800,437659,999999,28274,590614,
380,attr0_nav_sel0.1,0,0,562340,165926,728266,437659,999999,390573,952913,
381,attr1_nav_sel0.1,1,15409,577749,104906,667246,57212,619552,349800,912140,
382,attr2_nav_sel0.1,2,0,562340,0,562340,173978,736318,386113,948453,
383,attr3_nav_sel0.1,3,437659,999999,437659,999999,182715,745055,0,562340,
384,balanced_sel0.1,0,436553,998893,346812,909152,30237,592577,437659,999999,
385,attr0_nav_sel0.1,0,437659,999999,435915,998255,0,562340,0,562340,
386,attr1_nav_sel0.1,1,0,562340,0,562340,407534,969874,0,562340,
387,attr2_nav_sel0.1,2,147060,709400,330678,893018,295537,857877,27202,589542,
388,attr3_nav_sel0.1,3,48133,610473,196225,758565,66972,629312,389639,951979,
389,balanced_sel0.1,0,0,562340,0,562340,28039,590379,142321,704661,
390,attr0_nav_sel0.1,0,286491,848831,366246,928586,0,562340,81739,644079,
391,attr1_nav_sel0.1,1,27142,589482,0,562340,437659,999999,0,562340,
392,attr2_nav_sel0.1,2,437659,999999,23075,585415,437659,999999,0,562340,
393,attr3_nav_sel0.1,3,0,562340,74218,636558,0,562340,437659,999999,
394,balanced_sel0.1,0,0,562340,0,562340,180622,742962,25758,588098,
395,attr0_nav_sel0.1,0,0,562340,437659,999999,59512,621852,285670,848010,
396,attr1_nav_sel0.1,1,437659,999999,437659,999999,437659,999999,343675,906015,
397,attr2_nav_sel0.1,2,437659,999999,41015,603355,418714,981054,0,562340,
398,attr3_nav_sel0.1,3,0,562340,0,562340,195814,758154,0,562340,
399,balanced_sel0.1,0,244218,806558,437659,999999,413679,976019,395525,957865,
400,attr0_nav_sel0.1,0,181061,743401,437659,999999,75113,637453,0,562340,
401,attr1_nav_sel0.1,1,0,562340,0,562340,437659,999999,0,562340,
402,attr2_nav_sel0.1,2,281776,844116,437659,999999,50129,612469,0,562340,
403,attr3_nav_sel0.1,3,437659,999999,0,562340,437659,999999,359224,921564,
404,balanced_sel0.1,0,376435,938775,0,562340,341921,904261,74318,636658,
405,attr0_nav_sel0.1,0,0,562340,400357,962697,150454,712794,300510,862850,
406,attr1_nav_sel0.1,1,36747,599087,437659,999999,437159,999499,437659,999999,
407,attr2_nav_sel0.1,2,437659,999999,0,562340,291736,854076,437659,999999,
408,attr3_nav_sel0.1,3,437659,999999,0,562340,437659,999999,303728,866068,
409,balanced_sel0.1,0,117782,680122,15839,578179,227115,789455,334696,897036,
410,attr0_nav_sel0.1,0,437659,999999,0,562340,182275,744615,437659,999999,
411,attr1_nav_sel0.1,1,0,562340,0,562340,0,562340,367985,930325,
412,attr2_nav_sel0.1,2,0,562340,0,562340,437659,999999,212713,775053,
413,attr3_nav_sel0.1,3,265011,827351,93318,655658,437659,999999,356987,919327,
414,balanced_sel0.1,0,344158,906498,53226,615566,437659,999999,267204,829544,
415,attr0_nav_sel0.1,0,0,562340,15054,577394,72664,635004,437659,999999,
416,attr1_nav_sel0.1,1,70088,632428,0,562340,437659,999999,437659,999999,
417,attr2_nav_sel0.1,2,86059,648399,84152,646492,336266,898606,0,562340,
418,attr3_nav_sel0.1,3,0,562340,182966,745306,353954,916294,437659,999999,
419,balanced_sel0.1,0,140999,703339,0,562340,415969,978309,0,562340,
420,attr0_nav_sel0.1,0,0,562340,192781,755121,437659,999999,0,562340,
421,attr1_nav_sel0.1,1,0,562340,0,562340,437659,999999,437659,999999,
422,attr2_nav_sel0.1,2,0,562340,0,562340,246977,809317,0,562340,
423,attr3_nav_sel0.1,3,0,562340,0,562340,0,562340,437659,999999,
424,balanced_sel0.1,0,437659,999999,255615,817955,0,562340,109712,672052,
425,attr0_nav_sel0.1,0,0,562340,0,562340,437659,999999,7471,569811,
426,attr1_nav_sel0.1,1,437659,999999,437659,999999,132897,695237,111050,673390,
427,attr2_nav_sel0.1,2,0,562340,0,562340,0,562340,406241,968581,
428,attr3_nav_sel0.1,3,437659,999999,437659,999999,0,562340,2791,565131,
429,balanced_sel0.1,0,437659,999999,0,562340,0,562340,437659,999999,
430,attr0_nav_sel0.1,0,255422,817762,437659,999999,437659,999999,437659,999999,
431,attr1_nav_sel0.1,1,437659,999999,0,562340,437659,999999,437659,999999,
432,attr2_nav_sel0.1,2,0,562340,124056,686396,406789,969129,437659,999999,
433,attr3_nav_sel0.1,3,427431,989771,0,562340,437659,999999,437659,999999,
434,balanced_sel0.1,0,166395,728735,20229,582569,437659,999999,195256,757596,
435,attr0_nav_sel0.1,0,300104,862444,0,562340,254431,816771,2423,564763,
436,attr1_nav_sel0.1,1,364930,927270,364912,927252,437659,999999,437659,999999,
437,attr2_nav_sel0.1,2,437659,999999,0,562340,437659,999999,2084,564424,
438,attr3_nav_sel0.1,3,437659,999999,0,562340,0,562340,0,562340,
439,balanced_sel0.1,0,437659,999999,64824,627164,0,562340,437659,999999,
440,attr0_nav_sel0.1,0,0,562340,0,562340,144081,706421,0,562340,
441,attr1_nav_sel0.1,1,437659,999999,437659,999999,0,562340,206988,769328,
442,attr2_nav_sel0.1,2,10356,572696,194142,756482,0,562340,0,562340,
443,attr3_nav_sel0.1,3,0,562340,11016,573356,0,562340,418536,980876,
444,balanced_sel0.1,0,0,562340,437659,999999,0,562340,0,562340,
445,attr0_nav_sel0.1,0,0,562340,0,562340,124845,687185,151376,713716,
446,attr1_nav_sel0.1,1,0,562340,428343,990683,437659,999999,0,562340,
447,attr2_nav_sel0.1,2,437659,999999,150611,712951,437659,999999,59221,621561,
448,attr3_nav_sel0.1,3,46681,609021,83793,646133,102265,664605,0,562340,
449,balanced_sel0.1,0,232808,795148,0,562340,437659,999999,0,562340,
450,attr0_nav_sel0.1,0,437659,999999,437659,999999,30053,592393,437659,999999,
451,attr1_nav_sel0.1,1,437659,999999,0,562340,309554,871894,437659,999999,
452,attr2_nav_sel0.1,2,14653,576993,437659,999999,437659,999999,0,562340,
453,attr3_nav_sel0.1,3,437659,999999,437659,999999,0,562340,0,562340,
454,balanced_sel0.1,0,0,562340,437659,999999,437659,999999,0,562340,
455,attr0_nav_sel0.1,0,437659,999999,0,562340,0,562340,35953,598293,
456,attr1_nav_sel0.1,1,394311,956651,0,562340,0,562340,0,562340,
457,attr2_nav_sel0.1,2,0,562340,0,562340,0,562340,287229,849569,
458,attr3_nav_sel0.1,3,16833,579173,16769,579109,0,562340,0,562340,
459,balanced_sel0.1,0,0,562340,0,562340,14286,576626,113089,675429,
460,attr0_nav_sel0.1,0,121025,683365,2641,564981,53809,616149,437659,999999,
461,attr1_nav_sel0.1,1,437659,999999,0,562340,182126,744466,437659,999999,
462,attr2_nav_sel0.1,2,437659,999999,128638,690978,373849,936189,4613,566953,
463,attr3_nav_sel0.1,3,57888,620228,5834,568174,0,562340,261665,824005,
464,balanced_sel0.1,0,437659,999999,46981,609321,180746,743086,0,562340,
465,attr0_nav_sel0.1,0,183737,746077,0,562340,284994,847334,436852,999192,
466,attr1_nav_sel0.1,1,437659,999999,193170,755510,437659,999999,0,562340,
467,attr2_nav_sel0.1,2,437659,999999,187727,750067,95948,658288,0,562340,
468,attr3_nav_sel0.1,3,289836,852176,61401,623741,0,562340,281163,843503,
469,balanced_sel0.1,0,0,562340,213288,775628,135817,698157,330019,892359,
470,attr0_nav_sel0.1,0,0,562340,367529,929869,0,562340,197994,760334,
471,attr1_nav_sel0.1,1,0,562340,437659,999999,298148,860488,0,562340,
472,attr2_nav_sel0.1,2,146857,709197,0,562340,275205,837545,437659,999999,
473,attr3_nav_sel0.1,3,0,562340,437659,999999,424462,986802,47298,609638,
474,balanced_sel0.1,0,363198,925538,437659,999999,228674,791014,0,562340,
475,attr0_nav_sel0.1,0,0,562340,418717,981057,59186,621526,437659,999999,
476,attr1_nav_sel0.1,1,0,562340,262502,824842,437659,999999,437659,999999,
477,attr2_nav_sel0.1,2,0,562340,0,562340,105961,668301,266384,828724,
478,attr3_nav_sel0.1,3,47591,609931,437659,999999,0,562340,437659,999999,
479,balanced_sel0.1,0,295512,857852,0,562340,247438,809778,239801,802141,
480,attr0_nav_sel0.1,0,0,562340,0,562340,327038,889378,0,562340,
481,attr1_nav_sel0.1,1,369405,931745,0,562340,437659,999999,437659,999999,
482,attr2_nav_sel0.1,2,42788,605128,51601,613941,437659,999999,0,562340,
483,attr3_nav_sel0.1,3,0,562340,0,562340,0,562340,67772,630112,
484,balanced_sel0.1,0,284791,847131,117189,679529,0,562340,0,562340,
485,attr0_nav_sel0.1,0,22161,584501,0,562340,298405,860745,214353,776693,
486,attr1_nav_sel0.1,1,0,562340,0,562340,382083,944423,0,562340,
487,attr2_nav_sel0.1,2,112098,674438,255221,817561,437659,999999,27198,589538,
488,attr3_nav_sel0.1,3,437659,999999,0,562340,0,562340,125411,687751,
489,balanced_sel0.1,0,437659,999999,437659,999999,0,562340,181701,744041,
490,attr0_nav_sel0.1,0,0,562340,301493,863833,437659,999999,272702,835042,
491,attr1_nav_sel0.1,1,0,562340,437659,999999,437659,999999,0,562340,
492,attr2_nav_sel0.1,2,0,562340,243024,805364,229383,791723,398453,960793,
493,attr3_nav_sel0.1,3,186736,749076,0,562340,436358,998698,268099,830439,
494,balanced_sel0.1,0,0,562340,87777,650117,437659,999999,111303,673643,
495,attr0_nav_sel0.1,0,99847,662187,23714,586054,241757,804097,101653,663993,
496,attr1_nav_sel0.1,1,0,562340,167740,730080,437659,999999,436895,999235,
497,attr2_nav_sel0.1,2,0,562340,219875,782215,437659,999999,44945,607285,
498,attr3_nav_sel0.1,3,0,562340,0,562340,0,562340,206295,768635,
499,balanced_sel0.1,0,358884,921224,207470,769810,437659,999999,0,562340,
500,attr0_nav_sel0.1,0,437659,999999,0,562340,404530,966870,172458,734798,
501,attr1_nav_sel0.1,1,0,562340,0,562340,50091,612431,0,562340,
502,attr2_nav_sel0.1,2,423135,985475,437659,999999,437659,999999,437659,999999,
503,attr3_nav_sel0.1,3,0,562340,437659,999999,255408,817748,58519,620859,
504,balanced_sel0.1,0,437659,999999,60975,623315,157548,719888,0,562340,
505,attr0_nav_sel0.1,0,276440,838780,112868,675208,437659,999999,123721,686061,
506,attr1_nav_sel0.1,1,280444,842784,437659,999999,0,562340,0,562340,
507,attr2_nav_sel0.1,2,437659,999999,145166,707506,205600,767940,407756,970096,
508,attr3_nav_sel0.1,3,0,562340,437659,999999,437659,999999,303169,865509,
509,balanced_sel0.1,0,215312,777652,0,562340,437659,999999,381521,943861,
510,attr0_nav_sel0.1,0,0,562340,0,562340,437659,999999,437659,999999,
511,attr1_nav_sel0.1,1,0,562340,0,562340,15628,577968,437659,999999,
512,attr2_nav_sel0.1,2,170704,733044,437659,999999,0,562340,437659,999999,
513,attr3_nav_sel0.1,3,0,562340,437659,999999,437659,999999,293977,856317,
514,balanced_sel0.1,0,0,562340,437659,999999,42483,604823,198172,760512,
515,attr0_nav_sel0.1,0,0,562340,0,562340,116519,678859,216178,778518,
516,attr1_nav_sel0.1,1,36615,598955,437659,999999,297581,859921,0,562340,
517,attr2_nav_sel0.1,2,437659,999999,437659,999999,437659,999999,437659,999999,
518,attr3_nav_sel0.1,3,437659,999999,57146,619486,437659,999999,104609,666949,
519,balanced_sel0.1,0,0,562340,0,562340,234792,797132,0,562340,
520,attr0_nav_sel0.1,0,0,562340,0,562340,437659,999999,333956,896296,
521,attr1_nav_sel0.1,1,0,562340,320079,882419,437659,999999,437659,999999,
522,attr2_nav_sel0.1,2,346173,908513,60455,622795,437659,999999,124521,686861,
523,attr3_nav_sel0.1,3,29694,592034,437659,999999,145633,707973,365018,927358,
524,balanced_sel0.1,0,0,562340,405464,967804,0,562340,0,562340,
525,attr0_nav_sel0.1,0,115610,677950,437659,999999,0,562340,399028,961368,
526,attr1_nav_sel0.1,1,437659,999999,376959,939299,0,562340,0,562340,
527,attr2_nav_sel0.1,2,0,562340,0,562340,437659,999999,0,562340,
528,attr3_nav_sel0.1,3,286677,849017,123288,685628,437659,999999,0,562340,
529,balanced_sel0.1,0,60976,623316,437659,999999,278170,840510,0,562340,
530,attr0_nav_sel0.1,0,0,562340,0,562340,74121,636461,437659,999999,
531,attr1_nav_sel0.1,1,23492,585832,388379,950719,0,562340,437659,999999,
532,attr2_nav_sel0.1,2,296356,858696,134018,696358,77887,640227,0,562340,
533,attr3_nav_sel0.1,3,437659,999999,173734,736074,121701,684041,267550,829890,
534,balanced_sel0.1,0,437659,999999,437659,999999,437659,999999,0,562340,
535,attr0_nav_sel0.1,0,29259,591599,0,562340,13509,575849,194823,757163,
536,attr1_nav_sel0.1,1,0,562340,437659,999999,399531,961871,133523,695863,
537,attr2_nav_sel0.1,2,437659,999999,162239,724579,437659,999999,227760,790100,
538,attr3_nav_sel0.1,3,437659,999999,276814,839154,437659,999999,57991,620331,
539,balanced_sel0.1,0,397389,959729,261870,824210,372862,935202,437659,999999,
540,attr0_nav_sel0.1,0,411848,974188,0,562340,437659,999999,0,562340,
541,attr1_nav_sel0.1,1,0,562340,390489,952829,38745,601085,0,562340,
542,attr2_nav_sel0.1,2,316567,878907,207867,770207,437659,999999,407461,969801,
543,attr3_nav_sel0.1,3,437659,999999,148253,710593,375923,938263,0,562340,
544,balanced_sel0.1,0,204486,766826,0,562340,0,562340,0,562340,
545,attr0_nav_sel0.1,0,437659,999999,384069,946409,437659,999999,437659,999999,
546,attr1_nav_sel0.1,1,405273,967613,437659,999999,437659,999999,293032,855372,
547,attr2_nav_sel0.1,2,437659,999999,12516,574856,271752,834092,0,562340,
548,attr3_nav_sel0.1,3,0,562340,0,562340,0,562340,0,562340,
549,balanced_sel0.1,0,437659,999999,0,562340,437659,999999,437659,999999,
550,attr0_nav_sel0.1,0,437659,999999,333043,895383,75731,638071,437659,999999,
551,attr1_nav_sel0.1,1,0,562340,0,562340,0,562340,0,562340,
552,attr2_nav_sel0.1,2,219768,782108,0,562340,437659,999999,0,562340,
553,attr3_nav_sel0.1,3,0,562340,0,562340,366815,929155,92559,654899,
554,balanced_sel0.1,0,437659,999999,0,562340,0,562340,245744,808084,
555,attr0_nav_sel0.1,0,0,562340,437659,999999,0,562340,247559,809899,
556,attr1_nav_sel0.1,1,278747,841087,0,562340,334876,897216,62632,624972,
557,attr2_nav_sel0.1,2,437659,999999,437659,999999,94250,656590,437659,999999,
558,attr3_nav_sel0.1,3,437659,999999,0,562340,437659,999999,0,562340,
559,balanced_sel0.1,0,437659,999999,0,562340,195505,757845,107863,670203,
560,attr0_nav_sel0.1,0,187990,750330,315536,877876,7739,570079,229282,791622,
561,attr1_nav_sel0.1,1,437659,999999,0,562340,0,562340,437659,999999,
562,attr2_nav_sel0.1,2,292473,854813,437659,999999,0,562340,381499,943839,
563,attr3_nav_sel0.1,3,0,562340,437659,999999,0,562340,390346,952686,
564,balanced_sel0.1,0,437659,999999,38389,600729,0,562340,0,562340,
565,attr0_nav_sel0.1,0,437659,999999,437659,999999,0,562340,0,562340,
566,attr1_nav_sel0.1,1,437659,999999,285297,847637,0,562340,0,562340,
567,attr2_nav_sel0.1,2,437659,999999,437659,999999,270613,832953,437659,999999,
568,attr3_nav_sel0.1,3,0,562340,437659,999999,8972,571312,115631,677971,
569,balanced_sel0.1,0,437659,999999,209793,772133,278046,840386,0,562340,
570,attr0_nav_sel0.1,0,26807,589147,116341,678681,385639,947979,313376,875716,
571,attr1_nav_sel0.1,1,336678,899018,145380,707720,179272,741612,411143,973483,
572,attr2_nav_sel0.1,2,0,562340,325161,887501,0,562340,437659,999999,
573,attr3_nav_sel0.1,3,0,562340,437659,999999,437659,999999,437659,999999,
574,balanced_sel0.1,0,437659,999999,128755,691095,437659,999999,0,562340,
575,attr0_nav_sel0.1,0,437659,999999,75792,638132,0,562340,62565,624905,
576,attr1_nav_sel0.1,1,72125,634465,234436,796776,296093,858433,295442,857782,
577,attr2_nav_sel0.1,2,276731,839071,270178,832518,437659,999999,320172,882512,
578,attr3_nav_sel0.1,3,437659,999999,157910,720250,0,562340,348136,910476,
579,balanced_sel0.1,0,263193,825533,0,562340,0,562340,437659,999999,
580,attr0_nav_sel0.1,0,0,562340,0,562340,437659,999999,437659,999999,
581,attr1_nav_sel0.1,1,128616,690956,240505,802845,0,562340,437659,999999,
582,attr2_nav_sel0.1,2,0,562340,0,562340,437659,999999,209386,771726,
583,attr3_nav_sel0.1,3,166761,729101,0,562340,414598,976938,0,562340,
584,balanced_sel0.1,0,437659,999999,437659,999999,437659,999999,210061,772401,
585,attr0_nav_sel0.1,0,287067,849407,437659,999999,392515,954855,437659,999999,
586,attr1_nav_sel0.1,1,105717,668057,157647,719987,0,562340,0,562340,
587,attr2_nav_sel0.1,2,81632,643972,437659,999999,334313,896653,437659,999999,
588,attr3_nav_sel0.1,3,437659,999999,248393,810733,0,562340,78406,640746,
589,balanced_sel0.1,0,0,562340,437659,999999,107715,670055,0,562340,
590,attr0_nav_sel0.1,0,437659,999999,0,562340,205067,767407,393500,955840,
591,attr1_nav_sel0.1,1,165224,727564,437659,999999,72561,634901,0,562340,
592,attr2_nav_sel0.1,2,0,562340,0,562340,437659,999999,0,562340,
593,attr3_nav_sel0.1,3,0,562340,157407,719747,46179,608519,437659,999999,
594,balanced_sel0.1,0,0,562340,0,562340,437659,999999,437659,999999,
595,attr0_nav_sel0.1,0,108080,670420,104327,666667,437659,999999,81223,643563,
596,attr1_nav_sel0.1,1,211771,774111,18035,580375,437659,999999,437659,999999,
597,attr2_nav_sel0.1,2,46824,609164,0,562340,0,562340,49170,611510,
598,attr3_nav_sel0.1,3,0,562340,0,562340,0,562340,437659,999999,
599,balanced_sel0.1,0,310195,872535,75863,638203,302509,864849,437659,999999,
600,attr0_nav_sel0.1,0,425567,987907,0,562340,0,562340,0,562340,
601,attr1_nav_sel0.1,1,184919,747259,0,562340,0,562340,378958,941298,
602,attr2_nav_sel0.1,2,0,562340,0,562340,428206,990546,271755,834095,
603,attr3_nav_sel0.1,3,0,562340,0,562340,437659,999999,143062,705402,
604,balanced_sel0.1,0,333307,895647,140099,702439,0,562340,16940,579280,
605,attr0_nav_sel0.1,0,437659,999999,37449,599789,0,562340,60912,623252,
606,attr1_nav_sel0.1,1,0,562340,0,562340,0,562340,0,562340,
607,attr2_nav_sel0.1,2,0,562340,0,562340,213258,775598,288834,851174,
608,attr3_nav_sel0.1,3,437659,999999,437659,999999,266591,828931,437659,999999,
609,balanced_sel0.1,0,437659,999999,437659,999999,437659,999999,155435,717775,
610,attr0_nav_sel0.1,0,26964,589304,89448,651788,437659,999999,388258,950598,
611,attr1_nav_sel0.1,1,315629,877969,271165,833505,75642,637982,0,562340,
612,attr2_nav_sel0.1,2,0,562340,182732,745072,413781,976121,0,562340,
613,attr3_nav_sel0.1,3,0,562340,272020,834360,76680,639020,0,562340,
614,balanced_sel0.1,0,79486,641826,0,562340,0,562340,437659,999999,
615,attr0_nav_sel0.1,0,136538,698878,136655,698995,0,562340,68173,630513,
616,attr1_nav_sel0.1,1,437659,999999,0,562340,134857,697197,0,562340,
617,attr2_nav_sel0.1,2,146364,708704,437659,999999,437659,999999,373770,936110,
618,attr3_nav_sel0.1,3,52069,614409,437659,999999,437659,999999,437659,999999,
619,balanced_sel0.1,0,287261,849601,0,562340,0,562340,0,562340,
620,attr0_nav_sel0.1,0,1297,563637,0,562340,437659,999999,0,562340,
621,attr1_nav_sel0.1,1,0,562340,165922,728262,0,562340,0,562340,
622,attr2_nav_sel0.1,2,0,562340,0,562340,0,562340,378235,940575,
623,attr3_nav_sel0.1,3,237043,799383,184124,746464,397513,959853,0,562340,
624,balanced_sel0.1,0,35453,597793,437659,999999,27915,590255,345619,907959,
625,attr0_nav_sel0.1,0,0,562340,211526,773866,437659,999999,291904,854244,
626,attr1_nav_sel0.1,1,0,562340,437659,999999,437659,999999,437659,999999,
627,attr2_nav_sel0.1,2,226719,789059,437659,999999,148839,711179,82800,645140,
628,attr3_nav_sel0.1,3,196817,759157,0,562340,315716,878056,437659,999999,
629,balanced_sel0.1,0,437659,999999,254581,816921,146206,708546,437659,999999,
630,attr0_nav_sel0.1,0,0,562340,266129,828469,29375,591715,437659,999999,
631,attr1_nav_sel0.1,1,273911,836251,437659,999999,437659,999999,400629,962969,
632,attr2_nav_sel0.1,2,92684,655024,437659,999999,31813,594153,437659,999999,
633,attr3_nav_sel0.1,3,0,562340,347420,909760,287809,850149,437659,999999,
634,balanced_sel0.1,0,0,562340,0,562340,15231,577571,416884,979224,
635,attr0_nav_sel0.1,0,141494,703834,380605,942945,437659,999999,161186,723526,
636,attr1_nav_sel0.1,1,140505,702845,0,562340,145449,707789,0,562340,
637,attr2_nav_sel0.1,2,437659,999999,437659,999999,0,562340,429103,991443,
638,attr3_nav_sel0.1,3,296490,858830,253317,815657,0,562340,0,562340,
639,balanced_sel0.1,0,31840,594180,169739,732079,137568,699908,0,562340,
640,attr0_nav_sel0.1,0,437659,999999,437659,999999,0,562340,431831,994171,
641,attr1_nav_sel0.1,1,437659,999999,118988,681328,437659,999999,0,562340,
642,attr2_nav_sel0.1,2,264671,827011,14948,577288,437659,999999,304188,866528,
643,attr3_nav_sel0.1,3,48362,610702,0,562340,209584,771924,254269,816609,
644,balanced_sel0.1,0,0,562340,302411,864751,434598,996938,256539,818879,
645,attr0_nav_sel0.1,0,144326,706666,0,562340,349139,911479,284442,846782,
646,attr1_nav_sel0.1,1,437659,999999,437659,999999,0,562340,145152,707492,
647,attr2_nav_sel0.1,2,0,562340,0,562340,437659,999999,437659,999999,
648,attr3_nav_sel0.1,3,437659,999999,437659,999999,0,562340,437659,999999,
649,balanced_sel0.1,0,0,562340,24464,586804,0,562340,308031,870371,
650,attr0_nav_sel0.1,0,367173,929513,0,562340,437659,999999,0,562340,
651,attr1_nav_sel0.1,1,227253,789593,45062,607402,216135,778475,428934,991274,
652,attr2_nav_sel0.1,2,199191,761531,262728,825068,329281,891621,72948,635288,
653,attr3_nav_sel0.1,3,393372,955712,391637,953977,0,562340,244934,807274,
654,balanced_sel0.1,0,94652,656992,437659,999999,193599,755939,0,562340,
655,attr0_nav_sel0.1,0,182589,744929,98372,660712,0,562340,273162,835502,
656,attr1_nav_sel0.1,1,0,562340,0,562340,113566,675906,0,562340,
657,attr2_nav_sel0.1,2,0,562340,79782,642122,49259,611599,0,562340,
658,attr3_nav_sel0.1,3,437659,999999,118198,680538,428948,991288,437659,999999,
659,balanced_sel0.1,0,0,562340,282420,844760,0,562340,74436,636776,
660,attr0_nav_sel0.1,0,437659,999999,437659,999999,437659,999999,155204,717544,
661,attr1_nav_sel0.1,1,109598,671938,157844,720184,324625,886965,385603,947943,
662,attr2_nav_sel0.1,2,0,562340,0,562340,206300,768640,437659,999999,
663,attr3_nav_sel0.1,3,437659,999999,230295,792635,0,562340,179485,741825,
664,balanced_sel0.1,0,264835,827175,102532,664872,0,562340,437659,999999,
665,attr0_nav_sel0.1,0,0,562340,270395,832735,320428,882768,293787,856127,
666,attr1_nav_sel0.1,1,437659,999999,0,562340,341970,904310,437659,999999,
667,attr2_nav_sel0.1,2,0,562340,33542,595882,169298,731638,0,562340,
668,attr3_nav_sel0.1,3,437659,999999,437659,999999,396370,958710,437659,999999,
669,balanced_sel0.1,0,190039,752379,129439,691779,400056,962396,86504,648844,
670,attr0_nav_sel0.1,0,235208,797548,292164,854504,269856,832196,84034,646374,
671,attr1_nav_sel0.1,1,396092,958432,0,562340,366155,928495,84071,646411,
672,attr2_nav_sel0.1,2,156226,718566,437659,999999,0,562340,264623,826963,
673,attr3_nav_sel0.1,3,0,562340,0,562340,437659,999999,49313,611653,
674,balanced_sel0.1,0,321807,884147,437659,999999,71080,633420,437659,999999,
675,attr0_nav_sel0.1,0,0,562340,236340,798680,0,562340,382165,944505,
676,attr1_nav_sel0.1,1,437659,999999,437659,999999,0,562340,0,562340,
677,attr2_nav_sel0.1,2,56254,618594,0,562340,0,562340,0,562340,
678,attr3_nav_sel0.1,3,139300,701640,437659,999999,368413,930753,371929,934269,
679,balanced_sel0.1,0,437659,999999,372693,935033,430884,993224,143231,705571,
680,attr0_nav_sel0.1,0,437659,999999,437659,999999,402658,964998,19175,581515,
681,attr1_nav_sel0.1,1,97128,659468,183131,745471,410178,972518,0,562340,
682,attr2_nav_sel0.1,2,0,562340,0,562340,15387,577727,193824,756164,
683,attr3_nav_sel0.1,3,408986,971326,0,562340,167870,730210,437659,999999,
684,balanced_sel0.1,0,258886,821226,437659,999999,408541,970881,227953,790293,
685,attr0_nav_sel0.1,0,437659,999999,336237,898577,101620,663960,0,562340,
686,attr1_nav_sel0.1,1,437659,999999,0,562340,304391,866731,437659,999999,
687,attr2_nav_sel0.1,2,0,562340,437659,999999,0,562340,192402,754742,
688,attr3_nav_sel0.1,3,105834,668174,0,562340,437659,999999,401756,964096,
689,balanced_sel0.1,0,437659,999999,437659,999999,202185,764525,322976,885316,
