2527,2527,1641,9396
2528,2528,4141,4992
2529,2529,927,7185
2530,2530,5835,2056
2531,2531,4603,9194
2532,2532,9305,2432
2533,2533,6875,9316
2534,2534,7684,6678
2535,2535,7150,547
2536,2536,2095,1393
2537,2537,960,1006
2538,2538,7277,870
2539,2539,9554,6080
2540,2540,6111,4162
2541,2541,3440,4096
2542,2542,4217,3134
2543,2543,6643,103
2544,2544,9415,3063
2545,2545,8618,2047
2546,2546,1880,2913
2547,2547,7871,3605
2548,2548,8330,4605
2549,2549,2985,7372
2550,2550,1987,8068
2551,2551,6220,8454
2552,2552,4907,274
2553,2553,4476,9204
2554,2554,6632,7969
2555,2555,3535,2103
2556,2556,6655,1609
2557,2557,2929,3538
2558,2558,2080,8584
2559,2559,3065,8415
2560,2560,9063,1183
2561,2561,7324,6139
2562,2562,7383,9385
2563,2563,2966,6262
2564,2564,6515,9492
2565,2565,2212,7523
2566,2566,9319,6353
2567,2567,5391,1560
2568,2568,1096,8791
2569,2569,6203,5300
2570,2570,9515,6286
2571,2571,9098,5042
2572,2572,2710,4141
2573,2573,1367,5607
2574,2574,213,3239
2575,2575,1546,6555
2576,2576,4279,3230
2577,2577,4314,8916
2578,2578,2241,4827
2579,2579,9895,7507
2580,2580,5409,4882
2581,2581,9816,6866
2582,2582,1528,5377
2583,2583,8472,498
2584,2584,4859,132
2585,2585,6023,8411
2586,2586,9499,1623
2587,2587,4972,6145
2588,2588,9697,3533
2589,2589,5508,5379
2590,2590,8439,6596
2591,2591,2039,3040
2592,2592,3911,6022
2593,2593,4224,9692
2594,2594,8433,6388
2595,2595,1341,3649
2596,2596,9530,7878
2597,2597,7098,8549
2598,2598,9349,1936
2599,2599,4935,2012
2600,2600,4533,273
2601,2601,6660,4753
2602,2602,9670,3831
2603,2603,9180,6210
2604,2604,6868,6714
2605,2605,5314,9632
2606,2606,900,6041
2607,2607,6036,3984
2608,2608,1659,8544
2609,2609,1516,7311
2610,2610,9419,9592
2611,2611,5506,70
2612,2612,8676,1562
2613,2613,8154,8363
2614,2614,5377,5764
2615,2615,3608,9709
2616,2616,5874,8741
2617,2617,8782,3562
2618,2618,5579,2780
2619,2619,1565,7222
2620,2620,4564,7417
2621,2621,1841,8064
2622,2622,6421,8808
2623,2623,6648,5740
2624,2624,9262,4268
2625,2625,9023,7721
2626,2626,1251,6082
2627,2627,6910,708
2628,2628,4566,4889
2629,2629,1098,8110
2630,2630,3322,6728
2631,2631,993,6086
2632,2632,9103,9837
2633,2633,2207,5977
2634,2634,6775,4345
2635,2635,8884,8434
2636,2636,1320,5340
2637,2637,1500,3519
2638,2638,2886,8021
2639,2639,8062,9909
2640,2640,8723,1947
2641,2641,253,4823
2642,2642,9064,3424
2643,2643,4251,5101
2644,2644,8977,5679
2645,2645,1829,4394
2646,2646,145,6266
2647,2647,1259,9094
2648,2648,8741,6452
2649,2649,5019,9055
2650,2650,7783,9358
2651,2651,9044,3527
2652,2652,5540,974
2653,2653,3193,6329
2654,2654,1339,9327
2655,2655,638,3176
2656,2656,1090,3050
2657,2657,3940,7057
2658,2658,1095,2112
2659,2659,9721,4132
2660,2660,9628,4420
2661,2661,8774,6644
2662,2662,4074,5883
2663,2663,4494,5743
2664,2664,4844,3821
2665,2665,2464,703
2666,2666,1196,6146
2667,2667,8117,2712
2668,2668,8995,7862
2669,2669,8530,3900
2670,2670,7866,5952
2671,2671,2365,7920
2672,2672,8263,4223
2673,2673,4171,7743
2674,2674,7212,5420
2675,2675,7592,1212
2676,2676,6097,8188
2677,2677,7159,9126
2678,2678,9073,2443
2679,2679,4267,4563
2680,2680,6564,9934
2681,2681,5146,2475
2682,2682,8924,4801
2683,2683,1832,438
2684,2684,5584,9459
2685,2685,3227,1326
2686,2686,4698,4446
2687,2687,6375,8230
2688,2688,7217,632
2689,2689,7235,1563
2690,2690,1506,6830
2691,2691,4717,9302
2692,2692,8378,3921
2693,2693,9438,8964
2694,2694,8979,1106
2695,2695,1517,4621
2696,2696,633,1480
2697,2697,862,3313
2698,2698,1290,4922
2699,2699,9079,6840
2700,2700,3731,7110
2701,2701,7923,8340
2702,2702,7017,8066
2703,2703,9455,1708
2704,2704,4452,1267
2705,2705,6324,2842
2706,2706,2036,6851
2707,2707,6851,7265
2708,2708,1092,1307
2709,2709,8730,3404
2710,2710,8112,9427
2711,2711,51,4233
2712,2712,2514,5014
2713,2713,8904,436
2714,2714,6300,9098
2715,2715,6352,9013
2716,2716,9924,7746
2717,2717,8795,6881
2718,2718,7854,2588
2719,2719,5181,1440
2720,2720,8811,913
2721,2721,888,3314
2722,2722,439,8577
2723,2723,2873,6123
2724,2724,290,8143
2725,2725,1414,3383
2726,2726,6672,32
2727,2727,34,43
2728,2728,4773,664
2729,2729,8941,208
2730,2730,7205,1851
2731,2731,8057,3312
2732,2732,1305,3367
2733,2733,1824,2283
2734,2734,3147,7359
2735,2735,1034,8661
2736,2736,2506,2688
2737,2737,2013,806
2738,2738,8921,83
2739,2739,3648,5354
2740,2740,2305,1503
2741,2741,7545,8927
2742,2742,7731,6278
2743,2743,768,2273
2744,2744,4547,953
2745,2745,5532,7869
2746,2746,7824,3475
2747,2747,378,9877
2748,2748,5333,5617
2749,2749,9137,962
2750,2750,1064,6362
2751,2751,6168,6025
2752,2752,2040,4284
2753,2753,2049,2837
2754,2754,7071,2726
2755,2755,2847,73
2756,2756,7154,2413
2757,2757,48,1944
2758,2758,5104,9515
2759,2759,6316,2308
2760,2760,7619,9974
2761,2761,7895,7010
2762,2762,6606,467
2763,2763,2715,2957
2764,2764,8535,4370
2765,2765,9546,3751
2766,2766,8110,7337
2767,2767,5390,2954
2768,2768,1394,1100
2769,2769,488,6335
2770,2770,3226,6020
2771,2771,1827,8846
2772,2772,5566,6988
2773,2773,779,511
2774,2774,4371,5251
2775,2775,4527,738
2776,2776,7431,3452
2777,2777,7182,4348
2778,2778,5134,4932
2779,2779,597,2853
2780,2780,6141,7584
2781,2781,1204,7791
2782,2782,125,5705
2783,2783,3432,4744
2784,2784,2229,6001
2785,2785,43,9931
2786,2786,547,9749
2787,2787,1602,3178
2788,2788,868,8884
2789,2789,4305,8554
2790,2790,4422,2442
2791,2791,5247,4263
2792,2792,694,1988
2793,2793,9631,9794
2794,2794,749,3664
2795,2795,1522,2939
2796,2796,1472,9502
2797,2797,5527,4078
2798,2798,2995,7403
2799,2799,2958,1616
2800,2800,5937,1527
2801,2801,6681,1849
2802,2802,7811,926
2803,2803,8268,7021
2804,2804,3505,3213
2805,2805,9104,1879
2806,2806,761,9293
2807,2807,3313,5633
2808,2808,1346,8239
2809,2809,9511,2929
2810,2810,5404,6051
2811,2811,4663,226
2812,2812,1246,2634
2813,2813,9588,9571
2814,2814,9801,7775
2815,2815,8698,3621
2816,2816,5233,2093
2817,2817,8041,9259
2818,2818,593,2026
2819,2819,3270,9538
2820,2820,6615,3399
2821,2821,6045,7903
2822,2822,3374,8232
2823,2823,7607,6917
2824,2824,7574,2537
2825,2825,3572,2373
2826,2826,3031,690
2827,2827,2846,4034
2828,2828,5489,4242
2829,2829,197,7287
2830,2830,1531,5836
2831,2831,3827,5440
2832,2832,3595,399
2833,2833,2087,5638
2834,2834,9584,5357
2835,2835,8368,1739
2836,2836,4842,1544
2837,2837,137,7476
2838,2838,5912,4153
2839,2839,1238,8720
2840,2840,2918,874
2841,2841,3459,5104
2842,2842,2839,785
2843,2843,9325,3393
2844,2844,3643,6169
2845,2845,9821,8249
2846,2846,7046,1338
2847,2847,5819,6671
2848,2848,6142,9350
2849,2849,3820,4762
2850,2850,2605,49
2851,2851,9897,1459
2852,2852,4587,9410
2853,2853,5707,6442
2854,2854,4014,4884
2855,2855,4125,2690
2856,2856,5440,3536
2857,2857,3668,5996
2858,2858,1504,7741
2859,2859,8855,72
2860,2860,5367,4311
2861,2861,5449,7738
2862,2862,1188,4425
2863,2863,4260,6056
2864,2864,9117,9897
2865,2865,1234,1928
2866,2866,149,1772
2867,2867,1976,1062
2868,2868,4803,4905
2869,2869,4583,3071
2870,2870,9871,2054
2871,2871,6327,4873
2872,2872,7686,6311
2873,2873,4599,8449
2874,2874,8585,7128
2875,2875,929,3184
2876,2876,1648,4286
2877,2877,1708,1
2878,2878,5039,3611
2879,2879,2306,7733
2880,2880,3105,2545
2881,2881,7116,7599
2882,2882,2990,6182
2883,2883,6124,2942
2884,2884,5938,3468
2885,2885,7364,8315
2886,2886,147,8038
2887,2887,2690,5773
2888,2888,9471,9032
2889,2889,793,6410
2890,2890,4417,428
2891,2891,5907,2768
2892,2892,2815,3803
2893,2893,9301,6981
2894,2894,1258,8095
2895,2895,8844,9895
2896,2896,2705,1650
2897,2897,8948,1425
2898,2898,7510,4180
2899,2899,3080,1533
2900,2900,1887,4583
2901,2901,9646,6151
2902,2902,4679,929
2903,2903,1884,1442
2904,2904,894,2643
2905,2905,6394,3497
2906,2906,9928,3336
2907,2907,4325,8168
2908,2908,1355,3190
2909,2909,3122,5001
2910,2910,6061,4938
2911,2911,2164,8092
2912,2912,6247,3826
2913,2913,5124,6964
2914,2914,1837,4355
2915,2915,5906,9158
2916,2916,1178,7662
2917,2917,8868,3358
2918,2918,1823,1398
2919,2919,5127,8470
2920,2920,3424,3917
2921,2921,3830,9585
2922,2922,5187,4175
2923,2923,1653,4523
2924,2924,133,9892
2925,2925,4969,5793
2926,2926,4690,9771
2927,2927,8539,398
2928,2928,4036,2400
2929,2929,2310,1474
2930,2930,4998,7709
2931,2931,9038,6040
2932,2932,5319,4407
2933,2933,1957,951
2934,2934,3661,9626
2935,2935,5815,4402
2936,2936,341,7316
2937,2937,3924,4340
2938,2938,2991,9663
2939,2939,4900,7095
2940,2940,646,3620
2941,2941,6163,8646
2942,2942,1968,3528
2943,2943,3196,7592
2944,2944,469,335
2945,2945,7426,3407
2946,2946,7372,3948
2947,2947,7373,8643
2948,2948,8534,2961
2949,2949,3331,9382
2950,2950,6291,4207
2951,2951,6714,4750
2952,2952,3606,476
2953,2953,4181,8695
2954,2954,4579,7127
2955,2955,7567,5280
2956,2956,5624,4181
2957,2957,8827,3782
2958,2958,6033,9286
2959,2959,6246,9331
2960,2960,5117,1567
2961,2961,5454,6700
2962,2962,5932,6393
2963,2963,9802,9999
2964,2964,1815,3892
2965,2965,6749,9175
2966,2966,282,6299
2967,2967,199,8362
2968,2968,9793,5625
2969,2969,6683,6126
2970,2970,6468,5827
2971,2971,1120,4909
2972,2972,1458,4686
2973,2973,6242,1233
2974,2974,8314,9862
2975,2975,3296,9982
2976,2976,9370,4442
2977,2977,6010,3665
2978,2978,1293,7602
2979,2979,7775,4586
2980,2980,4594,9
2981,2981,5371,8062
2982,2982,3095,9822
2983,2983,6545,540
2984,2984,2693,6264
2985,2985,8602,9473
2986,2986,9417,9755
2987,2987,9657,2959
2988,2988,3971,4840
2989,2989,200,7822
2990,2990,5841,2157
2991,2991,4840,885
2992,2992,9008,2720
2993,2993,1330,5797
2994,2994,7742,8135
2995,2995,9831,4470
2996,2996,9812,344
2997,2997,4991,3800
2998,2998,5877,5967
2999,2999,3393,5087
3000,3000,7900,8630
3001,3001,5325,6553
3002,3002,1193,619
3003,3003,1826,8034
3004,3004,5443,2567
3005,3005,1963,5075
3006,3006,5657,9457
3007,3007,6729,382
3008,3008,4819,7075
3009,3009,1071,6824
3010,3010,7867,7289
3011,3011,4242,9575
3012,3012,1022,9500
3013,3013,7220,8456
3014,3014,8270,8222
3015,3015,5598,6432
3016,3016,3083,9184
3017,3017,6512,167
3018,3018,59,4803
3019,3019,2719,5718
3020,3020,5904,2744
3021,3021,4568,7607
3022,3022,802,2210
3023,3023,3472,8270
3024,3024,1342,4591
3025,3025,7153,1514
3026,3026,8721,4829
3027,3027,4615,4302
3028,3028,1746,2918
3029,3029,1065,2155
3030,3030,7327,9977
3031,3031,1129,1679
3032,3032,6667,3749
3033,3033,7410,161
3034,3034,928,957
3035,3035,2226,7521
3036,3036,1697,8810
3037,3037,7722,3729
3038,3038,7499,7411
3039,3039,3577,7325
3040,3040,4918,6936
3041,3041,1597,526
3042,3042,7734,4408
3043,3043,8762,6321
3044,3044,110,9008
3045,3045,2733,5601
3046,3046,9004,7899
3047,3047,4791,3480
3048,3048,9618,2508
3049,3049,527,4343
3050,3050,7444,5132
3051,3051,8858,7784
3052,3052,1982,5441
3053,3053,1210,4365
3054,3054,9246,6206
3055,3055,7297,3515
3056,3056,7762,5375
3057,3057,7332,1996
3058,3058,5171,6448
3059,3059,4616,4677
3060,3060,822,922
3061,3061,9464,9883
3062,3062,7048,4715
3063,3063,1331,4678
3064,3064,2687,3135
3065,3065,603,7294
3066,3066,514,6088
3067,3067,3744,5515
3068,3068,4779,1624
3069,3069,9407,9646
3070,3070,1231,1130
3071,3071,9474,8089
3072,3072,73,1680
3073,3073,7091,7795
3074,3074,9703,9129
3075,3075,9376,1411
3076,3076,1037,740
3077,3077,1897,582
3078,3078,5935,9579
3079,3079,4054,8790
3080,3080,9424,9011
3081,3081,8987,1189
3082,3082,3722,2313
3083,3083,4415,2711
3084,3084,7525,5044
3085,3085,3138,3253
3086,3086,5619,3036
3087,3087,7535,7015
3088,3088,5900,415
3089,3089,2482,5818
3090,3090,1926,3011
3091,3091,4268,7493
3092,3092,205,7071
3093,3093,7594,3296
3094,3094,6237,8693
3095,3095,248,2231
3096,3096,1651,558
3097,3097,2037,1344
3098,3098,9,4414
3099,3099,4869,5891
3100,3100,9764,9216
3101,3101,2102,1191
3102,3102,4873,5838
3103,3103,1490,4649
3104,3104,8374,5481
3105,3105,9261,200
3106,3106,1483,1815
3107,3107,1295,7270
3108,3108,5274,6601
3109,3109,1404,8488
3110,3110,2465,4673
3111,3111,5073,7548
3112,3112,9627,7022
3113,3113,5299,2707
3114,3114,2171,9890
3115,3115,4487,7296
3116,3116,9134,824
3117,3117,9577,3526
3118,3118,963,3211
3119,3119,8742,9339
3120,3120,6279,649
3121,3121,1133,3872
3122,3122,8459,3720
3123,3123,4030,6319
3124,3124,8792,5404
3125,3125,853,4727
3126,3126,6411,3347
3127,3127,3935,1612
3128,3128,6481,6285
3129,3129,7563,8213
3130,3130,7351,364
3131,3131,178,75
3132,3132,5787,6014
3133,3133,8115,9198
3134,3134,5571,2474
3135,3135,8766,3349
3136,3136,1024,8712
3137,3137,4853,8236
3138,3138,1806,2051
3139,3139,418,8070
3140,3140,8553,8490
3141,3141,6852,6275
3142,3142,9544,7945
3143,3143,2103,1607
3144,3144,6340,8196
3145,3145,2849,7350
3146,3146,643,2380
3147,3147,9285,6610
3148,3148,8574,194
3149,3149,1366,1457
3150,3150,975,1240
3151,3151,9676,8528
3152,3152,9204,9971
3153,3153,6423,5134
3154,3154,8745,8895
3155,3155,8388,1048
3156,3156,134,1729
3157,3157,8044,4460
3158,3158,558,7585
3159,3159,8588,1181
3160,3160,9555,6524
3161,3161,8825,1284
3162,3162,571,8926
3163,3163,7105,8871
3164,3164,3941,3599
3165,3165,899,5011
3166,3166,6086,3939
3167,3167,4099,6868
3168,3168,4167,7458
3169,3169,1004,1758
3170,3170,3303,7061
3171,3171,4337,822
3172,3172,1626,4303
3173,3173,4640,4097
3174,3174,9393,6352
3175,3175,2211,9618
3176,3176,317,8983
3177,3177,5722,4566
3178,3178,8587,5122
3179,3179,2750,5463
3180,3180,3108,5267
3181,3181,7084,3899
3182,3182,5867,3981
3183,3183,545,3697
3184,3184,2549,9193
3185,3185,5249,1919
3186,3186,2530,9761
3187,3187,7588,3883
3188,3188,5652,6532
3189,3189,505,7901
3190,3190,8752,2303
3191,3191,2303,8337
3192,3192,7249,4107
3193,3193,1455,4040
3194,3194,3684,4509
3195,3195,1124,896
3196,3196,9518,9168
3197,3197,4137,5382
3198,3198,7072,5437
3199,3199,6186,7855
3200,3200,4376,804
3201,3201,3701,2326
3202,3202,6912,2198
3203,3203,3779,6058
3204,3204,6284,3806
3205,3205,1716,4998
3206,3206,23,1779
3207,3207,8607,8645
3208,3208,162,8495
3209,3209,7005,8109
3210,3210,8600,2492
3211,3211,5856,9541
3212,3212,3916,2559
3213,3213,5126,7804
3214,3214,4017,6825
3215,3215,1577,7561
3216,3216,9484,4894
3217,3217,7125,1769
3218,3218,9856,5493
3219,3219,7520,1132
3220,3220,1515,4170
3221,3221,6991,3982
3222,3222,4304,1136
3223,3223,1721,9588
3224,3224,8873,5119
3225,3225,3280,2314
3226,3226,7257,8248
3227,3227,3455,8928
3228,3228,9433,4236
3229,3229,9874,4257
3230,3230,6973,910
3231,3231,4983,7915
3232,3232,7758,7367
3233,3233,4111,8538
3234,3234,1857,9497
3235,3235,1945,8817
3236,3236,2483,5507
3237,3237,6384,5393
3238,3238,2501,6026
3239,3239,8575,324
3240,3240,6823,35
3241,3241,909,1709
3242,3242,3359,2622
3243,3243,7417,6709
3244,3244,3897,8738
3245,3245,2558,425
3246,3246,4675,6646
3247,3247,5220,3882
3248,3248,4913,2398
3249,3249,7094,1163
3250,3250,9682,6351
3251,3251,1772,9218
3252,3252,889,1735
3253,3253,949,1894
3254,3254,3867,1476
3255,3255,1918,6928
3256,3256,127,801
3257,3257,6022,379
3258,3258,8997,9668
3259,3259,9817,7771
3260,3260,2675,1697
3261,3261,9937,2629
3262,3262,372,6180
3263,3263,93,0
3264,3264,5407,2881
3265,3265,3151,8140
3266,3266,2432,3833
3267,3267,7252,9138
3268,3268,5161,8375
3269,3269,860,6609
3270,3270,4926,5603
3271,3271,9709,255
3272,3272,5586,6755
3273,3273,5054,4756
3274,3274,4323,5811
3275,3275,1818,9257
3276,3276,4601,7360
3277,3277,8008,1975
3278,3278,1975,1799
3279,3279,5232,6750
3280,3280,2094,925
3281,3281,753,6097
3282,3282,3006,4404
3283,3283,5357,2062
3284,3284,5366,2462
3285,3285,3211,3794
3286,3286,9570,8809
3287,3287,9476,6339
3288,3288,4360,5517
3289,3289,2667,8766
3290,3290,2250,4942
3291,3291,2394,6415
3292,3292,3934,9493
3293,3293,5021,4613
3294,3294,4953,4252
3295,3295,3990,2488
3296,3296,79,911
3297,3297,5704,7049
3298,3298,2828,6853
3299,3299,196,6148
3300,3300,3397,1764
3301,3301,6265,408
3302,3302,1703,3222
3303,3303,5671,6675
3304,3304,5002,3294
3305,3305,3157,3138
3306,3306,6923,5542
3307,3307,5381,4851
3308,3308,1152,8178
3309,3309,9563,79
3310,3310,566,298
3311,3311,195,6239
3312,3312,3182,7199
3313,3313,9183,7432
3314,3314,6171,8200
3315,3315,5072,6690
3316,3316,4984,9444
3317,3317,6153,940
3318,3318,8391,6516
3319,3319,70,7940
3320,3320,4933,5424
3321,3321,8431,3318
3322,3322,5643,5226
3323,3323,7990,8297
3324,3324,2728,2490
3325,3325,3040,394
3326,3326,3961,816
3327,3327,5082,1916
3328,3328,3388,989
3329,3329,4467,7497
3330,3330,6547,8327
3331,3331,2534,9064
3332,3332,7020,2576
3333,3333,4398,3397
3334,3334,4655,495
3335,3335,2233,2209
3336,3336,1052,970
3337,3337,26,7147
3338,3338,4464,8913
3339,3339,1361,3581
3340,3340,3398,7902
3341,3341,4802,7048
3342,3342,8651,1506
3343,3343,6968,1094
3344,3344,2082,5951
3345,3345,1281,6455
3346,3346,2180,3328
3347,3347,4654,6435
3348,3348,479,7761
3349,3349,3482,586
3350,3350,7932,6506
3351,3351,3020,2825
3352,3352,2042,1149
3353,3353,8359,1487
3354,3354,5576,9004
3355,3355,480,6737
3356,3356,6829,6938
3357,3357,6530,4548
3358,3358,9303,3604
3359,3359,9052,5805
3360,3360,4428,178
3361,3361,8926,7195
3362,3362,8035,6445
3363,3363,9097,4990
3364,3364,6966,7651
3365,3365,7828,7109
3366,3366,2940,9041
3367,3367,3411,9900
3368,3368,4860,9711
3369,3369,8140,7839
3370,3370,1678,7534
3371,3371,4068,6819
3372,3372,8096,9017
3373,3373,66,8147
3374,3374,5729,4527
3375,3375,2325,2087
3376,3376,5343,1692
3377,3377,9645,7023
3378,3378,7941,6309
3379,3379,5147,6569
3380,3380,9733,1254
3381,3381,7544,8930
3382,3382,4455,7720
3383,3383,8419,1364
3384,3384,4930,92
3385,3385,5447,6003
3386,3386,5820,7591
3387,3387,3013,4754
3388,3388,7313,9691
3389,3389,3639,347
3390,3390,1628,6109
3391,3391,2963,4119
3392,3392,5075,6050
3393,3393,9754,681
3394,3394,9988,3847
3395,3395,8272,1985
3396,3396,3363,5217
3397,3397,4922,9346
3398,3398,3631,1554
3399,3399,9470,3836
3400,3400,7582,9062
3401,3401,203,9989
3402,3402,4755,9086
3403,3403,5281,1327
3404,3404,2795,1279
3405,3405,3771,6261
3406,3406,2047,9827
3407,3407,6848,8572
3408,3408,7254,805
3409,3409,9440,6371
3410,3410,807,3414
3411,3411,2632,744
3412,3412,16,1571
3413,3413,766,7086
3414,3414,3361,7343
3415,3415,664,753
3416,3416,7659,4430
3417,3417,4340,2953
3418,3418,1245,3216
3419,3419,7342,1970
3420,3420,2206,6642
3421,3421,6541,4871
3422,3422,2100,270
3423,3423,4119,6588
3424,3424,4623,6902
3425,3425,5934,5027
3426,3426,2889,3460
3427,3427,7989,1357
3428,3428,7848,6064
3429,3429,9947,9089
3430,3430,5941,4584
3431,3431,5743,370
3432,3432,810,2524
3433,3433,1107,3147
3434,3434,8525,8713
3435,3435,3330,5768
3436,3436,5022,254
3437,3437,9699,8425
3438,3438,2218,5185
3439,3439,8550,947
3440,3440,1858,5906
3441,3441,8132,3848
3442,3442,1468,901
3443,3443,4901,8015
3444,3444,2653,348
3445,3445,4909,5183
3446,3446,285,6150
3447,3447,6518,1371
3448,3448,5241,2731
3449,3449,3092,7631
3450,3450,7577,2750
3451,3451,2673,8359
3452,3452,7963,6980
3453,3453,2867,1736
3454,3454,3337,3568
3455,3455,6170,8759
3456,3456,4186,1071
3457,3457,3810,4944
3458,3458,5987,5711
3459,3459,6592,8180
3460,3460,4705,7281
3461,3461,7026,9697
3462,3462,4987,6125
3463,3463,3905,1056
3464,3464,4810,3936
3465,3465,266,14
3466,3466,8521,843
3467,3467,3183,3065
3468,3468,3389,899
3469,3469,7509,4503
3470,3470,6598,5029
3471,3471,8646,5169
3472,3472,2844,529
3473,3473,8623,6811
3474,3474,2554,1175
3475,3475,9615,1406
3476,3476,8681,8195
3477,3477,8398,7005
3478,3478,3533,7204
3479,3479,6972,9100
3480,3480,9776,4229
3481,3481,9124,3582
3482,3482,9037,5868
3483,3483,7446,5930
3484,3484,4697,2186
3485,3485,6455,162
3486,3486,5456,8473
3487,3487,4123,8388
3488,3488,6297,3486
3489,3489,3874,8728
3490,3490,4961,7126
3491,3491,6941,1938
3492,3492,8840,6191
3493,3493,9904,7728
3494,3494,4950,8317
3495,3495,7314,4724
3496,3496,6400,2873
3497,3497,8966,5927
3498,3498,2204,2679
3499,3499,1206,5256
3500,3500,8961,9920
3501,3501,8021,3819
3502,3502,1820,389
3503,3503,219,1280
3504,3504,6039,5490
3505,3505,5303,5641
3506,3506,2953,5879
3507,3507,9716,8574
3508,3508,1421,3280
3509,3509,2773,5983
3510,3510,7454,6649
3511,3511,4893,3020
3512,3512,8609,3823
3513,3513,1817,1068
3514,3514,3611,2267
3515,3515,9017,725
3516,3516,8029,2935
3517,3517,6993,205
3518,3518,9886,1742
3519,3519,4966,9226
3520,3520,739,6355
3521,3521,5994,4812
3522,3522,4165,613
3523,3523,5663,8623
3524,3524,7744,1018
3525,3525,4241,1785
3526,3526,63,4114
3527,3527,6790,1072
3528,3528,6952,6350
3529,3529,3768,3461
3530,3530,642,6990
3531,3531,4075,979
3532,3532,809,328
3533,3533,1573,7769
3534,3534,3480,6929
3535,3535,2473,1897
3536,3536,8,9250
3537,3537,9463,8998
3538,3538,6004,8933
3539,3539,434,2906
3540,3540,5392,1519
3541,3541,1171,1565
3542,3542,897,5140
3543,3543,1059,796
3544,3544,507,5984
3545,3545,5664,6046
3546,3546,2492,2670
3547,3547,4495,4572
3548,3548,6621,8523
3549,3549,9952,6746
3550,3550,4695,3191
3551,3551,6934,715
3552,3552,6856,7866
3553,3553,6215,4588
3554,3554,7425,5422
3555,3555,5427,459
3556,3556,5101,4619
3557,3557,7169,7962
3558,3558,1775,6587
3559,3559,9057,3802
3560,3560,2711,8638
3561,3561,8813,4104
3562,3562,6930,2347
3563,3563,6346,6774
3564,3564,3895,3233
3565,3565,6474,8753
3566,3566,3135,9932
3567,3567,5061,4528
3568,3568,6407,7933
3569,3569,7261,5364
3570,3570,9175,2328
3571,3571,5952,2120
3572,3572,1450,1795
3573,3573,1647,2242
3574,3574,8556,1791
3575,3575,9482,7290
3576,3576,3237,7925
3577,3577,6304,5720
3578,3578,5063,4690
3579,3579,7483,538
3580,3580,5922,396
3581,3581,9626,5114
3582,3582,4978,7971
3583,3583,5621,8908
3584,3584,2174,8701
3585,3585,4617,3895
3586,3586,7674,22
3587,3587,8316,5959
3588,3588,264,8619
3589,3589,5734,8772
3590,3590,9312,4848
3591,3591,1308,3741
3592,3592,3419,9136
3593,3593,3473,395
3594,3594,2378,633
3595,3595,1412,8700
3596,3596,1194,9654
3597,3597,7596,1902
3598,3598,8920,3973
3599,3599,3317,6509
3600,3600,2560,5648
3601,3601,2438,8507
3602,3602,7418,9797
3603,3603,8945,5610
3604,3604,9575,7650
3605,3605,3200,562
3606,3606,7575,6158
3607,3607,5514,602
3608,3608,2887,565
3609,3609,3559,6547
3610,3610,5825,8000
3611,3611,7586,670
3612,3612,3569,1447
3613,3613,2654,2319
3614,3614,1749,5591
3615,3615,5177,210
3616,3616,8311,698
3617,3617,1983,5755
3618,3618,506,3546
3619,3619,3382,1983
3620,3620,6743,352
3621,3621,6197,6005
3622,3622,5015,9566
3623,3623,7157,6413
3624,3624,1928,7196
3625,3625,6957,7532
3626,3626,2609,775
3627,3627,8259,9124
3628,3628,1087,3091
3629,3629,1239,9535
3630,3630,2315,2025
3631,3631,3076,7550
3632,3632,6344,2988
3633,3633,3692,2960
3634,3634,9444,5321
3635,3635,933,9744
3636,3636,8778,8265
3637,3637,8666,4221
3638,3638,4466,9684
3639,3639,6174,7705
3640,3640,1707,1538
3641,3641,9780,8756
3642,3642,78,486
3643,3643,9913,7498
3644,3644,9067,7229
3645,3645,3399,1979
3646,3646,381,4084
3647,3647,7518,8206
3648,3648,7378,3055
3649,3649,3118,8399
3650,3650,452,2122
3651,3651,42,2897
3652,3652,8908,9018
3653,3653,4333,2201
3654,3654,536,104
3655,3655,1948,5833
3656,3656,4028,4819
3657,3657,7583,4551
3658,3658,3423,3162
3659,3659,443,1053
3660,3660,2732,3704
3661,3661,8601,3998
3662,3662,6096,6153
3663,3663,7926,2735
3664,3664,4664,3566
3665,3665,8139,3476
3666,3666,6905,3920
3667,3667,1,7491
3668,3668,96,3079
3669,3669,1851,1553
3670,3670,3943,2331
3671,3671,1570,5918
3672,3672,5185,3889
3673,3673,9656,859
3674,3674,1457,7500
3675,3675,113,9221
3676,3676,6276,7214
3677,3677,4551,3198
3678,3678,2385,8001
3679,3679,8331,1823
3680,3680,5484,2738
3681,3681,2850,2486
3682,3682,1848,6848
3683,3683,9758,9817
3684,3684,4244,1886
3685,3685,7415,4952
3686,3686,2564,9521
3687,3687,2628,6747
3688,3688,7843,6383
3689,3689,9058,591
3690,3690,1070,2445
3691,3691,228,5599
3692,3692,9992,9762
3693,3693,6255,5205
3694,3694,4597,6247
3695,3695,3849,9470
3696,3696,3725,7961
3697,3697,5721,6340
3698,3698,284,4732
3699,3699,5231,8504
3700,3700,3431,1592
3701,3701,3848,1091
3702,3702,2555,6846
3703,3703,4462,3804
3704,3704,6882,4518
3705,3705,583,5079
3706,3706,8386,86
3707,3707,2392,7220
3708,3708,2604,310
3709,3709,8693,2569
3710,3710,4359,6613
3711,3711,5087,8603
3712,3712,6640,8534
3713,3713,2312,4314
