query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
402,attr2_narrow,2,5000000,9999999,0,4999999,9000000,9999999,
403,balanced,0,2362378,4362377,5027714,7027713,7957504,9957503,
404,attr0_narrow,0,0,999999,3157145,8157144,0,4999999,
405,attr1_narrow,1,4101791,9101790,6913409,7913408,0,4999999,
406,attr2_narrow,2,5000000,9999999,5000000,9999999,9000000,9999999,
407,balanced,0,8000000,9999999,0,1999999,2737432,4737431,
408,attr0_narrow,0,3139698,4139697,5000000,9999999,3507293,8507292,
409,attr1_narrow,1,0,4999999,4019102,5019101,3745841,8745840,
410,attr2_narrow,2,3213076,8213075,99997,5099996,7755225,8755224,
411,balanced,0,0,1999999,4836849,6836848,5342033,7342032,
412,attr0_narrow,0,1809414,2809413,5000000,9999999,0,4999999,
413,attr1_narrow,1,5000000,9999999,1751696,2751695,4256190,9256189,
414,attr2_narrow,2,724749,5724748,4756199,9756198,1306917,2306916,
415,balanced,0,6826044,8826043,2239793,4239792,3547205,5547204,
416,attr0_narrow,0,4623568,5623567,1736425,6736424,5000000,9999999,
417,attr1_narrow,1,5000000,9999999,5659464,6659463,5000000,9999999,
418,attr2_narrow,2,5000000,9999999,5000000,9999999,2017799,3017798,
419,balanced,0,985111,2985110,572979,2572978,3248774,5248773,
420,attr0_narrow,0,0,999999,2939654,7939653,616693,5616692,
421,attr1_narrow,1,5000000,9999999,8424972,9424971,1524159,6524158,
422,attr2_narrow,2,0,4999999,5000000,9999999,57354,1057353,
423,balanced,0,2460526,4460525,4008239,6008238,4210201,6210200,
424,attr0_narrow,0,2648708,3648707,5000000,9999999,0,4999999,
425,attr1_narrow,1,5000000,9999999,5744002,6744001,846161,5846160,
426,attr2_narrow,2,1793379,6793378,1269363,6269362,3068266,4068265,
427,balanced,0,8000000,9999999,6517673,8517672,118034,2118033,
428,attr0_narrow,0,2571276,3571275,0,4999999,1042484,6042483,
429,attr1_narrow,1,3217892,8217891,5397458,6397457,4936361,9936360,
430,attr2_narrow,2,4450846,9450845,2046499,7046498,8136876,9136875,
431,balanced,0,3594559,5594558,252778,2252777,3642362,5642361,
432,attr0_narrow,0,5306814,6306813,0,4999999,5000000,9999999,
433,attr1_narrow,1,620517,5620516,3844526,4844525,5000000,9999999,
434,attr2_narrow,2,0,4999999,2619755,7619754,4489787,5489786,
435,balanced,0,7028128,9028127,3072515,5072514,3695833,5695832,
436,attr0_narrow,0,8822975,9822974,5000000,9999999,2622960,7622959,
437,attr1_narrow,1,4766237,9766236,1008696,2008695,3342085,8342084,
438,attr2_narrow,2,994254,5994253,497101,5497100,8384061,9384060,
439,balanced,0,7146914,9146913,4135672,6135671,724933,2724932,
440,attr0_narrow,0,4816717,5816716,5000000,9999999,1580329,6580328,
441,attr1_narrow,1,5000000,9999999,0,999999,11872,5011871,
442,attr2_narrow,2,0,4999999,5000000,9999999,2317640,3317639,
443,balanced,0,2450600,4450599,2040824,4040823,5096578,7096577,
444,attr0_narrow,0,0,999999,4128243,9128242,0,4999999,
445,attr1_narrow,1,5000000,9999999,7434893,8434892,0,4999999,
446,attr2_narrow,2,4985832,9985831,5000000,9999999,3915037,4915036,
447,balanced,0,3575461,5575460,4752125,6752124,4679839,6679838,
448,attr0_narrow,0,3639122,4639121,1760786,6760785,0,4999999,
449,attr1_narrow,1,941063,5941062,2450072,3450071,0,4999999,
450,attr2_narrow,2,5000000,9999999,2304011,7304010,8515791,9515790,
451,balanced,0,6272787,8272786,374799,2374798,0,1999999,
452,attr0_narrow,0,7021919,8021918,5000000,9999999,0,4999999,
453,attr1_narrow,1,0,4999999,2839776,3839775,5000000,9999999,
454,attr2_narrow,2,2107617,7107616,0,4999999,5998859,6998858,
455,balanced,0,5071296,7071295,2393182,4393181,0,1999999,
456,attr0_narrow,0,1048265,2048264,5000000,9999999,856847,5856846,
457,attr1_narrow,1,5000000,9999999,5246739,6246738,1031570,6031569,
458,attr2_narrow,2,0,4999999,1251737,6251736,1836594,2836593,
459,balanced,0,5693967,7693966,5144025,7144024,2366077,4366076,
460,attr0_narrow,0,269753,1269752,992239,5992238,105095,5105094,
461,attr1_narrow,1,2157997,7157996,3701121,4701120,2983293,7983292,
462,attr2_narrow,2,5000000,9999999,360939,5360938,2534146,3534145,
463,balanced,0,1392914,3392913,2499570,4499569,3294289,5294288,
464,attr0_narrow,0,667776,1667775,4146271,9146270,2190411,7190410,
465,attr1_narrow,1,341249,5341248,2634792,3634791,5000000,9999999,
466,attr2_narrow,2,0,4999999,5000000,9999999,3929797,4929796,
467,balanced,0,5154113,7154112,3464364,5464363,2098151,4098150,
468,attr0_narrow,0,4891619,5891618,5000000,9999999,3051262,8051261,
469,attr1_narrow,1,0,4999999,6465693,7465692,2585262,7585261,
470,attr2_narrow,2,1988788,6988787,4446638,9446637,3214855,4214854,
471,balanced,0,1695037,3695036,7299399,9299398,0,1999999,
472,attr0_narrow,0,8679157,9679156,0,4999999,5000000,9999999,
473,attr1_narrow,1,5000000,9999999,628257,1628256,5000000,9999999,
474,attr2_narrow,2,5000000,9999999,1794460,6794459,4961061,5961060,
475,balanced,0,7463625,9463624,0,1999999,2896452,4896451,
476,attr0_narrow,0,2139645,3139644,3892693,8892692,3225706,8225705,
477,attr1_narrow,1,3063728,8063727,4418392,5418391,5000000,9999999,
478,attr2_narrow,2,3180867,8180866,0,4999999,2991284,3991283,
479,balanced,0,2318178,4318177,3603618,5603617,8000000,9999999,
480,attr0_narrow,0,2506606,3506605,0,4999999,3177033,8177032,
481,attr1_narrow,1,1086376,6086375,7447532,8447531,1273692,6273691,
482,attr2_narrow,2,5000000,9999999,4003105,9003104,1624553,2624552,
483,balanced,0,7349391,9349390,7192690,9192689,4192959,6192958,
484,attr0_narrow,0,1788299,2788298,3254118,8254117,5000000,9999999,
485,attr1_narrow,1,4506561,9506560,1690448,2690447,2480448,7480447,
486,attr2_narrow,2,5000000,9999999,4339963,9339962,5861644,6861643,
487,balanced,0,531662,2531661,2833519,4833518,2601906,4601905,
488,attr0_narrow,0,8178612,9178611,152961,5152960,5000000,9999999,
489,attr1_narrow,1,207856,5207855,285540,1285539,0,4999999,
490,attr2_narrow,2,4970180,9970179,4540259,9540258,8870702,9870701,
491,balanced,0,0,1999999,886703,2886702,4135219,6135218,
492,attr0_narrow,0,5006756,6006755,5000000,9999999,5000000,9999999,
493,attr1_narrow,1,1707758,6707757,6119762,7119761,3849890,8849889,
494,attr2_narrow,2,5000000,9999999,3348769,8348768,6374320,7374319,
495,balanced,0,2576752,4576751,7811685,9811684,4829842,6829841,
496,attr0_narrow,0,8404350,9404349,0,4999999,0,4999999,
497,attr1_narrow,1,5000000,9999999,4654100,5654099,191238,5191237,
498,attr2_narrow,2,679465,5679464,2770513,7770512,5800167,6800166,
499,balanced,0,429395,2429394,3863706,5863705,0,1999999,
500,attr0_narrow,0,4890261,5890260,86988,5086987,138974,5138973,
501,attr1_narrow,1,4609042,9609041,9000000,9999999,978954,5978953,
502,attr2_narrow,2,4666023,9666022,0,4999999,7144290,8144289,
503,balanced,0,7793890,9793889,5497493,7497492,2449421,4449420,
504,attr0_narrow,0,6899173,7899172,5000000,9999999,1795328,6795327,
505,attr1_narrow,1,2921245,7921244,1403385,2403384,2159190,7159189,
506,attr2_narrow,2,0,4999999,3573153,8573152,5406191,6406190,
507,balanced,0,1528869,3528868,5807187,7807186,5005215,7005214,
508,attr0_narrow,0,1773522,2773521,2683200,7683199,5000000,9999999,
509,attr1_narrow,1,4398668,9398667,7031822,8031821,4477986,9477985,
510,attr2_narrow,2,5000000,9999999,5000000,9999999,7149524,8149523,
511,balanced,0,6865018,8865017,7899559,9899558,4248184,6248183,
512,attr0_narrow,0,4006098,5006097,1155182,6155181,5000000,9999999,
513,attr1_narrow,1,3310193,8310192,9000000,9999999,3304205,8304204,
514,attr2_narrow,2,5000000,9999999,0,4999999,7032096,8032095,
515,balanced,0,8000000,9999999,7710931,9710930,7815506,9815505,
516,attr0_narrow,0,1240911,2240910,4017766,9017765,0,4999999,
517,attr1_narrow,1,1340694,6340693,5613310,6613309,3418293,8418292,
518,attr2_narrow,2,5000000,9999999,5000000,9999999,7757001,8757000,
519,balanced,0,1294752,3294751,0,1999999,465788,2465787,
520,attr0_narrow,0,1507177,2507176,5000000,9999999,5000000,9999999,
521,attr1_narrow,1,0,4999999,7009545,8009544,0,4999999,
522,attr2_narrow,2,5000000,9999999,0,4999999,536044,1536043,
523,balanced,0,1967344,3967343,7173566,9173565,2360580,4360579,
524,attr0_narrow,0,6396218,7396217,5000000,9999999,5000000,9999999,
525,attr1_narrow,1,3275268,8275267,946204,1946203,1410710,6410709,
526,attr2_narrow,2,2533559,7533558,0,4999999,2369682,3369681,
527,balanced,0,6811818,8811817,5601258,7601257,1177100,3177099,
528,attr0_narrow,0,8076340,9076339,5000000,9999999,4302117,9302116,
529,attr1_narrow,1,0,4999999,5445619,6445618,476749,5476748,
530,attr2_narrow,2,4157279,9157278,376283,5376282,1355390,2355389,
531,balanced,0,3241320,5241319,4836879,6836878,7237742,9237741,
532,attr0_narrow,0,7791031,8791030,2871927,7871926,2744024,7744023,
533,attr1_narrow,1,5000000,9999999,5565992,6565991,2529688,7529687,
534,attr2_narrow,2,1496463,6496462,0,4999999,0,999999,
535,balanced,0,5467567,7467566,1527088,3527087,6760039,8760038,
536,attr0_narrow,0,0,999999,1176251,6176250,3377109,8377108,
537,attr1_narrow,1,1821606,6821605,7847642,8847641,5000000,9999999,
538,attr2_narrow,2,1790914,6790913,1816595,6816594,8366849,9366848,
539,balanced,0,4176517,6176516,7481038,9481037,2399889,4399888,
540,attr0_narrow,0,2124137,3124136,2450259,7450258,0,4999999,
541,attr1_narrow,1,1683685,6683684,868721,1868720,779051,5779050,
542,attr2_narrow,2,2312919,7312918,1086791,6086790,4759962,5759961,
543,balanced,0,5458516,7458515,5004838,7004837,0,1999999,
544,attr0_narrow,0,1340240,2340239,0,4999999,2583587,7583586,
545,attr1_narrow,1,5000000,9999999,9000000,9999999,2810583,7810582,
546,attr2_narrow,2,5000000,9999999,0,4999999,1752448,2752447,
547,balanced,0,7179979,9179978,7370574,9370573,4317139,6317138,
548,attr0_narrow,0,4864610,5864609,5000000,9999999,0,4999999,
549,attr1_narrow,1,4865266,9865265,353375,1353374,4136410,9136409,
550,attr2_narrow,2,0,4999999,4156988,9156987,0,999999,
551,balanced,0,4693223,6693222,1494112,3494111,6336302,8336301,
552,attr0_narrow,0,6244739,7244738,4240905,9240904,0,4999999,
553,attr1_narrow,1,0,4999999,8173764,9173763,0,4999999,
554,attr2_narrow,2,14815,5014814,5000000,9999999,8236100,9236099,
555,balanced,0,3948103,5948102,7725017,9725016,5639176,7639175,
556,attr0_narrow,0,4202357,5202356,1984218,6984217,0,4999999,
557,attr1_narrow,1,433338,5433337,2458627,3458626,2925497,7925496,
558,attr2_narrow,2,5000000,9999999,5000000,9999999,6657932,7657931,
559,balanced,0,6943916,8943915,5799410,7799409,6063892,8063891,
560,attr0_narrow,0,441087,1441086,1906011,6906010,1794361,6794360,
561,attr1_narrow,1,0,4999999,7846564,8846563,5000000,9999999,
562,attr2_narrow,2,5000000,9999999,0,4999999,4267813,5267812,
563,balanced,0,7727354,9727353,0,1999999,5120581,7120580,
564,attr0_narrow,0,5375208,6375207,4137760,9137759,5000000,9999999,
565,attr1_narrow,1,1708514,6708513,5044372,6044371,0,4999999,
566,attr2_narrow,2,831814,5831813,3040108,8040107,622573,1622572,
567,balanced,0,1753850,3753849,3731016,5731015,2969842,4969841,
568,attr0_narrow,0,4321976,5321975,3139382,8139381,4443551,9443550,
569,attr1_narrow,1,5000000,9999999,2672150,3672149,2576287,7576286,
570,attr2_narrow,2,0,4999999,0,4999999,5665260,6665259,
571,balanced,0,5873622,7873621,1999458,3999457,8000000,9999999,
572,attr0_narrow,0,3665854,4665853,1301554,6301553,381166,5381165,
573,attr1_narrow,1,5000000,9999999,4355227,5355226,5000000,9999999,
574,attr2_narrow,2,3705125,8705124,5000000,9999999,0,999999,
575,balanced,0,0,1999999,4504921,6504920,3896529,5896528,
576,attr0_narrow,0,1520110,2520109,2536938,7536937,1299143,6299142,
577,attr1_narrow,1,1638394,6638393,4597496,5597495,5000000,9999999,
578,attr2_narrow,2,0,4999999,3457031,8457030,7054408,8054407,
579,balanced,0,1150948,3150947,6175112,8175111,6939388,8939387,
580,attr0_narrow,0,3727206,4727205,5000000,9999999,4525028,9525027,
581,attr1_narrow,1,1623770,6623769,2196221,3196220,0,4999999,
582,attr2_narrow,2,5000000,9999999,5000000,9999999,3325021,4325020,
583,balanced,0,1018774,3018773,8000000,9999999,3765507,5765506,
584,attr0_narrow,0,2857672,3857671,0,4999999,5000000,9999999,
585,attr1_narrow,1,4696678,9696677,6589691,7589690,5000000,9999999,
586,attr2_narrow,2,0,4999999,4288275,9288274,9000000,9999999,
587,balanced,0,0,1999999,1803513,3803512,7700402,9700401,
588,attr0_narrow,0,4346880,5346879,5000000,9999999,360363,5360362,
589,attr1_narrow,1,5000000,9999999,1404209,2404208,1856937,6856936,
590,attr2_narrow,2,1514050,6514049,0,4999999,903908,1903907,
591,balanced,0,2853001,4853000,6281663,8281662,4972637,6972636,
592,attr0_narrow,0,1159321,2159320,4696073,9696072,2645037,7645036,
593,attr1_narrow,1,2598336,7598335,6194626,7194625,5000000,9999999,
594,attr2_narrow,2,0,4999999,5000000,9999999,3965676,4965675,
595,balanced,0,2688358,4688357,7836678,9836677,638068,2638067,
596,attr0_narrow,0,6638499,7638498,995930,5995929,1131064,6131063,
597,attr1_narrow,1,0,4999999,1702849,2702848,2102310,7102309,
598,attr2_narrow,2,0,4999999,0,4999999,1773505,2773504,
599,balanced,0,6311737,8311736,7852150,9852149,1585106,3585105,
600,attr0_narrow,0,0,999999,5000000,9999999,5000000,9999999,
601,attr1_narrow,1,5000000,9999999,2228512,3228511,5000000,9999999,
602,attr2_narrow,2,4046004,9046003,2575703,7575702,6734168,7734167,
603,balanced,0,3438174,5438173,4383659,6383658,5842671,7842670,
604,attr0_narrow,0,386555,1386554,5000000,9999999,0,4999999,
605,attr1_narrow,1,4322858,9322857,6930703,7930702,5000000,9999999,
606,attr2_narrow,2,1528357,6528356,3736900,8736899,8141382,9141381,
607,balanced,0,6386457,8386456,6900928,8900927,1522939,3522938,
608,attr0_narrow,0,978737,1978736,662193,5662192,0,4999999,
609,attr1_narrow,1,4480401,9480400,6589198,7589197,0,4999999,
610,attr2_narrow,2,606987,5606986,3188399,8188398,6440218,7440217,
611,balanced,0,8000000,9999999,0,1999999,5304726,7304725,
612,attr0_narrow,0,6172861,7172860,5000000,9999999,0,4999999,
613,attr1_narrow,1,0,4999999,4588150,5588149,1853943,6853942,
614,attr2_narrow,2,2850586,7850585,1790186,6790185,3678611,4678610,
615,balanced,0,7786950,9786949,8000000,9999999,3665141,5665140,
616,attr0_narrow,0,7470948,8470947,4694195,9694194,3123920,8123919,
617,attr1_narrow,1,5000000,9999999,6141270,7141269,3698726,8698725,
618,attr2_narrow,2,5000000,9999999,5000000,9999999,6180476,7180475,
619,balanced,0,285435,2285434,3654366,5654365,4109100,6109099,
620,attr0_narrow,0,7320813,8320812,5000000,9999999,5000000,9999999,
621,attr1_narrow,1,3945411,8945410,326634,1326633,0,4999999,
622,attr2_narrow,2,4707755,9707754,0,4999999,7114368,8114367,
623,balanced,0,42549,2042548,5997519,7997518,0,1999999,
624,attr0_narrow,0,5715660,6715659,0,4999999,1029418,6029417,
625,attr1_narrow,1,0,4999999,7329868,8329867,1494631,6494630,
626,attr2_narrow,2,1170281,6170280,3812580,8812579,8170473,9170472,
627,balanced,0,5084904,7084903,3480058,5480057,7047912,9047911,
628,attr0_narrow,0,9000000,9999999,5000000,9999999,5000000,9999999,
629,attr1_narrow,1,0,4999999,2724547,3724546,5000000,9999999,
630,attr2_narrow,2,5000000,9999999,4842801,9842800,8108476,9108475,
631,balanced,0,8000000,9999999,6466733,8466732,0,1999999,
632,attr0_narrow,0,8193459,9193458,853062,5853061,4711756,9711755,
633,attr1_narrow,1,1950740,6950739,6373658,7373657,5000000,9999999,
634,attr2_narrow,2,938172,5938171,5000000,9999999,7143469,8143468,
635,balanced,0,2650106,4650105,8000000,9999999,3637357,5637356,
636,attr0_narrow,0,5525503,6525502,3179040,8179039,3019462,8019461,
637,attr1_narrow,1,0,4999999,1319215,2319214,3622618,8622617,
638,attr2_narrow,2,3393367,8393366,3696023,8696022,824542,1824541,
639,balanced,0,0,1999999,3068692,5068691,7523289,9523288,
640,attr0_narrow,0,9000000,9999999,1021503,6021502,5000000,9999999,
641,attr1_narrow,1,0,4999999,2721903,3721902,739938,5739937,
642,attr2_narrow,2,806575,5806574,2986559,7986558,5377059,6377058,
643,balanced,0,6781405,8781404,2092706,4092705,3662814,5662813,
644,attr0_narrow,0,8491406,9491405,0,4999999,885758,5885757,
645,attr1_narrow,1,0,4999999,0,999999,0,4999999,
646,attr2_narrow,2,5000000,9999999,1238950,6238949,6195259,7195258,
647,balanced,0,8000000,9999999,3987852,5987851,6001802,8001801,
648,attr0_narrow,0,5562526,6562525,4349464,9349463,1430238,6430237,
649,attr1_narrow,1,0,4999999,8694318,9694317,438600,5438599,
650,attr2_narrow,2,2024034,7024033,0,4999999,761791,1761790,
651,balanced,0,8000000,9999999,2016286,4016285,0,1999999,
652,attr0_narrow,0,3336762,4336761,3876843,8876842,5000000,9999999,
653,attr1_narrow,1,100561,5100560,570177,1570176,2062003,7062002,
654,attr2_narrow,2,1461156,6461155,1103229,6103228,0,999999,
655,balanced,0,3487198,5487197,7898051,9898050,2075446,4075445,
656,attr0_narrow,0,6525114,7525113,210840,5210839,3768560,8768559,
657,attr1_narrow,1,1049761,6049760,3523665,4523664,0,4999999,
658,attr2_narrow,2,1599692,6599691,51886,5051885,9000000,9999999,
659,balanced,0,0,1999999,1309802,3309801,1008930,3008929,
660,attr0_narrow,0,5568957,6568956,1658933,6658932,5000000,9999999,
661,attr1_narrow,1,5000000,9999999,2330787,3330786,3178833,8178832,
662,attr2_narrow,2,5000000,9999999,0,4999999,4258673,5258672,
663,balanced,0,3163912,5163911,268575,2268574,905176,2905175,
664,attr0_narrow,0,4660971,5660970,4940058,9940057,3220563,8220562,
665,attr1_narrow,1,5000000,9999999,5096114,6096113,0,4999999,
666,attr2_narrow,2,0,4999999,0,4999999,3220685,4220684,
667,balanced,0,7027679,9027678,405598,2405597,7245954,9245953,
668,attr0_narrow,0,5576787,6576786,473997,5473996,1188777,6188776,
669,attr1_narrow,1,1994847,6994846,1590226,2590225,2591886,7591885,
670,attr2_narrow,2,5000000,9999999,4803723,9803722,4794280,5794279,
671,balanced,0,8000000,9999999,14554,2014553,0,1999999,
672,attr0_narrow,0,208435,1208434,5000000,9999999,0,4999999,
673,attr1_narrow,1,5000000,9999999,1898532,2898531,4877823,9877822,
674,attr2_narrow,2,704040,5704039,0,4999999,7459840,8459839,
675,balanced,0,7855369,9855368,7517986,9517985,1830823,3830822,
676,attr0_narrow,0,3261954,4261953,5000000,9999999,3571946,8571945,
677,attr1_narrow,1,0,4999999,8819538,9819537,0,4999999,
678,attr2_narrow,2,0,4999999,666209,5666208,3078075,4078074,
679,balanced,0,0,1999999,4568577,6568576,1402447,3402446,
680,attr0_narrow,0,986784,1986783,0,4999999,4017902,9017901,
681,attr1_narrow,1,3471148,8471147,952363,1952362,193829,5193828,
682,attr2_narrow,2,5000000,9999999,1962757,6962756,8117789,9117788,
683,balanced,0,7096754,9096753,8000000,9999999,4726592,6726591,
684,attr0_narrow,0,9000000,9999999,0,4999999,4505666,9505665,
685,attr1_narrow,1,3075913,8075912,7147677,8147676,1964456,6964455,
686,attr2_narrow,2,1659922,6659921,3632322,8632321,5544126,6544125,
687,balanced,0,2167352,4167351,4058834,6058833,0,1999999,
688,attr0_narrow,0,6226965,7226964,0,4999999,3125773,8125772,
689,attr1_narrow,1,4149037,9149036,2821489,3821488,1556568,6556567,
690,attr2_narrow,2,2290107,7290106,2525100,7525099,7827676,8827675,
691,balanced,0,1377543,3377542,4899254,6899253,4309050,6309049,
692,attr0_narrow,0,8142224,9142223,241703,5241702,0,4999999,
693,attr1_narrow,1,1870814,6870813,0,999999,3135075,8135074,
694,attr2_narrow,2,3982157,8982156,4592790,9592789,3188951,4188950,
695,balanced,0,6120923,8120922,7292744,9292743,8000000,9999999,
696,attr0_narrow,0,1727130,2727129,0,4999999,0,4999999,
697,attr1_narrow,1,5000000,9999999,2415569,3415568,4863257,9863256,
698,attr2_narrow,2,1748388,6748387,0,4999999,1586812,2586811,
699,balanced,0,1180451,3180450,3323869,5323868,8000000,9999999,
700,attr0_narrow,0,3908744,4908743,0,4999999,0,4999999,
701,attr1_narrow,1,1547644,6547643,3403452,4403451,5000000,9999999,
702,attr2_narrow,2,1884495,6884494,5000000,9999999,5591836,6591835,
703,balanced,0,0,1999999,4127475,6127474,0,1999999,
704,attr0_narrow,0,4005857,5005856,5000000,9999999,5000000,9999999,
705,attr1_narrow,1,5000000,9999999,1460414,2460413,5000000,9999999,
706,attr2_narrow,2,4027528,9027527,3266606,8266605,7237685,8237684,
707,balanced,0,6800303,8800302,398363,2398362,0,1999999,
708,attr0_narrow,0,4643798,5643797,457389,5457388,806283,5806282,
709,attr1_narrow,1,2263814,7263813,3075172,4075171,305514,5305513,
710,attr2_narrow,2,4037940,9037939,5000000,9999999,1605643,2605642,
711,balanced,0,1250531,3250530,2872371,4872370,4910927,6910926,
712,attr0_narrow,0,115763,1115762,5000000,9999999,3384610,8384609,
713,attr1_narrow,1,0,4999999,8086648,9086647,0,4999999,
714,attr2_narrow,2,0,4999999,0,4999999,6056895,7056894,
715,balanced,0,7678093,9678092,8000000,9999999,7942651,9942650,
716,attr0_narrow,0,6702635,7702634,3050296,8050295,5000000,9999999,
717,attr1_narrow,1,3621817,8621816,3683761,4683760,4392897,9392896,
718,attr2_narrow,2,1084212,6084211,0,4999999,5486514,6486513,
719,balanced,0,0,1999999,689921,2689920,7701946,9701945,
720,attr0_narrow,0,6166453,7166452,4192472,9192471,2732456,7732455,
721,attr1_narrow,1,2208061,7208060,7072234,8072233,1714204,6714203,
722,attr2_narrow,2,20725,5020724,1901542,6901541,2561441,3561440,
723,balanced,0,1269491,3269490,0,1999999,4638149,6638148,
724,attr0_narrow,0,1138863,2138862,0,4999999,0,4999999,
725,attr1_narrow,1,5000000,9999999,936685,1936684,0,4999999,
726,attr2_narrow,2,5000000,9999999,0,4999999,0,999999,
727,balanced,0,6143562,8143561,319749,2319748,3985310,5985309,
728,attr0_narrow,0,4490240,5490239,4138716,9138715,4914248,9914247,
729,attr1_narrow,1,4380050,9380049,1415036,2415035,3207163,8207162,
730,attr2_narrow,2,2255200,7255199,4651311,9651310,6452124,7452123,
731,balanced,0,0,1999999,0,1999999,5097504,7097503,
732,attr0_narrow,0,3137229,4137228,1910442,6910441,145894,5145893,
733,attr1_narrow,1,3735914,8735913,8329651,9329650,2772602,7772601,
734,attr2_narrow,2,0,4999999,4288455,9288454,7108227,8108226,
735,balanced,0,0,1999999,3489258,5489257,8000000,9999999,
736,attr0_narrow,0,2661283,3661282,0,4999999,1401844,6401843,
737,attr1_narrow,1,1067516,6067515,5995941,6995940,5000000,9999999,
738,attr2_narrow,2,4173790,9173789,0,4999999,0,999999,
739,balanced,0,1705400,3705399,5645731,7645730,6945614,8945613,
740,attr0_narrow,0,442482,1442481,0,4999999,1855323,6855322,
741,attr1_narrow,1,4998888,9998887,4359717,5359716,4499605,9499604,
742,attr2_narrow,2,4510933,9510932,5000000,9999999,9000000,9999999,
743,balanced,0,0,1999999,2922553,4922552,7955354,9955353,
744,attr0_narrow,0,5977282,6977281,3473978,8473977,4140918,9140917,
745,attr1_narrow,1,2586782,7586781,6090426,7090425,5000000,9999999,
746,attr2_narrow,2,997434,5997433,3219933,8219932,3803069,4803068,
747,balanced,0,6340235,8340234,6881183,8881182,4816681,6816680,
748,attr0_narrow,0,4536141,5536140,5000000,9999999,1530951,6530950,
749,attr1_narrow,1,4997231,9997230,6691339,7691338,5000000,9999999,
750,attr2_narrow,2,2388041,7388040,3719879,8719878,6464354,7464353,
751,balanced,0,2735663,4735662,6895744,8895743,3342722,5342721,
752,attr0_narrow,0,1600382,2600381,1427288,6427287,3863603,8863602,
753,attr1_narrow,1,5000000,9999999,6127064,7127063,719029,5719028,
754,attr2_narrow,2,285295,5285294,1931950,6931949,8492068,9492067,
755,balanced,0,0,1999999,8000000,9999999,8000000,9999999,
756,attr0_narrow,0,3814350,4814349,2418502,7418501,3703158,8703157,
757,attr1_narrow,1,0,4999999,6506454,7506453,1896217,6896216,
758,attr2_narrow,2,5000000,9999999,2579867,7579866,9000000,9999999,
759,balanced,0,1501470,3501469,3124409,5124408,8000000,9999999,
760,attr0_narrow,0,460249,1460248,2522820,7522819,0,4999999,
761,attr1_narrow,1,2007523,7007522,7894683,8894682,5000000,9999999,
762,attr2_narrow,2,879376,5879375,4810192,9810191,598338,1598337,
763,balanced,0,8000000,9999999,8000000,9999999,5040245,7040244,
764,attr0_narrow,0,3769828,4769827,4541857,9541856,3328684,8328683,
765,attr1_narrow,1,4925188,9925187,6421046,7421045,5000000,9999999,
766,attr2_narrow,2,5000000,9999999,580155,5580154,7602495,8602494,
767,balanced,0,2787766,4787765,5369043,7369042,7121983,9121982,
768,attr0_narrow,0,99700,1099699,5000000,9999999,3028136,8028135,
769,attr1_narrow,1,4594431,9594430,2976893,3976892,345415,5345414,
770,attr2_narrow,2,5000000,9999999,3020362,8020361,818600,1818599,
771,balanced,0,3478605,5478604,0,1999999,2240683,4240682,
772,attr0_narrow,0,8122123,9122122,5000000,9999999,3622151,8622150,
773,attr1_narrow,1,4999681,9999680,9000000,9999999,3749372,8749371,
774,attr2_narrow,2,5000000,9999999,5000000,9999999,1998041,2998040,
775,balanced,0,1368901,3368900,303539,2303538,2119432,4119431,
776,attr0_narrow,0,2927466,3927465,1315414,6315413,175617,5175616,
777,attr1_narrow,1,5000000,9999999,3166764,4166763,1448721,6448720,
778,attr2_narrow,2,4877223,9877222,0,4999999,9000000,9999999,
779,balanced,0,4014353,6014352,5322259,7322258,8000000,9999999,
780,attr0_narrow,0,6741948,7741947,443984,5443983,1932478,6932477,
781,attr1_narrow,1,1784872,6784871,7803555,8803554,3859085,8859084,
782,attr2_narrow,2,5000000,9999999,276974,5276973,2121196,3121195,
783,balanced,0,0,1999999,7635856,9635855,8000000,9999999,
784,attr0_narrow,0,2246348,3246347,5000000,9999999,5000000,9999999,
785,attr1_narrow,1,0,4999999,5679080,6679079,0,4999999,
786,attr2_narrow,2,1228886,6228885,0,4999999,1720334,2720333,
787,balanced,0,5323318,7323317,5107042,7107041,4844068,6844067,
788,attr0_narrow,0,3685862,4685861,0,4999999,2129754,7129753,
789,attr1_narrow,1,2308509,7308508,6992512,7992511,1645544,6645543,
790,attr2_narrow,2,0,4999999,2044167,7044166,3502329,4502328,
791,balanced,0,1768564,3768563,4684120,6684119,7042115,9042114,
792,attr0_narrow,0,1036254,2036253,3265537,8265536,3053207,8053206,
793,attr1_narrow,1,0,4999999,4279186,5279185,5000000,9999999,
794,attr2_narrow,2,314126,5314125,0,4999999,4237405,5237404,
795,balanced,0,7969975,9969974,4077587,6077586,0,1999999,
796,attr0_narrow,0,6065237,7065236,5000000,9999999,0,4999999,
797,attr1_narrow,1,0,4999999,5707612,6707611,0,4999999,
798,attr2_narrow,2,5000000,9999999,4498468,9498467,7830699,8830698,
799,balanced,0,6798057,8798056,6329722,8329721,925083,2925082,
800,attr0_narrow,0,8000003,9000002,3311818,8311817,3914147,8914146,
801,attr1_narrow,1,0,4999999,5916103,6916102,3430619,8430618,
