query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
411,attr0_narrow,0,2699393,3699392,699393,5699392,699393,5699392,
412,attr1_narrow,1,0,4999999,1795858,2795857,0,4999999,
413,attr2_narrow,2,0,4999999,0,4999999,1941623,2941622,
414,balanced,0,605,2000604,605,2000604,605,2000604,
415,broad,0,2935905,7935904,2935905,7935904,2935905,7935904,
416,tiny_all,0,6494572,6544571,6494572,6544571,6494572,6544571,
417,small_all,0,5839306,5939305,5839306,5939305,5839306,5939305,
418,medium_all,0,864456,1364455,864456,1364455,864456,1364455,
419,attr0_narrow,0,0,999999,0,4999999,0,4999999,
420,attr1_narrow,1,1450702,6450701,3450702,4450701,1450702,6450701,
421,attr2_narrow,2,0,4999999,0,4999999,1058211,2058210,
422,balanced,0,5822011,7822010,5822011,7822010,5822011,7822010,
423,broad,0,3338513,8338512,3338513,8338512,3338513,8338512,
424,tiny_all,0,1335238,1385237,1335238,1385237,1335238,1385237,
425,small_all,0,6306174,6406173,6306174,6406173,6306174,6406173,
426,medium_all,0,2125342,2625341,2125342,2625341,2125342,2625341,
427,attr0_narrow,0,4865232,5865231,2865232,7865231,2865232,7865231,
428,attr1_narrow,1,3281546,8281545,5281546,6281545,3281546,8281545,
429,attr2_narrow,2,5000000,9999999,5000000,9999999,8489108,9489107,
430,balanced,0,5935982,7935981,5935982,7935981,5935982,7935981,
431,broad,0,0,4999999,0,4999999,0,4999999,
432,tiny_all,0,2639604,2689603,2639604,2689603,2639604,2689603,
433,small_all,0,2945269,3045268,2945269,3045268,2945269,3045268,
434,medium_all,0,5998057,6498056,5998057,6498056,5998057,6498056,
435,attr0_narrow,0,8876357,9876356,5000000,9999999,5000000,9999999,
436,attr1_narrow,1,2605826,7605825,4605826,5605825,2605826,7605825,
437,attr2_narrow,2,3332879,8332878,3332879,8332878,5332879,6332878,
438,balanced,0,8000000,9999999,8000000,9999999,8000000,9999999,
439,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
440,tiny_all,0,4629682,4679681,4629682,4679681,4629682,4679681,
441,small_all,0,0,99999,0,99999,0,99999,
442,medium_all,0,3785510,4285509,3785510,4285509,3785510,4285509,
443,attr0_narrow,0,5320489,6320488,3320489,8320488,3320489,8320488,
444,attr1_narrow,1,0,4999999,1865785,2865784,0,4999999,
445,attr2_narrow,2,5000000,9999999,5000000,9999999,8199648,9199647,
446,balanced,0,839467,2839466,839467,2839466,839467,2839466,
447,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
448,tiny_all,0,1409801,1459800,1409801,1459800,1409801,1459800,
449,small_all,0,7916701,8016700,7916701,8016700,7916701,8016700,
450,medium_all,0,6133376,6633375,6133376,6633375,6133376,6633375,
451,attr0_narrow,0,445170,1445169,0,4999999,0,4999999,
452,attr1_narrow,1,5000000,9999999,8098073,9098072,5000000,9999999,
453,attr2_narrow,2,2746484,7746483,2746484,7746483,4746484,5746483,
454,balanced,0,5843637,7843636,5843637,7843636,5843637,7843636,
455,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
456,tiny_all,0,4200688,4250687,4200688,4250687,4200688,4250687,
457,small_all,0,4826400,4926399,4826400,4926399,4826400,4926399,
458,medium_all,0,4117519,4617518,4117519,4617518,4117519,4617518,
459,attr0_narrow,0,2152468,3152467,152468,5152467,152468,5152467,
460,attr1_narrow,1,2922747,7922746,4922747,5922746,2922747,7922746,
461,attr2_narrow,2,5000000,9999999,5000000,9999999,8377661,9377660,
462,balanced,0,0,1999999,0,1999999,0,1999999,
463,broad,0,666236,5666235,666236,5666235,666236,5666235,
464,tiny_all,0,9581772,9631771,9581772,9631771,9581772,9631771,
465,small_all,0,9832349,9932348,9832349,9932348,9832349,9932348,
466,medium_all,0,8511515,9011514,8511515,9011514,8511515,9011514,
467,attr0_narrow,0,4901496,5901495,2901496,7901495,2901496,7901495,
468,attr1_narrow,1,168854,5168853,2168854,3168853,168854,5168853,
469,attr2_narrow,2,0,4999999,0,4999999,149940,1149939,
470,balanced,0,3254006,5254005,3254006,5254005,3254006,5254005,
471,broad,0,2500183,7500182,2500183,7500182,2500183,7500182,
472,tiny_all,0,1840557,1890556,1840557,1890556,1840557,1890556,
473,small_all,0,7762811,7862810,7762811,7862810,7762811,7862810,
474,medium_all,0,5395697,5895696,5395697,5895696,5395697,5895696,
475,attr0_narrow,0,5488395,6488394,3488395,8488394,3488395,8488394,
476,attr1_narrow,1,4686169,9686168,6686169,7686168,4686169,9686168,
477,attr2_narrow,2,0,4999999,0,4999999,0,999999,
478,balanced,0,816727,2816726,816727,2816726,816727,2816726,
479,broad,0,850402,5850401,850402,5850401,850402,5850401,
480,tiny_all,0,4108395,4158394,4108395,4158394,4108395,4158394,
481,small_all,0,4712697,4812696,4712697,4812696,4712697,4812696,
482,medium_all,0,5870419,6370418,5870419,6370418,5870419,6370418,
483,attr0_narrow,0,3308678,4308677,1308678,6308677,1308678,6308677,
484,attr1_narrow,1,3638740,8638739,5638740,6638739,3638740,8638739,
485,attr2_narrow,2,0,4999999,0,4999999,255743,1255742,
486,balanced,0,0,1999999,0,1999999,0,1999999,
487,broad,0,1232540,6232539,1232540,6232539,1232540,6232539,
488,tiny_all,0,2150968,2200967,2150968,2200967,2150968,2200967,
489,small_all,0,437932,537931,437932,537931,437932,537931,
490,medium_all,0,3379660,3879659,3379660,3879659,3379660,3879659,
491,attr0_narrow,0,4490990,5490989,2490990,7490989,2490990,7490989,
492,attr1_narrow,1,563961,5563960,2563961,3563960,563961,5563960,
493,attr2_narrow,2,4718183,9718182,4718183,9718182,6718183,7718182,
494,balanced,0,5483122,7483121,5483122,7483121,5483122,7483121,
495,broad,0,0,4999999,0,4999999,0,4999999,
496,tiny_all,0,7392903,7442902,7392903,7442902,7392903,7442902,
497,small_all,0,3488623,3588622,3488623,3588622,3488623,3588622,
498,medium_all,0,871932,1371931,871932,1371931,871932,1371931,
499,attr0_narrow,0,701105,1701104,0,4999999,0,4999999,
500,attr1_narrow,1,4715843,9715842,6715843,7715842,4715843,9715842,
501,attr2_narrow,2,2217395,7217394,2217395,7217394,4217395,5217394,
502,balanced,0,5415351,7415350,5415351,7415350,5415351,7415350,
503,broad,0,0,4999999,0,4999999,0,4999999,
504,tiny_all,0,4632646,4682645,4632646,4682645,4632646,4682645,
505,small_all,0,3514178,3614177,3514178,3614177,3514178,3614177,
506,medium_all,0,4278116,4778115,4278116,4778115,4278116,4778115,
507,attr0_narrow,0,8307279,9307278,5000000,9999999,5000000,9999999,
508,attr1_narrow,1,1185968,6185967,3185968,4185967,1185968,6185967,
509,attr2_narrow,2,837213,5837212,837213,5837212,2837213,3837212,
510,balanced,0,1651797,3651796,1651797,3651796,1651797,3651796,
511,broad,0,1999515,6999514,1999515,6999514,1999515,6999514,
512,tiny_all,0,880573,930572,880573,930572,880573,930572,
513,small_all,0,2662048,2762047,2662048,2762047,2662048,2762047,
514,medium_all,0,3129558,3629557,3129558,3629557,3129558,3629557,
515,attr0_narrow,0,3310311,4310310,1310311,6310310,1310311,6310310,
516,attr1_narrow,1,4798644,9798643,6798644,7798643,4798644,9798643,
517,attr2_narrow,2,0,4999999,0,4999999,1116526,2116525,
518,balanced,0,2725293,4725292,2725293,4725292,2725293,4725292,
519,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
520,tiny_all,0,3102576,3152575,3102576,3152575,3102576,3152575,
521,small_all,0,7239633,7339632,7239633,7339632,7239633,7339632,
522,medium_all,0,8417802,8917801,8417802,8917801,8417802,8917801,
523,attr0_narrow,0,167710,1167709,0,4999999,0,4999999,
524,attr1_narrow,1,4275287,9275286,6275287,7275286,4275287,9275286,
525,attr2_narrow,2,5000000,9999999,5000000,9999999,7838264,8838263,
526,balanced,0,5018109,7018108,5018109,7018108,5018109,7018108,
527,broad,0,0,4999999,0,4999999,0,4999999,
528,tiny_all,0,2665300,2715299,2665300,2715299,2665300,2715299,
529,small_all,0,9624036,9724035,9624036,9724035,9624036,9724035,
530,medium_all,0,5204365,5704364,5204365,5704364,5204365,5704364,
531,attr0_narrow,0,6205039,7205038,4205039,9205038,4205039,9205038,
532,attr1_narrow,1,2877758,7877757,4877758,5877757,2877758,7877757,
533,attr2_narrow,2,4720421,9720420,4720421,9720420,6720421,7720420,
534,balanced,0,4529234,6529233,4529234,6529233,4529234,6529233,
535,broad,0,203848,5203847,203848,5203847,203848,5203847,
536,tiny_all,0,291545,341544,291545,341544,291545,341544,
537,small_all,0,5651108,5751107,5651108,5751107,5651108,5751107,
538,medium_all,0,5711401,6211400,5711401,6211400,5711401,6211400,
539,attr0_narrow,0,7948476,8948475,5000000,9999999,5000000,9999999,
540,attr1_narrow,1,693589,5693588,2693589,3693588,693589,5693588,
541,attr2_narrow,2,893403,5893402,893403,5893402,2893403,3893402,
542,balanced,0,8000000,9999999,8000000,9999999,8000000,9999999,
543,broad,0,2642080,7642079,2642080,7642079,2642080,7642079,
544,tiny_all,0,5904042,5954041,5904042,5954041,5904042,5954041,
545,small_all,0,4738812,4838811,4738812,4838811,4738812,4838811,
546,medium_all,0,5654860,6154859,5654860,6154859,5654860,6154859,
547,attr0_narrow,0,5734779,6734778,3734779,8734778,3734779,8734778,
548,attr1_narrow,1,1878764,6878763,3878764,4878763,1878764,6878763,
549,attr2_narrow,2,0,4999999,0,4999999,996506,1996505,
550,balanced,0,2778122,4778121,2778122,4778121,2778122,4778121,
551,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
552,tiny_all,0,9765090,9815089,9765090,9815089,9765090,9815089,
553,small_all,0,6736917,6836916,6736917,6836916,6736917,6836916,
554,medium_all,0,1452731,1952730,1452731,1952730,1452731,1952730,
555,attr0_narrow,0,3863038,4863037,1863038,6863037,1863038,6863037,
556,attr1_narrow,1,2842103,7842102,4842103,5842102,2842103,7842102,
557,attr2_narrow,2,4629087,9629086,4629087,9629086,6629087,7629086,
558,balanced,0,2265397,4265396,2265397,4265396,2265397,4265396,
559,broad,0,0,4999999,0,4999999,0,4999999,
560,tiny_all,0,5344193,5394192,5344193,5394192,5344193,5394192,
561,small_all,0,5319812,5419811,5319812,5419811,5319812,5419811,
562,medium_all,0,6290526,6790525,6290526,6790525,6290526,6790525,
563,attr0_narrow,0,81054,1081053,0,4999999,0,4999999,
564,attr1_narrow,1,4347304,9347303,6347304,7347303,4347304,9347303,
565,attr2_narrow,2,3708829,8708828,3708829,8708828,5708829,6708828,
566,balanced,0,8000000,9999999,8000000,9999999,8000000,9999999,
567,broad,0,844885,5844884,844885,5844884,844885,5844884,
568,tiny_all,0,7235903,7285902,7235903,7285902,7235903,7285902,
569,small_all,0,2710822,2810821,2710822,2810821,2710822,2810821,
570,medium_all,0,5832435,6332434,5832435,6332434,5832435,6332434,
571,attr0_narrow,0,1888463,2888462,0,4999999,0,4999999,
572,attr1_narrow,1,0,4999999,5889,1005888,0,4999999,
573,attr2_narrow,2,5000000,9999999,5000000,9999999,8568341,9568340,
574,balanced,0,6331947,8331946,6331947,8331946,6331947,8331946,
575,broad,0,2206889,7206888,2206889,7206888,2206889,7206888,
576,tiny_all,0,7980611,8030610,7980611,8030610,7980611,8030610,
577,small_all,0,8572375,8672374,8572375,8672374,8572375,8672374,
578,medium_all,0,5993608,6493607,5993608,6493607,5993608,6493607,
579,attr0_narrow,0,3918101,4918100,1918101,6918100,1918101,6918100,
580,attr1_narrow,1,2074466,7074465,4074466,5074465,2074466,7074465,
581,attr2_narrow,2,4810666,9810665,4810666,9810665,6810666,7810665,
582,balanced,0,2641209,4641208,2641209,4641208,2641209,4641208,
583,broad,0,2127694,7127693,2127694,7127693,2127694,7127693,
584,tiny_all,0,578175,628174,578175,628174,578175,628174,
585,small_all,0,9358584,9458583,9358584,9458583,9358584,9458583,
586,medium_all,0,5998075,6498074,5998075,6498074,5998075,6498074,
587,attr0_narrow,0,8658468,9658467,5000000,9999999,5000000,9999999,
588,attr1_narrow,1,5000000,9999999,8986749,9986748,5000000,9999999,
589,attr2_narrow,2,5000000,9999999,5000000,9999999,8758732,9758731,
590,balanced,0,5924769,7924768,5924769,7924768,5924769,7924768,
591,broad,0,3495618,8495617,3495618,8495617,3495618,8495617,
592,tiny_all,0,9154424,9204423,9154424,9204423,9154424,9204423,
593,small_all,0,9891709,9991708,9891709,9991708,9891709,9991708,
594,medium_all,0,1173346,1673345,1173346,1673345,1173346,1673345,
595,attr0_narrow,0,5925280,6925279,3925280,8925279,3925280,8925279,
596,attr1_narrow,1,2381830,7381829,4381830,5381829,2381830,7381829,
597,attr2_narrow,2,3344262,8344261,3344262,8344261,5344262,6344261,
598,balanced,0,0,1999999,0,1999999,0,1999999,
599,broad,0,0,4999999,0,4999999,0,4999999,
600,tiny_all,0,4716947,4766946,4716947,4766946,4716947,4766946,
601,small_all,0,8692470,8792469,8692470,8792469,8692470,8792469,
602,medium_all,0,1539480,2039479,1539480,2039479,1539480,2039479,
603,attr0_narrow,0,4237220,5237219,2237220,7237219,2237220,7237219,
604,attr1_narrow,1,1901337,6901336,3901337,4901336,1901337,6901336,
605,attr2_narrow,2,980145,5980144,980145,5980144,2980145,3980144,
606,balanced,0,4740072,6740071,4740072,6740071,4740072,6740071,
607,broad,0,0,4999999,0,4999999,0,4999999,
608,tiny_all,0,4939100,4989099,4939100,4989099,4939100,4989099,
609,small_all,0,8725828,8825827,8725828,8825827,8725828,8825827,
610,medium_all,0,4578447,5078446,4578447,5078446,4578447,5078446,
611,attr0_narrow,0,5101140,6101139,3101140,8101139,3101140,8101139,
612,attr1_narrow,1,1089267,6089266,3089267,4089266,1089267,6089266,
613,attr2_narrow,2,1146357,6146356,1146357,6146356,3146357,4146356,
614,balanced,0,5627749,7627748,5627749,7627748,5627749,7627748,
615,broad,0,1372919,6372918,1372919,6372918,1372919,6372918,
616,tiny_all,0,2074315,2124314,2074315,2124314,2074315,2124314,
617,small_all,0,7072677,7172676,7072677,7172676,7072677,7172676,
618,medium_all,0,9362892,9862891,9362892,9862891,9362892,9862891,
619,attr0_narrow,0,3021456,4021455,1021456,6021455,1021456,6021455,
620,attr1_narrow,1,0,4999999,1946610,2946609,0,4999999,
621,attr2_narrow,2,1198883,6198882,1198883,6198882,3198883,4198882,
622,balanced,0,7810556,9810555,7810556,9810555,7810556,9810555,
623,broad,0,4987772,9987771,4987772,9987771,4987772,9987771,
624,tiny_all,0,6583958,6633957,6583958,6633957,6583958,6633957,
625,small_all,0,123795,223794,123795,223794,123795,223794,
626,medium_all,0,5963191,6463190,5963191,6463190,5963191,6463190,
627,attr0_narrow,0,8490049,9490048,5000000,9999999,5000000,9999999,
628,attr1_narrow,1,285111,5285110,2285111,3285110,285111,5285110,
629,attr2_narrow,2,5000000,9999999,5000000,9999999,8027239,9027238,
630,balanced,0,1453781,3453780,1453781,3453780,1453781,3453780,
631,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
632,tiny_all,0,7166474,7216473,7166474,7216473,7166474,7216473,
633,small_all,0,8064792,8164791,8064792,8164791,8064792,8164791,
634,medium_all,0,1090508,1590507,1090508,1590507,1090508,1590507,
635,attr0_narrow,0,8811440,9811439,5000000,9999999,5000000,9999999,
636,attr1_narrow,1,0,4999999,1921325,2921324,0,4999999,
637,attr2_narrow,2,1627342,6627341,1627342,6627341,3627342,4627341,
638,balanced,0,0,1999999,0,1999999,0,1999999,
639,broad,0,0,4999999,0,4999999,0,4999999,
640,tiny_all,0,5091123,5141122,5091123,5141122,5091123,5141122,
641,small_all,0,176078,276077,176078,276077,176078,276077,
642,medium_all,0,8933643,9433642,8933643,9433642,8933643,9433642,
643,attr0_narrow,0,2897752,3897751,897752,5897751,897752,5897751,
644,attr1_narrow,1,5000000,9999999,7247707,8247706,5000000,9999999,
645,attr2_narrow,2,0,4999999,0,4999999,1395785,2395784,
646,balanced,0,5824463,7824462,5824463,7824462,5824463,7824462,
647,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
648,tiny_all,0,404314,454313,404314,454313,404314,454313,
649,small_all,0,8586450,8686449,8586450,8686449,8586450,8686449,
650,medium_all,0,7812004,8312003,7812004,8312003,7812004,8312003,
651,attr0_narrow,0,8495909,9495908,5000000,9999999,5000000,9999999,
652,attr1_narrow,1,0,4999999,1923431,2923430,0,4999999,
653,attr2_narrow,2,919372,5919371,919372,5919371,2919372,3919371,
654,balanced,0,636554,2636553,636554,2636553,636554,2636553,
655,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
656,tiny_all,0,1741698,1791697,1741698,1791697,1741698,1791697,
657,small_all,0,8175519,8275518,8175519,8275518,8175519,8275518,
658,medium_all,0,5886924,6386923,5886924,6386923,5886924,6386923,
659,attr0_narrow,0,9000000,9999999,5000000,9999999,5000000,9999999,
660,attr1_narrow,1,988782,5988781,2988782,3988781,988782,5988781,
661,attr2_narrow,2,1526904,6526903,1526904,6526903,3526904,4526903,
662,balanced,0,5313154,7313153,5313154,7313153,5313154,7313153,
663,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
664,tiny_all,0,92002,142001,92002,142001,92002,142001,
665,small_all,0,9754058,9854057,9754058,9854057,9754058,9854057,
666,medium_all,0,7571713,8071712,7571713,8071712,7571713,8071712,
667,attr0_narrow,0,6017502,7017501,4017502,9017501,4017502,9017501,
668,attr1_narrow,1,3754454,8754453,5754454,6754453,3754454,8754453,
669,attr2_narrow,2,951164,5951163,951164,5951163,2951164,3951163,
670,balanced,0,8000000,9999999,8000000,9999999,8000000,9999999,
671,broad,0,2566048,7566047,2566048,7566047,2566048,7566047,
672,tiny_all,0,4378421,4428420,4378421,4428420,4378421,4428420,
673,small_all,0,9535842,9635841,9535842,9635841,9535842,9635841,
674,medium_all,0,8097939,8597938,8097939,8597938,8097939,8597938,
675,attr0_narrow,0,5751881,6751880,3751881,8751880,3751881,8751880,
676,attr1_narrow,1,3821567,8821566,5821567,6821566,3821567,8821566,
677,attr2_narrow,2,0,4999999,0,4999999,0,999999,
678,balanced,0,4233478,6233477,4233478,6233477,4233478,6233477,
679,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
680,tiny_all,0,9220523,9270522,9220523,9270522,9220523,9270522,
681,small_all,0,2809310,2909309,2809310,2909309,2809310,2909309,
682,medium_all,0,7871368,8371367,7871368,8371367,7871368,8371367,
683,attr0_narrow,0,526604,1526603,0,4999999,0,4999999,
684,attr1_narrow,1,5000000,9999999,7534728,8534727,5000000,9999999,
685,attr2_narrow,2,1202544,6202543,1202544,6202543,3202544,4202543,
686,balanced,0,6747363,8747362,6747363,8747362,6747363,8747362,
687,broad,0,765201,5765200,765201,5765200,765201,5765200,
688,tiny_all,0,720520,770519,720520,770519,720520,770519,
689,small_all,0,5854299,5954298,5854299,5954298,5854299,5954298,
690,medium_all,0,6771521,7271520,6771521,7271520,6771521,7271520,
691,attr0_narrow,0,0,999999,0,4999999,0,4999999,
692,attr1_narrow,1,2929656,7929655,4929656,5929655,2929656,7929655,
693,attr2_narrow,2,5000000,9999999,5000000,9999999,7978869,8978868,
694,balanced,0,5783475,7783474,5783475,7783474,5783475,7783474,
695,broad,0,1561842,6561841,1561842,6561841,1561842,6561841,
696,tiny_all,0,4373618,4423617,4373618,4423617,4373618,4423617,
697,small_all,0,7616749,7716748,7616749,7716748,7616749,7716748,
698,medium_all,0,2940747,3440746,2940747,3440746,2940747,3440746,
699,attr0_narrow,0,2848522,3848521,848522,5848521,848522,5848521,
700,attr1_narrow,1,0,4999999,905124,1905123,0,4999999,
701,attr2_narrow,2,3172228,8172227,3172228,8172227,5172228,6172227,
702,balanced,0,259370,2259369,259370,2259369,259370,2259369,
703,broad,0,3066112,8066111,3066112,8066111,3066112,8066111,
704,tiny_all,0,9524764,9574763,9524764,9574763,9524764,9574763,
705,small_all,0,6458203,6558202,6458203,6558202,6458203,6558202,
706,medium_all,0,9500000,9999999,9500000,9999999,9500000,9999999,
707,attr0_narrow,0,7046361,8046360,5000000,9999999,5000000,9999999,
708,attr1_narrow,1,5000000,9999999,8668567,9668566,5000000,9999999,
709,attr2_narrow,2,4104162,9104161,4104162,9104161,6104162,7104161,
710,balanced,0,4432160,6432159,4432160,6432159,4432160,6432159,
711,broad,0,1274790,6274789,1274790,6274789,1274790,6274789,
712,tiny_all,0,7607223,7657222,7607223,7657222,7607223,7657222,
713,small_all,0,667270,767269,667270,767269,667270,767269,
714,medium_all,0,5442785,5942784,5442785,5942784,5442785,5942784,
715,attr0_narrow,0,4307549,5307548,2307549,7307548,2307549,7307548,
716,attr1_narrow,1,4917729,9917728,6917729,7917728,4917729,9917728,
717,attr2_narrow,2,5000000,9999999,5000000,9999999,9000000,9999999,
718,balanced,0,6548910,8548909,6548910,8548909,6548910,8548909,
719,broad,0,0,4999999,0,4999999,0,4999999,
720,tiny_all,0,7791307,7841306,7791307,7841306,7791307,7841306,
721,small_all,0,17146,117145,17146,117145,17146,117145,
722,medium_all,0,6277284,6777283,6277284,6777283,6277284,6777283,
723,attr0_narrow,0,3287972,4287971,1287972,6287971,1287972,6287971,
724,attr1_narrow,1,1479588,6479587,3479588,4479587,1479588,6479587,
725,attr2_narrow,2,0,4999999,0,4999999,533704,1533703,
726,balanced,0,1624676,3624675,1624676,3624675,1624676,3624675,
727,broad,0,116730,5116729,116730,5116729,116730,5116729,
728,tiny_all,0,7858512,7908511,7858512,7908511,7858512,7908511,
729,small_all,0,2994636,3094635,2994636,3094635,2994636,3094635,
730,medium_all,0,2172943,2672942,2172943,2672942,2172943,2672942,
731,attr0_narrow,0,409854,1409853,0,4999999,0,4999999,
732,attr1_narrow,1,1476093,6476092,3476093,4476092,1476093,6476092,
733,attr2_narrow,2,0,4999999,0,4999999,1041663,2041662,
734,balanced,0,0,1999999,0,1999999,0,1999999,
735,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
736,tiny_all,0,4412297,4462296,4412297,4462296,4412297,4462296,
737,small_all,0,5401400,5501399,5401400,5501399,5401400,5501399,
738,medium_all,0,1304745,1804744,1304745,1804744,1304745,1804744,
739,attr0_narrow,0,721075,1721074,0,4999999,0,4999999,
740,attr1_narrow,1,1375593,6375592,3375593,4375592,1375593,6375592,
741,attr2_narrow,2,378577,5378576,378577,5378576,2378577,3378576,
742,balanced,0,0,1999999,0,1999999,0,1999999,
743,broad,0,0,4999999,0,4999999,0,4999999,
744,tiny_all,0,5617392,5667391,5617392,5667391,5617392,5667391,
745,small_all,0,6037348,6137347,6037348,6137347,6037348,6137347,
746,medium_all,0,6549724,7049723,6549724,7049723,6549724,7049723,
747,attr0_narrow,0,1145111,2145110,0,4999999,0,4999999,
748,attr1_narrow,1,5000000,9999999,7137833,8137832,5000000,9999999,
749,attr2_narrow,2,5000000,9999999,5000000,9999999,7161262,8161261,
750,balanced,0,1833220,3833219,1833220,3833219,1833220,3833219,
751,broad,0,1480395,6480394,1480395,6480394,1480395,6480394,
752,tiny_all,0,9188785,9238784,9188785,9238784,9188785,9238784,
753,small_all,0,4894568,4994567,4894568,4994567,4894568,4994567,
754,medium_all,0,1438267,1938266,1438267,1938266,1438267,1938266,
755,attr0_narrow,0,1700991,2700990,0,4999999,0,4999999,
756,attr1_narrow,1,0,4999999,263045,1263044,0,4999999,
757,attr2_narrow,2,5000000,9999999,5000000,9999999,7509061,8509060,
758,balanced,0,1357045,3357044,1357045,3357044,1357045,3357044,
759,broad,0,0,4999999,0,4999999,0,4999999,
760,tiny_all,0,8905805,8955804,8905805,8955804,8905805,8955804,
761,small_all,0,6580494,6680493,6580494,6680493,6580494,6680493,
762,medium_all,0,2417596,2917595,2417596,2917595,2417596,2917595,
763,attr0_narrow,0,0,999999,0,4999999,0,4999999,
764,attr1_narrow,1,0,4999999,1145186,2145185,0,4999999,
765,attr2_narrow,2,5000000,9999999,5000000,9999999,9000000,9999999,
766,balanced,0,4813304,6813303,4813304,6813303,4813304,6813303,
767,broad,0,4340877,9340876,4340877,9340876,4340877,9340876,
768,tiny_all,0,1332648,1382647,1332648,1382647,1332648,1382647,
769,small_all,0,1332833,1432832,1332833,1432832,1332833,1432832,
770,medium_all,0,6719402,7219401,6719402,7219401,6719402,7219401,
771,attr0_narrow,0,1766280,2766279,0,4999999,0,4999999,
772,attr1_narrow,1,0,4999999,0,999999,0,4999999,
773,attr2_narrow,2,3351298,8351297,3351298,8351297,5351298,6351297,
774,balanced,0,8000000,9999999,8000000,9999999,8000000,9999999,
775,broad,0,0,4999999,0,4999999,0,4999999,
776,tiny_all,0,2332599,2382598,2332599,2382598,2332599,2382598,
777,small_all,0,3929779,4029778,3929779,4029778,3929779,4029778,
778,medium_all,0,634098,1134097,634098,1134097,634098,1134097,
779,attr0_narrow,0,3264752,4264751,1264752,6264751,1264752,6264751,
780,attr1_narrow,1,788253,5788252,2788253,3788252,788253,5788252,
781,attr2_narrow,2,1064152,6064151,1064152,6064151,3064152,4064151,
782,balanced,0,7330428,9330427,7330428,9330427,7330428,9330427,
783,broad,0,0,4999999,0,4999999,0,4999999,
784,tiny_all,0,3248273,3298272,3248273,3298272,3248273,3298272,
785,small_all,0,7966887,8066886,7966887,8066886,7966887,8066886,
786,medium_all,0,7861317,8361316,7861317,8361316,7861317,8361316,
787,attr0_narrow,0,7519403,8519402,5000000,9999999,5000000,9999999,
788,attr1_narrow,1,3950022,8950021,5950022,6950021,3950022,8950021,
789,attr2_narrow,2,5000000,9999999,5000000,9999999,8779137,9779136,
790,balanced,0,0,1999999,0,1999999,0,1999999,
791,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
792,tiny_all,0,7430453,7480452,7430453,7480452,7430453,7480452,
793,small_all,0,1200843,1300842,1200843,1300842,1200843,1300842,
794,medium_all,0,8772577,9272576,8772577,9272576,8772577,9272576,
795,attr0_narrow,0,2610745,3610744,610745,5610744,610745,5610744,
796,attr1_narrow,1,907619,5907618,2907619,3907618,907619,5907618,
797,attr2_narrow,2,1349517,6349516,1349517,6349516,3349517,4349516,
798,balanced,0,6050993,8050992,6050993,8050992,6050993,8050992,
799,broad,0,711125,5711124,711125,5711124,711125,5711124,
800,tiny_all,0,5638336,5688335,5638336,5688335,5638336,5688335,
801,small_all,0,7570737,7670736,7570737,7670736,7570737,7670736,
802,medium_all,0,4884531,5384530,4884531,5384530,4884531,5384530,
803,attr0_narrow,0,524208,1524207,0,4999999,0,4999999,
804,attr1_narrow,1,0,4999999,75640,1075639,0,4999999,
805,attr2_narrow,2,175554,5175553,175554,5175553,2175554,3175553,
806,balanced,0,5043215,7043214,5043215,7043214,5043215,7043214,
807,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
808,tiny_all,0,5001665,5051664,5001665,5051664,5001665,5051664,
809,small_all,0,7342026,7442025,7342026,7442025,7342026,7442025,
810,medium_all,0,2473605,2973604,2473605,2973604,2473605,2973604,
811,attr0_narrow,0,8157101,9157100,5000000,9999999,5000000,9999999,
812,attr1_narrow,1,5000000,9999999,7145358,8145357,5000000,9999999,
813,attr2_narrow,2,5000000,9999999,5000000,9999999,8620498,9620497,
814,balanced,0,8000000,9999999,8000000,9999999,8000000,9999999,
815,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
816,tiny_all,0,4945299,4995298,4945299,4995298,4945299,4995298,
817,small_all,0,0,99999,0,99999,0,99999,
818,medium_all,0,9500000,9999999,9500000,9999999,9500000,9999999,
819,attr0_narrow,0,0,999999,0,4999999,0,4999999,
820,attr1_narrow,1,5000000,9999999,7521763,8521762,5000000,9999999,
821,attr2_narrow,2,5000000,9999999,5000000,9999999,7714179,8714178,
822,balanced,0,7025585,9025584,7025585,9025584,7025585,9025584,
823,broad,0,0,4999999,0,4999999,0,4999999,
824,tiny_all,0,5092198,5142197,5092198,5142197,5092198,5142197,
825,small_all,0,8468909,8568908,8468909,8568908,8468909,8568908,
